accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IL10RB	ifnl	14.333333333333334	9.0	10.199472563781342	-0.005657477537910906	-0.007036163888152784	0.9943859997890174	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	ISG15	isg_control	5021.666666666667	3756.3333333333335	4121.433064454032	-0.17113375544129988	-0.49056375878027053	0.6237350242904863	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IFIT1	isg_control	964.0	706.0	740.4016395830157	-0.3024083295510864	-0.6100059356407562	0.5418578756304201	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	MX1	isg_control	975.3333333333334	619.0	696.3119472861922	-0.09422276959133104	-0.1837482251897053	0.854210974731137	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	OAS1	isg_control	2241.3333333333335	1946.0	2016.5235137634284	-0.3858278233329981	-0.8275843637894339	0.4079059264696293	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CXCL10	isg_control	127.0	31.666666666666668	59.77687228315232	1.185230778173482	1.7134657808994038	0.08662688348359644	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CCL5	isg_control	36.333333333333336	20.333333333333332	26.1557407399438	0.3287774487294644	0.45531702870031576	0.6488811771112322	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CXCL8	isg_control	1486.6666666666667	506.3333333333333	900.5869913292286	1.070703293514956	2.6714354792186157	0.007552759081003917	0.9999496978841365	0.33232139956417234	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	MAP1LC3B	autophagy_aa	10602.333333333334	8299.666666666666	9017.023401552842	-0.18294195983941244	-0.7320793567875151	0.46412013282736964	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	SQSTM1	autophagy_aa	13717.0	10419.0	11584.011048526407	-0.107241064628539	-0.6347657306778106	0.5255812168388352	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	BECN1	autophagy_aa	3995.6666666666665	2657.0	3163.5505543490185	0.08506227021833876	0.6355125725833779	0.5250941695181354	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	SLC1A5	autophagy_aa	30161.333333333332	22556.0	24666.404681089018	-0.15582499200016223	-0.4581363056842813	0.6468545168952348	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	SLC7A5	autophagy_aa	379406.3333333333	345741.0	348809.6561892194	-0.4397751135123111	-1.0658518373751344	0.2864906236502792	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn1	claudin	4.0	2.6666666666666665	3.3154750521027423	0.5462663739755877	0.5448050049705165	0.585887636059106	0.7146996006300932	0.6591235905664943	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn2	claudin	59.0	42.333333333333336	50.479814975092076	0.44031697443641105	1.720145556387891	0.08540598653374878	0.16612943408583883	0.1441226022757011	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn3	claudin	57.333333333333336	42.333333333333336	49.65168134767031	0.398670959467808	1.5994117591466792	0.10972914115436076	0.20331394145096918	0.17427569477457297	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn4	claudin	0.3333333333333333	1.0		-0.8479969065549502					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn5	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn6	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn7	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn8	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn9	claudin	0.3333333333333333	0.0		0.736965594166206					True	LOW				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn10	claudin	0.0	3.0		-2.807354922057604					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn11	claudin	0.3333333333333333	3.3333333333333335	1.8517669643921006	-3.2573826779883777	-1.862395450108394	0.06254737001154143	0.12858258402061118	0.11258526602077457	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn12	claudin	1367.3333333333333	1186.0	1273.3300449138208	0.16640099787383347	2.5336335682495292	0.011288670903402749	0.030738163520344437	0.02770855585380675	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn14	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn15	claudin	1394.6666666666667	1002.3333333333334	1193.8334840634996	0.43757269989702374	6.3588690889483335	2.0324452455564497e-10	2.3696300663298607e-09	7.839431661432021e-10	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn16	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn18	claudin	1.3333333333333333	0.3333333333333333		1.1375035237499351					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn23	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tacstd2	surface									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp1	tight_junction	6107.333333333333	6137.0	6112.290236350494	-0.04610666402496724	-0.7478963285838302	0.45452269225846564	0.5991483815160735	0.5335701169990683	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp2	tight_junction	4116.333333333333	3426.3333333333335	3760.4562750382993	0.22590468581334128	3.5312995004014773	0.00041352323184366347	0.001715172725918501	0.0012897912452912224	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp3	tight_junction	12.0	18.333333333333332	15.184387339452357	-0.6495630382246911	-1.3354611100778153	0.18172547545583595	0.30206710643150164	0.2725882131837539	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ocln	tight_junction	1.0	0.0		1.584962500721156					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cdh1	tight_junction	10.333333333333334	15.333333333333334	12.84942609824702	-0.6084575607263855	-1.228603578721992	0.21922047306469916	0.34825130037408514	0.31152383014457247	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	F11r	tight_junction	12178.666666666666	16070.666666666666	14127.967381809814	-0.43889635252748727	-7.950479709984265	1.8579066952777217e-15	3.512987473391887e-14	1.0032696154499697e-14	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cgn	tight_junction	2816.3333333333335	2527.0	2665.3252558360487	0.11755409164812636	2.002089710891327	0.04527508392771894	0.09860405242211791	0.08731623328917223	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Marveld2	tight_junction	0.3333333333333333	0.3333333333333333		0.0					True	LOW				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cgas	sensor	160.0	124.66666666666667	141.84717546378496	0.32090473887063864	2.0126466992346885	0.04415181041322353	0.09670023130330638	0.08731623328917223	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Mb21d1	sensor									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Sting1	sensor	1915.0	1954.6666666666667	1931.9229000856446	-0.06853796617092486	-1.1356008588604911	0.25612364926340125	0.3918485830055104	0.3457669265055917	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tmem173	sensor									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tbk1	sensor	780.6666666666666	751.6666666666666	764.6925546618007	0.015559286653345316	0.19714953912982	0.8437105174722007	0.9033148931769222	0.8459947716481089	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Irf3	sensor	613.6666666666666	528.6666666666666	569.6606724082907	0.1762559156087852	2.038284561859964	0.041521482895067865	0.09185392746381255	0.08731623328917223	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ifnl2	ifnl									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ifnl3	ifnl									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ifnlr1	ifnl	94.33333333333333	101.66666666666667	97.88434909377787	-0.14688942252179404	-0.8200114240641477	0.4122095946548425	0.5576406550076478	0.505893593440034	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Il10rb	ifnl	1020.6666666666666	839.0	926.9983758137828	0.24369299148183993	3.1356974088907346	0.001714459981257063	0.005997201916944267	0.004629041949394071	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Isg15	isg_control	279.3333333333333	107.66666666666667	191.98547451598947	1.3360527462163885	8.226021117095614	1.9353490987577944e-16	4.00356385664661e-15	1.3063606416615113e-15	False	UP				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ifit1	isg_control	203.99333333333334	25.0	113.1025665850608	2.9894973860974963	13.47287783511238	2.2588708686627996e-41	1.7332894025936996e-39	3.04947567269478e-40	False	UP				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Mx1	isg_control									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Oas1	isg_control									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cxcl10	isg_control	358.0	35.333333333333336	194.1665908958386	3.3018268544695846	17.720053641441954	2.936322396747647e-70	5.962089691119299e-68	7.928070471218647e-69	False	UP				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ccl5	isg_control	103.33333333333333	34.333333333333336	68.26091845782304	1.5507654456278395	6.7387956888629335	1.5970478024320783e-11	2.0972972036316985e-10	7.186715110944353e-11	False	UP				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Map1lc3b	autophagy_aa	3077.6666666666665	3450.0	3260.753048243856	-0.2036056906418757	-3.520995190108194	0.00042993041509707414	0.001777638351645108	0.0012897912452912224	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Sqstm1	autophagy_aa	10646.0	10527.333333333334	10567.803623334134	-0.02252599896814768	-0.377793887624149	0.7055837147721729	0.8047959439601708	0.7620304119539467	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Becn1	autophagy_aa	1779.6666666666667	1717.3333333333333	1745.193278824135	0.012544909666422703	0.1942313051392191	0.8459947716481089	0.9051835424573765	0.8459947716481089	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Slc1a5	autophagy_aa	1589.6666666666667	1622.3333333333333	1603.5016342485226	-0.06852334558301855	-0.9421463489160338	0.34611771762971044	0.4916652284228736	0.445008494095342	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Slc7a5	autophagy_aa	1902.0	2884.6666666666665	2396.0323452405514	-0.6400104486345721	-10.072778998563633	7.288892823911088e-24	2.4921970852326043e-22	6.560003541519979e-23	False	DOWN				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn1	claudin	83.2	82.0	82.33266262185323	0.05708037241276878	0.10780512599048614	0.9141502766389226	0.9538697013425232	0.9141502766389226	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn2	claudin	5506.6	8076.4	6767.194946446063	-0.5483385825003204	-2.4649322345734963	0.013703916641231715	0.06405684584716816	0.04453772908400307	False	DOWN				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn3	claudin	1094.8	389.8	742.5835805285784	1.5039111927492084	10.810204729707161	3.079819540951152e-27	4.218069512961015e-24	6.005648104854746e-26	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn4	claudin	1009.0	296.8	651.9300943271364	1.7872791378975383	7.421821683997332	1.1552027637874032e-13	2.8336951377382045e-11	1.501763592923624e-12	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
