ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean_high	receptor_mean	ligand_frac_high	receptor_frac	cpdb_mean_score_high	product_score	pass_expr_prop_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	ligand_mean_low	delta_high_minus_low
GLS+SLC17A8	GRIN1+GRIN2D	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0001413635618519038	0.0005138416083242341	8.331250520703157e-05	0.0001944110554177314	3.498162189501971e-08	False	9.048625361174345e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIN1+GRIN2C	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0001413635618519038	0.0005138416083242341	8.331250520703157e-05	0.0001944110554177314	3.498162189501971e-08	False	9.048625361174345e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIN1+GRIN2D	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0001413635618519038	0.0005138416083242341	8.331250520703157e-05	0.0001944110554177314	3.498162189501971e-08	False	9.048625361174345e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
DBH+SLC18A2	ADRA2A	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	0.0003204632375854999	0.00019269060312158777	0.00024993751562109475	0.00019428702580626123	2.1827011977683532e-08	False	0.00017299213232035981	False	6.423845313804844e-05	2.5521027055219747e-05	2.129489348590141e-05
DBH+SLC6A2	ADRA2A	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	0.0003204632375854999	0.00019269060312158777	0.00024993751562109475	0.00019428702580626123	2.1827011977683532e-08	False	0.00017299213232035981	False	6.423845313804844e-05	2.5521027055219747e-05	2.129489348590141e-05
GLS+SLC17A8	GRIN1+GRIN2A	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.00013565015979111195	0.0005138416083242341	8.331250520703157e-05	0.00019155435438733548	3.356779171129648e-08	False	8.762955258134753e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIN1+GRIN2A	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.00013565015979111195	0.0005138416083242341	8.331250520703157e-05	0.00019155435438733548	3.356779171129648e-08	False	8.762955258134753e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GAD1+SLC6A13	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	1.116280873247888e-05	0.0008349926135268803	2.0828126301757892e-05	0.000190653549907438	4.131849924771787e-09	False	0.0005193304850763525	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	1.116280873247888e-05	0.0008349926135268803	2.0828126301757892e-05	0.000190653549907438	4.131849924771787e-09	False	0.0005193304850763525	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
GAD1+SLC6A13	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.0003701442910823971	0.0	0.0008349926135268803	0.0	0.00018507214554119855	0.0	False	0.000513749080710113	False	0.00205563050041755	0.001027498161420226	-0.0003286769351689145
TYR	GPR143	other	cellphonedb_v5_interactors	15569	48012	4.7475848987232894e-05	0.0003203606465831399	0.00012846040208105853	0.00020828126301757893	0.0001839182477851864	1.5209393678633437e-08	False	0.00016018032329156995	False	0.0	0.0	2.3737924493616447e-05
GLS+SLC17A8	GRM6	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.00011835702753160149	0.0005138416083242341	8.331250520703157e-05	0.00018290778825758025	2.928845829497725e-08	False	7.89829864515923e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRM6	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.00011835702753160149	0.0005138416083242341	8.331250520703157e-05	0.00018290778825758025	2.928845829497725e-08	False	7.89829864515923e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
BMP8A	ACVR2A+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.00014048698358237743	0.00022027992235962301	0.0005780718093647633	0.00014579688411230527	0.00018038345297100022	3.0946461836063734e-08	False	0.00017918024968821555	False	0.0003211922656902422	0.0001380805770168081	1.2032032827846706e-06
BMP8A	ACVR2B+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.00014048698358237743	0.00022027992235962301	0.0005780718093647633	0.00014579688411230527	0.00018038345297100022	3.0946461836063734e-08	False	0.00017918024968821555	False	0.0003211922656902422	0.0001380805770168081	1.2032032827846706e-06
BMP8A	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.00014048698358237743	0.00022027992235962301	0.0005780718093647633	0.00014579688411230527	0.00018038345297100022	3.0946461836063734e-08	False	0.00017918024968821555	False	0.0003211922656902422	0.0001380805770168081	1.2032032827846706e-06
FCER2	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	0.0003006236511282623	5.2855521062156186e-05	0.0008349926135268803	4.1656252603515784e-05	0.00017673958609520923	1.588961972399216e-08	False	0.0006524618638650281	False	0.0025695381255219376	0.0012520682066679	-0.0004757222777698189
EFNA2	EPHA7	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	0.000208517158171162	0.00019269060312158777	0.00014579688411230527	0.00017193852545460686	2.8224860164091853e-08	False	0.0001416738232364878	False	6.423845313804844e-05	7.48304883018136e-05	3.0264702218119055e-05
IL20	IL20RB+IL22RA1	other	cellphonedb_v5_interactors	15569	48012	0.00027177800075151026	6.537036097142845e-05	0.0005780718093647633	4.1656252603515784e-05	0.00016857418086146936	1.776622601321938e-08	False	0.0003305704813101329	False	0.0016701997815892593	0.0005957706016488373	-0.00016199630044866353
GJA5	GJA5	other	cellphonedb_v5_interactors	15569	48012	7.525459659518674e-05	0.0002581060107331723	0.00019269060312158777	0.00014579688411230527	0.00016668030366417952	1.942366371651782e-08	False	0.00038500405207742006	False	0.0009635767970707265	0.0005119020934216678	-0.00021832374841324054
WNT11	CER1	other	cellphonedb_v5_interactors	15569	48012	0.0003330555628053844	0.0	0.0010919134176889975	0.0	0.0001665277814026922	0.0	False	0.00048728749970905483	False	0.0016701997815892593	0.0009745749994181097	-0.00032075971830636263
LEFTY2	TDGF1	other	cellphonedb_v5_interactors	15569	48012	0.00028477158048190176	3.998927786597051e-05	0.0008349926135268803	2.0828126301757892e-05	0.00016238042917393614	1.1387809860222353e-08	False	0.00035897847737942357	False	0.0012205306096229203	0.0006779676768928766	-0.00019659804820548743
GLS+SLC17A8	GRIA3	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	7.426955562550575e-05	0.0005138416083242341	6.248437890527369e-05	0.00016086405230453238	1.8378636468741374e-08	False	5.6939250498544425e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIA3	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	7.426955562550575e-05	0.0005138416083242341	6.248437890527369e-05	0.00016086405230453238	1.8378636468741374e-08	False	5.6939250498544425e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
DBH+SLC18A1	ADRA2A	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003204632375854999	0.0	0.00024993751562109475	0.00016023161879274994	0.0	False	0.0001722975875964039	False	6.423845313804844e-05	2.413193760730792e-05	-1.206596880365396e-05
PNMT+SLC18A1	ADRA2A	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003204632375854999	0.0	0.00024993751562109475	0.00016023161879274994	0.0	False	0.0001722975875964039	False	6.423845313804844e-05	2.413193760730792e-05	-1.206596880365396e-05
TENM2	ADGRL3	other	cellphonedb_v5_interactors	15569	48012	0.00010422962077427655	0.00021458399714902043	0.00019269060312158777	0.00018745313671582103	0.0001594068089616485	2.236600864707084e-08	False	0.000254753467743285	False	0.0007066229845185328	0.00029492293833754957	-9.53466587816365e-05
GLS+SLC17A8	GRIA2	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	6.679184298263863e-05	0.0005138416083242341	6.248437890527369e-05	0.00015712519598309882	1.6528212548421463e-08	False	5.3200394177110866e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIA2	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	6.679184298263863e-05	0.0005138416083242341	6.248437890527369e-05	0.00015712519598309882	1.6528212548421463e-08	False	5.3200394177110866e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GH2	GHR	other	cellphonedb_v5_interactors	15569	48012	2.4955361368483864e-05	0.00028767858748324215	6.423020104052926e-05	0.00016662501041406314	0.000156316974425863	7.179123108619307e-09	False	0.0001988836593227461	False	0.00025695381255219375	0.00011008873116225004	-4.256668489688309e-05
NPPA	NPR1	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003103977651335299	0.0	0.00020828126301757893	0.00015519888256676495	0.0	False	0.00015519888256676495	False	0.0	0.0	0.0
CHAT	CHRM3	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003008651256095618	0.0	0.00024993751562109475	0.0001504325628047809	0.0	False	0.00017902507897815667	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
CHAT+SLC10A4	CHRM3	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003008651256095618	0.0	0.00024993751562109475	0.0001504325628047809	0.0	False	0.00017902507897815667	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
CHAT+SLC18A3	CHRM3	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003008651256095618	0.0	0.00024993751562109475	0.0001504325628047809	0.0	False	0.00017902507897815667	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
CHAT+SLC5A7	CHRM3	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0003008651256095618	0.0	0.00024993751562109475	0.0001504325628047809	0.0	False	0.00017902507897815667	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
GLS+SLC17A8	GRM1	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	5.150536526343785e-05	0.0005138416083242341	4.1656252603515784e-05	0.00014948195712349843	1.2745442952958535e-08	False	4.555715531751048e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRM1	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	5.150536526343785e-05	0.0005138416083242341	4.1656252603515784e-05	0.00014948195712349843	1.2745442952958535e-08	False	4.555715531751048e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
CLSTN2	NRXN3	other	cellphonedb_v5_interactors	15569	48012	0.00012615953164640814	0.00016929020057432353	0.0003211510052026463	0.00012496875781054737	0.00014772486611036584	2.135757241678315e-08	False	0.0003819151461357251	False	0.0009635767970707265	0.0005945400916971266	-0.00023419028002535924
SLITRK1	PTPRD	other	cellphonedb_v5_interactors	15569	48012	7.220912812044844e-05	0.00022010158863849938	0.00012846040208105853	0.00016662501041406314	0.0001461553583794739	1.589334381351164e-08	False	0.0003177032631356269	False	0.0007708614376565812	0.00041530493763275445	-0.000171547904756153
IAPP	CALCR	other	cellphonedb_v5_interactors	15569	48012	0.00023955019423738122	5.16555919602979e-05	0.0005780718093647633	4.1656252603515784e-05	0.00014560289309883956	1.2374107087536269e-08	False	0.0001777759116521338	False	0.0005139076251043875	0.0003038962313439697	-3.217301855329424e-05
IAPP	CALCR+RAMP1	other	cellphonedb_v5_interactors	15569	48012	0.00023955019423738122	5.16555919602979e-05	0.0005780718093647633	4.1656252603515784e-05	0.00014560289309883956	1.2374107087536269e-08	False	0.0001777759116521338	False	0.0005139076251043875	0.0003038962313439697	-3.217301855329424e-05
IAPP	CALCR+RAMP2	other	cellphonedb_v5_interactors	15569	48012	0.00023955019423738122	5.16555919602979e-05	0.0005780718093647633	4.1656252603515784e-05	0.00014560289309883956	1.2374107087536269e-08	False	0.0001777759116521338	False	0.0005139076251043875	0.0003038962313439697	-3.217301855329424e-05
IAPP	CALCR+RAMP3	other	cellphonedb_v5_interactors	15569	48012	0.00023955019423738122	5.16555919602979e-05	0.0005780718093647633	4.1656252603515784e-05	0.00014560289309883956	1.2374107087536269e-08	False	0.0001777759116521338	False	0.0005139076251043875	0.0003038962313439697	-3.217301855329424e-05
WNT9B	SFRP1	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.000229588127695024	6.423020104052926e-05	0.00016662501041406314	0.00014302800445875619	1.2964355124776106e-08	False	0.000114794063847512	False	0.0	0.0	2.823394061124418e-05
LRRTM4	NRXN3	other	cellphonedb_v5_interactors	15569	48012	0.00010534300236031413	0.00016929020057432353	0.00038538120624317555	0.00012496875781054737	0.00013731660146731883	1.7833537998679017e-08	False	0.00018732760509010404	False	0.0006423845313804844	0.00020536500960588455	-5.001100362278521e-05
GLS+SLC17A8	GRIN1+GRIN2B	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	2.545958341215737e-05	0.0005138416083242341	2.0828126301757892e-05	0.0001364590661978582	6.3001915688983515e-09	False	3.253426439187024e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIN1+GRIN2B	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	2.545958341215737e-05	0.0005138416083242341	2.0828126301757892e-05	0.0001364590661978582	6.3001915688983515e-09	False	3.253426439187024e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
SLITRK3	PTPRD	other	cellphonedb_v5_interactors	15569	48012	5.261677142698318e-05	0.00022010158863849938	0.00012846040208105853	0.00016662501041406314	0.00013635918003274128	1.15810349801078e-08	False	0.0001731190423015505	False	0.00025695381255219375	0.00012613649596460164	-3.675986226880923e-05
WNT2	SFRP1	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.000229588127695024	6.423020104052926e-05	0.00016662501041406314	0.00013363328798732255	8.650524394972002e-09	False	0.00023398288612952456	False	0.0006423845313804844	0.0002383776445640251	-0.00010034959814220201
F2	F2RL3	other	cellphonedb_v5_interactors	15569	48012	4.125136911170557e-05	0.00022517233446706086	6.423020104052926e-05	0.00016662501041406314	0.00013321185178938322	9.28866708284515e-09	False	0.00013182696238800418	False	0.00012847690627609687	3.848159030894749e-05	1.3848894013790414e-06
GALP	GALR3	other	cellphonedb_v5_interactors	15569	48012	0.00015165306103881449	0.00011252595140831545	0.00025692080416211705	0.00010414063150878946	0.00013208950622356497	1.7064904977375936e-08	False	0.00023328727183979936	False	0.0006423845313804844	0.00035404859227128327	-0.00010119776561623439
WNT8B	SFRP1	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.000229588127695024	0.00012846040208105853	0.00016662501041406314	0.00012963867720827693	6.816293975709114e-09	False	0.00012137365956732538	False	6.423845313804844e-05	1.3159191439626738e-05	8.265017640951555e-06
PRL	PRLR	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0002578174171503633	0.0	0.00016662501041406314	0.00012890870857518166	0.0	False	0.00014842757263977546	False	0.00012847690627609687	3.90377281291876e-05	-1.95188640645938e-05
TRH	TRHR	other	cellphonedb_v5_interactors	15569	48012	0.00024851574562489986	0.0	0.0006423020104052926	0.0	0.00012425787281244993	0.0	False	7.246986933751032e-05	False	0.00025695381255219375	0.00014493973867502064	5.1788003474939615e-05
GLS+SLC17A8	GRIA1	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS+SLC17A8	GRIK3	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS+SLC17A8	GRIK3+GRIK4	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS+SLC17A8	GRIK3+GRIK5	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS+SLC17A8	GRM5	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS+SLC17A8	GRM8	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIA1	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIK3	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIK3+GRIK4	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRIK3+GRIK5	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRM5	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GLS2+SLC17A8	GRM8	other	cellphonedb_v5_interactors	15569	48012	0.000247458548983559	0.0	0.0005138416083242341	0.0	0.0001237292744917795	0.0	False	1.9804472685791552e-05	False	0.00012847690627609687	3.9608945371583104e-05	0.00010392480180598795
GRP	GRPR	other	cellphonedb_v5_interactors	15569	48012	0.00013894600851926953	0.00010771734378067777	0.00019269060312158777	6.248437890527369e-05	0.00012333167614997365	1.4966894966623137e-08	False	6.98158037266694e-05	False	0.00012847690627609687	3.1914263672661036e-05	5.3515872423304245e-05
ANGPT4	TEK	other	cellphonedb_v5_interactors	15569	48012	9.5194554887712e-05	0.0001485343964304775	0.00025692080416211705	0.00010414063150878946	0.00012186447565909475	1.4139665753714264e-08	False	0.00021408036991488189	False	0.0008993383439326781	0.00027962634339928627	-9.221589425578713e-05
CNTF	CNTFR+IL6ST+LIFR	other	cellphonedb_v5_interactors	15569	48012	9.470320219406858e-05	0.00014826499682385474	0.00025692080416211705	0.00010414063150878946	0.00012148409950896166	1.4041169972512452e-08	False	0.0001290205618715845	False	0.0003854307188282906	0.00010977612691931427	-7.536462362622842e-06
INSL5	RXFP4	other	cellphonedb_v5_interactors	15569	48012	0.00012436996621545404	0.00011550756607903168	0.0003211510052026463	6.248437890527369e-05	0.00011993876614724286	1.4365672090878495e-08	False	9.08208494365681e-05	False	0.0003211922656902422	6.613413279410452e-05	2.9117916710674763e-05
LRRTM3	NRXN3	other	cellphonedb_v5_interactors	15569	48012	6.513516564154997e-05	0.00016929020057432353	6.423020104052926e-05	0.00012496875781054737	0.00011721268310793675	1.1026745255899782e-08	False	0.0003109017707174644	False	0.0009635767970707265	0.00045251334086060524	-0.00019368908760952763
LRFN5	PTPRD	other	cellphonedb_v5_interactors	15569	48012	1.2199046068417374e-05	0.00022010158863849938	6.423020104052926e-05	0.00016662501041406314	0.00011615031735345838	2.685029419532904e-09	False	0.00011485126469779061	False	6.423845313804844e-05	9.600940757081844e-06	1.299052655667765e-06
WNT1	SFRP1	other	cellphonedb_v5_interactors	15569	48012	0.0	0.000229588127695024	0.0	0.00016662501041406314	0.000114794063847512	0.0	False	0.000114794063847512	False	0.0	0.0	0.0
EFNA2	EPHA8	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	8.590502693550661e-05	0.00019269060312158777	6.248437890527369e-05	0.00011063245983677916	1.1628095231649618e-08	False	8.036775761866011e-05	False	6.423845313804844e-05	7.48304883018136e-05	3.0264702218119055e-05
QRFP	QRFPR	other	cellphonedb_v5_interactors	15569	48012	0.00015642507059965283	6.48329223622568e-05	0.0005138416083242341	4.1656252603515784e-05	0.00011062899648095481	1.014149445769783e-08	False	7.472291690646671e-05	False	0.0001927153594141453	8.461291145067662e-05	3.5906079574488103e-05
BMP15	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.0	0.00022027992235962301	0.0	0.00014579688411230527	0.00011013996117981151	0.0	False	0.00011013996117981151	False	0.0	0.0	0.0
SLC18A2+TPH2	HTR1F	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	8.688378147780895e-05	0.0003211510052026463	6.248437890527369e-05	0.00010961512452922761	1.1498761568636798e-08	False	0.00013725965254707262	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR1F	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	8.688378147780895e-05	0.0003211510052026463	6.248437890527369e-05	0.00010961512452922761	1.1498761568636798e-08	False	0.00013725965254707262	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR2A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	8.105666347546503e-05	0.0003211510052026463	6.248437890527369e-05	0.00010670156552805565	1.0727563084850988e-08	False	0.00013434609354590066	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR2A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	8.105666347546503e-05	0.0003211510052026463	6.248437890527369e-05	0.00010670156552805565	1.0727563084850988e-08	False	0.00013434609354590066	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
FGF23	FGFR1+KL	other	cellphonedb_v5_interactors	15569	48012	4.65003504359629e-05	0.00016437910380773246	0.00012846040208105853	0.00012496875781054737	0.00010543972712184768	7.643685931409083e-09	False	0.00015278747014235705	False	0.0001927153594141453	0.00014119583647698164	-4.734774302050937e-05
NRG3	ERBB4	other	cellphonedb_v5_interactors	15569	48012	7.392573752440512e-05	0.00013562027015723288	0.00012846040208105853	0.00010414063150878946	0.000104773003840819	1.0025828494632511e-08	False	0.00012201482968521304	False	0.0003211922656902422	0.00010840938921319321	-1.7241825844394043e-05
CBLN1+NRXN1	GRID2	other	cellphonedb_v5_interactors	15569	48012	0.00020828818378504366	0.0	0.00025692080416211705	0.0	0.00010414409189252183	0.0	False	0.0005816962220706046	False	0.0027622534849360827	0.0011633924441412091	-0.00047755213017808273
SLC18A2+TPH2	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	7.413546700263396e-05	0.0003211510052026463	8.331250520703157e-05	0.00010324096729164012	9.811567180240167e-09	False	0.00013088549530948512	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	7.413546700263396e-05	0.0003211510052026463	8.331250520703157e-05	0.00010324096729164012	9.811567180240167e-09	False	0.00013088549530948512	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
ASMT	MTNR1A	other	cellphonedb_v5_interactors	15569	48012	0.00020244126790203154	0.0	0.0003211510052026463	0.0	0.00010122063395101577	0.0	False	2.523857074265834e-05	False	0.0001927153594141453	5.047714148531668e-05	7.598206320835743e-05
SLC18A2+TPH2	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	6.439431308535859e-05	0.0003211510052026463	4.1656252603515784e-05	9.837039033300243e-05	8.522359869129397e-09	False	0.00012601491835084744	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	6.439431308535859e-05	0.0003211510052026463	4.1656252603515784e-05	9.837039033300243e-05	8.522359869129397e-09	False	0.00012601491835084744	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
