source	target	weight	padj
Trail	HNRNPH1	-1.3486257801713168	0.0306562293698092
Trail	KLLN	1.4314603199857352	0.030694525009755
Trail	GREP1	1.0385991467928872	0.0314305827605
Trail	GPX2	1.8338248105960613	0.0317083317158648
Trail	SELL	2.472171952554717	0.0319957879271304
Trail	PTPRT	1.005126755294577	0.0324942905586804
Trail	PLGLB1	-1.5640379686306232	0.0329238996790429
Trail	ASB12	1.4335695741881187	0.0329434583170514
Trail	U2AF1	-1.6795360268183683	0.0329556411799452
Trail	KIF12	1.1896419543531664	0.0333129666892151
Trail	RPL34	1.2967358082718994	0.0336768022928509
Trail	ERVH48-1	1.1108857041343343	0.0338716764424962
Trail	SLC30A8	0.839191185998463	0.0338812028157495
Trail	GCSAM	1.5891704521889507	0.033949390620083
Trail	TARS3	-1.6381129328596755	0.0339657190978458
Trail	CRYGA	0.877588410904933	0.0340722868283725
Trail	SMIM3	3.711949652133036	0.0344580366335165
Trail	GATC	-1.3629669767272057	0.0345602838027553
Trail	GCSAML	-1.2740135320243675	0.0348037808918905
Trail	UCMA	1.1853146014807006	0.0349342010618762
Trail	GADL1	-1.1831632142943074	0.0349710288656818
Trail	GUCY2C	0.9348532585559886	0.0350414841382843
Trail	TEKTL1	1.2647456736288178	0.0351298216586968
Trail	AFG3L2	-1.1046452461451448	0.0352147277620416
Trail	DMBX1	1.2047469350015407	0.0354511945146139
Trail	BANK1	1.679127313363633	0.0354925960312466
Trail	RENBP	1.3101793376791102	0.0357030163267774
Trail	NDUFB1	1.3656521141878766	0.0357966920160288
Trail	PSG11	0.8739068388140764	0.0358624598671148
Trail	ATXN3L	0.9090481965666556	0.0359218773181254
Trail	COG2	-1.3105264740973113	0.0360384054020577
Trail	MSS51	-1.4935978452007466	0.0367548732011075
Trail	CANX	-1.4309612657359778	0.0367708758392186
Trail	EPCIP	0.7395603834926822	0.0368032351048248
Trail	ENHO	1.3324319883125624	0.0368505968057429
Trail	GNG7	0.8001448339237992	0.0369076205562927
Trail	KLK1	0.9973084625824592	0.0371773636161725
Trail	NTN3	-0.8672031441519938	0.0374606944796677
Trail	SLC38A1	-2.527198321182456	0.0375097518953194
Trail	IFNA7	0.8304935240367614	0.0377769432875364
Trail	ANAPC5	-1.4773762137597404	0.0378627747340827
Trail	SFSWAP	-0.9898403742285083	0.0378883447893849
Trail	SYDE2	-2.0042492055939274	0.0380973149027192
Trail	CYFIP1	-1.4812001118125109	0.0386274710536274
Trail	REXO2	-1.4607377083109716	0.0388465004313229
Trail	CD72	1.684237442026466	0.0389682215261582
Trail	UBE2G2	-1.816055659796523	0.0390137770706303
Trail	SYS1	1.4703706133109833	0.039080019492052
Trail	RIMBP2	0.6951311875597268	0.039234341403954
Trail	PSD2	1.204310859600983	0.039551027947936
Trail	MFN2	-1.1113762052306986	0.0398049916927195
Trail	KRT25	0.9685675629474486	0.0403737550073966
Trail	SLC5A8	1.1340037460821597	0.0403928823196856
Trail	RIBC1	0.870012258768013	0.0404232086096938
Trail	CCL17	0.93170681032073	0.0405017449335062
Trail	OR51E1	1.7418302938537855	0.0406075922937821
Trail	CSNK2A1	-1.186110963266991	0.0406899367812231
Trail	TMEM258	1.468431951122495	0.0407071403386947
Trail	SSBP3-AS1	-1.3424089162632316	0.0407321243451919
Trail	EGFEM1P	-1.1714364033741782	0.0408752718893159
Trail	PRAMEF10	0.8843765439491973	0.0409492075188595
Trail	MPIG6B	-0.8658571945666026	0.0413935026504565
Trail	RGL4	1.3206549025966765	0.0418040353590342
Trail	CELF6	1.2027603790805077	0.0421150626189957
Trail	GSC2	-0.8568512422794621	0.0422445149561874
Trail	CMTM6	-1.3156310635619006	0.0422660835847713
Trail	PAX4	0.5754408501428024	0.0424528739978009
Trail	PIP5K1A	-1.4465132172979425	0.0425365350853272
Trail	ZNF276	-0.8747509839928872	0.0425517867134193
Trail	UBE2D3	-0.8811791207870797	0.0425811097511995
Trail	KARS1	-1.8196608925683584	0.04273547973687
Trail	CD5L	0.7745522441732154	0.0427765770565841
Trail	LGALS4	0.929940704379513	0.0432908228614055
Trail	PAX1	0.6620342098266861	0.0433440428231877
Trail	GNAT3	0.7977070494103113	0.0434329656817381
Trail	DRC12	1.3145462131374148	0.0434457982539449
Trail	SET	-1.543724086744005	0.0437263170377679
Trail	TEX22	-1.1500683082756886	0.0437319650151122
Trail	TAS2R13	0.8915989741294222	0.04373219948981
Trail	KRTAP4-3	1.0606464665370785	0.0443651593586725
Trail	LINC00313	0.9181544038989052	0.044389978690915
Trail	CABS1	-0.9264119490374084	0.0452511209748759
Trail	DNAAF6	1.170781586709114	0.0455220327926861
Trail	RUFY1	-0.9295978671881956	0.0459469137015397
Trail	COL6A5	0.7353466028062879	0.0460598934372356
Trail	CCDC38	1.0572313282852033	0.0461560048605707
Trail	CNMD	0.8429083010519117	0.0464144729208719
Trail	IMPG1	-0.7137843095106624	0.046705447195881
Trail	CTXN3	0.7786797965885672	0.0469561508561145
Trail	OR1E1	0.8126139818739578	0.0471058177936486
Trail	CHRNA6	1.1589911169235358	0.0472975218567369
Trail	NKAIN3	1.018254714581346	0.0478580431726722
Trail	ATCAY	0.9887494747981324	0.0483559753015677
Trail	AMELY	0.6805103801630225	0.0485931209830248
Trail	HORMAD2	0.8867495126291673	0.0489957200070207
Trail	SLC12A5	1.0926472139572556	0.049046111207373
Trail	SFTPD	1.1314159436417572	0.0491419638169794
Trail	TULP1	0.8462328383091479	0.0492404722799567
Trail	NR1I2	0.7630636077590117	0.0493147669994279
Trail	SLC10A4	-1.7750918125711308	0.049849737870316
Trail	NDUFS1	-1.2843626811402242	0.0499303510281079
VEGF	CRACD	-4.871190030496591	6.71853642819792e-25
VEGF	VWA8	-3.606804340408493	1.4495264783510658e-18
VEGF	NLGN1	-5.61807493255322	2.6587072033134227e-18
VEGF	NRG3	-5.823747328850695	1.0848074064123792e-16
VEGF	KCNK10	2.883306363931166	1.8129867744560688e-16
VEGF	HTR1F	-2.2364597930220778	3.5995334959879984e-16
VEGF	EPHA3	-4.434085608580629	2.235583802258865e-15
VEGF	ZNF257	-4.556145548139363	2.3777080912211998e-15
VEGF	JCHAIN	-3.347995012762441	5.5608237572610785e-15
VEGF	PHACTR3	-9.249968612082682	1.011070142172699e-14
VEGF	HACD4	-3.762313919779542	1.1282634808679238e-14
VEGF	VPREB3	-3.3923379350007634	1.891521866905961e-14
VEGF	NCKAP5	-8.071059398131732	3.32455086300093e-14
VEGF	CYTL1	3.4783279013951853	6.839027533814339e-14
VEGF	NID2	-4.917471725170819	7.483498153358544e-14
VEGF	SCML4	-1.878268205527691	9.302387388747145e-14
VEGF	XKR4	-3.632515763615389	1.5630763399480364e-13
VEGF	CPA6	-2.563768255021852	2.38313613099601e-13
VEGF	PKHD1L1	-2.1052040386225586	5.61260386364014e-13
VEGF	ART4	-2.064522495593021	6.361502459689535e-13
VEGF	VASH2	-3.04376019627761	6.958274887766004e-13
VEGF	SPINK2	-1.891189378201046	7.325558113509615e-13
VEGF	EPN2	10.766190218432923	8.360524244550617e-13
VEGF	MYO3A	-1.9521780420749844	1.3735145974779008e-12
VEGF	VPREB1	-3.1796901692438966	1.561078318117296e-12
VEGF	UNC5D	-2.53942754943866	1.6543320954122692e-12
VEGF	IGLL1	-3.384890550843615	2.2368084929544948e-12
VEGF	TMCC3	7.271993918756322	3.484161723937361e-12
VEGF	SMAD1	-3.801111564463471	4.877765354270952e-12
VEGF	RORB	-2.774477402073862	5.942831573891949e-12
VEGF	CCDC81	-2.3013636649140867	8.871468561814117e-12
VEGF	IRAG2	-3.312305070115477	9.768300137380408e-12
VEGF	CD72	-2.717726388533283	1.1488437103631098e-11
VEGF	SRGAP2	-4.340003643824051	1.2071243066158536e-11
VEGF	PIEZO2	-1.891097003678188	1.3078376619667235e-11
VEGF	BEND4	-2.470928435437117	1.354811377206286e-11
VEGF	GP5	-1.5919264340509562	1.5372952345114853e-11
VEGF	CDC37L1	3.3029194866435816	2.393830326198685e-11
VEGF	CCM2	4.274565169024873	2.4894534079885983e-11
VEGF	ALDH1A1	-6.402508328154738	2.5258540818833684e-11
VEGF	SPAG6	-1.5709152686418195	3.0223452796181866e-11
VEGF	ZNF597	3.020880055459865	3.037204600348437e-11
VEGF	NUDT19	-9.11136805816042	3.4921932370363144e-11
VEGF	CRYM	3.4610332609011807	4.31513119937676e-11
VEGF	ANKS1B	-2.57751849088035	4.4444504999133024e-11
VEGF	ZNF669	-2.1874532085885523	4.72312053345635e-11
VEGF	P2RY14	2.8300020949268188	4.945732593458565e-11
VEGF	ZNF347	3.0310536501075847	5.930410566218676e-11
VEGF	IMMP2L	-2.01199922020731	9.776995841876076e-11
VEGF	C1QTNF4	-1.859168026274888	9.840916940587531e-11
VEGF	CD93	3.080460251428571	1.0057868209122673e-10
VEGF	PTCH1	-2.784163823230688	1.1897202105721924e-10
VEGF	ADGRD1	-3.686645232646942	1.4345444003308318e-10
VEGF	IKZF3	-1.6069478763992708	1.872055897524917e-10
VEGF	AHRR	18.5042225173004	2.1051085237278164e-10
VEGF	RGL1	9.312973586573625	2.6488863091772985e-10
VEGF	HMHB1	-1.709453283798115	2.8314873999200667e-10
VEGF	SENP5	1.8655494571140576	2.860694644656742e-10
VEGF	ZNF200	3.504692053097271	3.088276300041993e-10
VEGF	MZB1	-1.7013074123621696	3.2390178973688905e-10
VEGF	NKD2	3.8953837260047055	3.5124904944304007e-10
VEGF	CNR1	-1.4561375900150673	3.8030180446625876e-10
VEGF	DCHS2	-1.7317454315883083	4.076288648472172e-10
VEGF	TTC28	-2.073896421754878	4.2793844000505537e-10
VEGF	XK	-4.115595055397848	5.426996522703071e-10
VEGF	WNT16	-2.03801122829194	5.969558478744859e-10
VEGF	ZNF415	-2.783465058459749	6.072730842274421e-10
VEGF	SMCO3	-2.1019845722626846	6.28283030269135e-10
VEGF	BCAR3	5.832010393160435	7.346295834877162e-10
VEGF	LMO2	3.651742989258342	7.51891367978119e-10
VEGF	CAMK4	-2.5470576373038605	8.073542258901241e-10
VEGF	ARL9	-2.323345400183588	8.09678501139205e-10
VEGF	FAT1	-5.105384181917695	9.922852422526506e-10
VEGF	PLAA	2.3023833908939983	1.015053848298715e-09
VEGF	RUBCNL	3.1367475160911016	1.0369003424824903e-09
VEGF	CPVL	-4.0383857404609005	1.236119807232517e-09
VEGF	MYEF2	-2.3686464295413723	1.352930555746453e-09
VEGF	CSMD1	-1.3544722047731637	1.636343559606733e-09
VEGF	TMSB15B	-2.221249597107005	1.8288588538906294e-09
VEGF	DGKE	1.5475614473782888	1.8443569446415119e-09
VEGF	LIPC	-2.3050569576885223	2.001574292215273e-09
VEGF	ALKBH1	1.755942028468947	2.2359120336149957e-09
VEGF	HOXD10	-1.8270196328254276	2.301613653693591e-09
VEGF	CCDC141	-1.5880119781607391	2.53347360386626e-09
VEGF	SAP30BP	1.7531166229969712	2.541799249923214e-09
VEGF	NPTX1	2.3786718041515704	2.6200696455492512e-09
VEGF	IL21R	2.5436936116743767	3.038952679723392e-09
VEGF	KIF26A	-2.1074504888575207	3.101793956696252e-09
VEGF	ANXA5	-5.268782703424574	3.126164545441194e-09
VEGF	TRPC6	-2.1253456820911896	3.193323277473768e-09
VEGF	SLC38A4	-2.2295562647496485	3.837951952111013e-09
VEGF	SLFN13	-3.5315526394775434	5.475838953220464e-09
VEGF	ZNF202	2.3065370796653744	5.654221484405511e-09
VEGF	ASTE1	2.65124034624065	6.2366222253793275e-09
VEGF	GRIP1	-1.6175279401412324	6.376122542996651e-09
VEGF	SST	-1.2248248638572286	6.603797167106566e-09
VEGF	CAPSL	-2.4983608220933804	6.81889660494827e-09
VEGF	SLC25A43	-4.358305529742228	6.864100931382634e-09
VEGF	GPR68	2.157206936951082	7.3036195338756615e-09
VEGF	TBX1	-1.0038627707801815	7.725527775763137e-09
VEGF	BAALC	2.1417826678711163	7.845391462433554e-09
VEGF	MFSD8	3.2056728811498134	8.236279921335124e-09
VEGF	HECW1	-1.353472708042908	8.510517528025792e-09
VEGF	MYOM2	-2.0130472396556995	8.715729639578642e-09
VEGF	SAMSN1	3.283703651845556	8.741586231037299e-09
VEGF	CA13	11.477360580490524	9.90901031595138e-09
VEGF	EID3	-4.176603321379275	1.0999630285302229e-08
VEGF	STK33	-1.6686195165625906	1.1005055043972036e-08
VEGF	NCBP3	2.9597583607033617	1.2030902050412945e-08
VEGF	APBA1	-1.429642755766096	1.2397809687538005e-08
VEGF	SCAI	-2.2817320861838284	1.4561037568658834e-08
VEGF	TBX18	-1.60412548084331	1.605390278405452e-08
VEGF	MAD2L1BP	2.061202209421493	1.68260298585891e-08
VEGF	LPCAT1	4.387478110108195	1.70179379310989e-08
VEGF	CRISPLD1	-6.038980678697918	1.7628575026798814e-08
VEGF	PLA2G1B	-1.1923512493131068	1.90553562370516e-08
VEGF	AASS	-2.769576739968151	2.0580484756121e-08
VEGF	HDAC9	-2.357638205067965	2.0872518766736652e-08
VEGF	LCN10	1.4773844265526108	2.1491577853809183e-08
VEGF	KIFBP	3.3423825249032126	2.1532955066095484e-08
VEGF	CATSPERE	-1.4013496235412504	2.155286827252323e-08
VEGF	ZNF572	3.078130161654326	2.238627417870149e-08
VEGF	TMEM150C	-3.379103341438852	2.3608954292084603e-08
VEGF	PPP2CB	1.552667569944071	2.551620524173558e-08
VEGF	TKTL1	1.4961606888039156	2.5761750960303423e-08
VEGF	DPY19L2	-2.03049583076283	2.8085430340754212e-08
VEGF	LINS1	1.99994718258084	2.81280721503391e-08
VEGF	MLIP	-3.5651855307659943	2.8723944405310713e-08
VEGF	LDLRAP1	-2.568911973255464	2.9450961349963743e-08
VEGF	SFMBT1	1.7224713679275856	3.4602697185309946e-08
VEGF	MSANTD2	2.7324348905794578	3.5048937628801865e-08
VEGF	CYSLTR1	2.349910301269324	4.1818240161440345e-08
VEGF	ZNF112	-3.2823463305253204	4.42815995009814e-08
VEGF	CD84	-1.3235949324582446	4.64738130749506e-08
VEGF	RLN2	-2.434177764881799	4.7200110443513923e-08
VEGF	TRAF3	2.783025296606448	5.3305495044208286e-08
VEGF	ERMN	2.8464663609104184	5.3727740892436765e-08
VEGF	FGF9	-2.2852611110673866	5.6259212727979425e-08
VEGF	SRFBP1	4.099236082942239	5.75788038578732e-08
VEGF	IRX1	2.315657683357476	5.9345393095659893e-08
VEGF	ACP5	3.962252200325659	6.160599726407614e-08
VEGF	SLC23A3	1.6945194891986026	6.599350039063918e-08
VEGF	FHOD3	-3.355123880763887	6.609679718023976e-08
VEGF	CFAP20DC	-2.9859700998454386	6.776193522190403e-08
VEGF	E2F6	3.068574848647215	6.859583650266084e-08
VEGF	PARP15	1.5785572959081122	6.981690295683004e-08
VEGF	ZNF234	1.83207874759015	6.981724972177596e-08
VEGF	ZNF594	2.1916642239222925	7.31396761930251e-08
VEGF	PCDH9	-2.912129970212306	7.561205162556078e-08
VEGF	APBB3	-10.315126998840572	8.455116725760343e-08
VEGF	FBXO25	-3.434758178464238	8.45690766427326e-08
VEGF	DOK5	2.2096361504097133	9.174290465490013e-08
VEGF	PGM5	-1.269360094722662	9.537626427412527e-08
VEGF	SNX22	-1.222242537430679	9.692800963005417e-08
VEGF	ZAP70	-1.114982630290411	9.748357335247541e-08
VEGF	BCHE	-3.2475023599399315	1.0387277491935039e-07
VEGF	SNX10	-4.0428053992266015	1.05615546546167e-07
VEGF	TMEM273	1.7581018184232748	1.0822646378775317e-07
VEGF	LRRC2	2.509184331953432	1.1019764441446779e-07
VEGF	ADD2	-1.203886023161208	1.1532091059676116e-07
VEGF	PPP1R16B	1.6646078164108218	1.215787068095568e-07
VEGF	TRIL	-1.735179964005489	1.2167002847337662e-07
VEGF	KCNK17	-1.433283447541523	1.2387994344661398e-07
VEGF	TMEM121B	1.941731595675251	1.3126256034261254e-07
VEGF	PPP1R14A	-2.7898554385482988	1.3184753539047646e-07
VEGF	ITPRIPL2	2.9676379580214407	1.3385763522957394e-07
VEGF	ZSCAN22	1.540110273701565	1.453619959953731e-07
VEGF	NCF4	1.810950458868203	1.5342398818819825e-07
VEGF	INPP5A	3.131491644548217	1.5582019018044298e-07
VEGF	IGHM	-1.112180955947758	1.5768330410013246e-07
VEGF	RUNX1T1	-1.2737168550656286	1.5924906897770454e-07
VEGF	PRSS12	-2.960101605298247	1.6293485703269058e-07
VEGF	FBN2	-2.6794723626919708	1.7493769657917898e-07
VEGF	ST8SIA5	1.4921645727708597	1.7725269459382053e-07
VEGF	CADPS	1.480688812250466	1.788139030608876e-07
VEGF	HNRNPLL	-2.1918952102067024	1.792309302325526e-07
VEGF	KIF26B	-1.2513277071431883	2.0108671728974568e-07
VEGF	YAE1	4.000173310526911	2.022181240147135e-07
VEGF	TNFSF11	2.333380965644021	2.056803078317407e-07
VEGF	ACSL4	2.9495243684175576	2.174817035967061e-07
VEGF	PDCD10	2.070216187560993	2.2448709642637253e-07
VEGF	TP53RK	3.0221290361620725	2.257941395228481e-07
VEGF	CCBE1	-2.581046368660031	2.3047141753625643e-07
VEGF	SLC35E2A	-15.732765110896333	2.4150046338287416e-07
VEGF	GNA12	2.298270277444382	2.4943763790319504e-07
VEGF	KCNK12	1.5170298581107933	2.507310446877868e-07
VEGF	JAKMIP1	-1.5582657361449177	2.6571482665151297e-07
VEGF	TAFA5	-2.339463503239599	2.748910110308158e-07
VEGF	MICAL2	2.9347246212340674	2.7579080914273175e-07
VEGF	ZSWIM3	2.5669746538977867	2.801529739368947e-07
VEGF	CLEC11A	-2.188713401173658	2.8534179694279615e-07
VEGF	FLT3	-2.527576686118161	2.884891970392766e-07
VEGF	AOX1	-3.016902142795454	3.240372070608081e-07
VEGF	SNX29	-1.889950226195188	3.289039057394253e-07
VEGF	OBI1	2.080334476774517	3.35564301034569e-07
VEGF	PPM1E	-1.78943699898476	3.5182051033847334e-07
VEGF	CLEC5A	2.694535803651572	3.654641163564504e-07
VEGF	ATG10	-1.455227083895792	3.882423381549742e-07
VEGF	CDY1	-1.1832398286094052	3.998717194317307e-07
VEGF	CDK12	1.268076546123351	4.198466849014907e-07
VEGF	PEX2	-1.96718778406958	4.428728627294669e-07
VEGF	PARVB	1.7811737927076192	4.4609285902524e-07
VEGF	ZNF547	1.8000782594630838	4.4681169352843433e-07
VEGF	ZNF786	2.9212760076538773	4.62084020786287e-07
VEGF	AP1G1	1.714540540484626	4.682336307657651e-07
VEGF	RPS27	-2.0100694928096288	4.805827512893781e-07
VEGF	REN	2.8948547461937117	4.984538018925422e-07
VEGF	GOSR2	1.1730629201605385	5.138768623584662e-07
VEGF	ZNF322	2.51122377043659	5.767847038068103e-07
VEGF	NLGN4Y	-1.383501171450254	5.9840708250354e-07
VEGF	C17orf67	2.2153621040731872	6.103886533254282e-07
VEGF	ARHGAP28	-2.054208336632342	6.513726321983992e-07
VEGF	GPAT3	8.759922102967165	6.63435431729674e-07
VEGF	NDUFA12	3.0580236529621017	7.116905272238606e-07
VEGF	CWC22	2.834451262668052	7.180830428330568e-07
VEGF	IL18RAP	1.7433535093626926	7.208131394283687e-07
VEGF	RRP7BP	9.746083711944843	7.498140343317908e-07
VEGF	RGMB	3.1398186876596816	7.607972491935468e-07
VEGF	AGO2	4.300307980429856	8.072136253738635e-07
VEGF	FAM117B	-2.9388655101983816	8.455551684626282e-07
VEGF	DNAJC24	1.601551948721652	8.458639761939452e-07
VEGF	MED18	1.989957070383453	8.540035787217232e-07
VEGF	ZNF526	1.7996574234587934	9.640586640954392e-07
VEGF	PDXDC1	-1.0926478953801737	9.78805405520203e-07
VEGF	ACY3	-1.1952502813993615	9.789929972179504e-07
VEGF	ICA1L	-1.2125614983243689	9.825179679202672e-07
VEGF	PLXNA4	-1.2078246605540186	9.869169290292573e-07
VEGF	ODAD2	-0.8777985010921545	9.963663732326245e-07
VEGF	ZNF267	3.5249736800439773	9.997595764460864e-07
VEGF	ZNF830	1.7223230981243212	1.0116302641725915e-06
VEGF	MYB	2.5297628470200157	1.035954587324789e-06
VEGF	KPNA1	1.7632477790927308	1.0366334309776373e-06
VEGF	GZMB	3.783014669325992	1.0376925416618146e-06
VEGF	EBF3	-2.2127886972729462	1.041037506590236e-06
VEGF	AGPAT4-IT1	1.840115673437856	1.050729456644397e-06
VEGF	CTTNBP2NL	3.3394687773757576	1.0747052346959386e-06
VEGF	ZNF135	-1.0004460333163758	1.0961146687028743e-06
VEGF	C1QTNF3	-1.243834802173622	1.105546529961424e-06
VEGF	PCNX2	-1.2000901407308135	1.111953050414776e-06
VEGF	GGTA1	-1.5320592541815876	1.123617780903214e-06
VEGF	TLR10	-1.3551614390122244	1.126469897246512e-06
VEGF	CHST6	-3.40143744482557	1.1285044281643388e-06
VEGF	BCDIN3D	3.3784546703155875	1.1377541477079818e-06
VEGF	THBD	4.707586085179339	1.175027102993563e-06
VEGF	FAM30A	-1.1826013065795131	1.2092724644911818e-06
VEGF	BABAM2	-1.85382633897077	1.2301107516606567e-06
VEGF	FCRL5	-1.2567039849581731	1.233577200195924e-06
VEGF	CCR6	1.6347645532329276	1.2421218479849508e-06
VEGF	SORBS2	-1.7418029321160782	1.2658633909103417e-06
VEGF	CRIP1	-2.90111883354558	1.3922715263045956e-06
VEGF	ZNF2	2.1633140821342374	1.4186198548089492e-06
VEGF	RAB14	1.5126674158803457	1.4326837547255434e-06
VEGF	HAS2	4.300192494367543	1.473319383790552e-06
VEGF	MFHAS1	3.0301338209171664	1.479199188439945e-06
VEGF	TARS1	2.515613093742851	1.4851087713150343e-06
VEGF	ADAMTS18	-1.1144894981646198	1.4972011285768528e-06
VEGF	RETN	-1.213511693008138	1.5037594305193569e-06
VEGF	VGF	2.9521966366716383	1.5166144190539648e-06
VEGF	FAM162B	-1.248308177512221	1.55352255933986e-06
VEGF	CARD10	1.521651731628684	1.570931738230604e-06
VEGF	KALRN	-0.7034051532439175	1.5843725419621228e-06
VEGF	SIT1	-1.4032957689068537	1.5919119217109375e-06
VEGF	CRYGS	2.041610869635997	1.6240291387888702e-06
VEGF	SLC25A27	-1.802985601227233	1.6282091898951293e-06
VEGF	IKBKB	1.732008796779371	1.6333321908241467e-06
VEGF	RASGEF1B	-4.15782857054899	1.644806760754992e-06
VEGF	SLC22A4	3.244470203933746	1.6620793280746212e-06
VEGF	RALA	2.8493878293280592	1.687673009062149e-06
VEGF	WDR89	2.378980393238969	1.7972045036563506e-06
VEGF	RYBP	2.7243970343603645	1.8163296869940997e-06
VEGF	ULK2	-1.9246705428736048	1.9054960690713249e-06
VEGF	MFAP1	1.9793824156345368	1.9456334416056723e-06
VEGF	ESX1	-1.078382946080733	2.015974598391141e-06
VEGF	LRRC8C	2.69091533952207	2.052229453128825e-06
VEGF	ANKDD1B	-4.098756259083907	2.0710439976788016e-06
VEGF	WASF1	-2.227704742162056	2.121116044016369e-06
VEGF	TNFRSF11A	2.809862594922022	2.132676718379792e-06
VEGF	UTP25	2.484512487687273	2.140707980004428e-06
VEGF	RNF139	-1.9246188980273	2.165833293015972e-06
VEGF	ASB1	1.3663556756731283	2.2288656955140856e-06
VEGF	ARMH4	-1.5596632690534291	2.2589666295327908e-06
VEGF	CACNB2	-1.1995601241556078	2.2890779822605844e-06
VEGF	CISH	2.7854935706237702	2.3122761574502434e-06
VEGF	ZNF225	2.0305359207203453	2.375797458673082e-06
VEGF	RPP38	1.7722100625799095	2.4538301133687206e-06
VEGF	AR	-1.4494877105894053	2.5645268242783618e-06
VEGF	ZNF584	1.9602706440711395	2.5843961263618647e-06
VEGF	RSPH4A	-1.32866867851059	2.5908386829690143e-06
VEGF	TVP23B	2.4429050562992494	2.661049851328156e-06
VEGF	BLZF1	1.8990735911621237	2.6742877751636766e-06
VEGF	PLEKHG1	3.635055637500823	2.731242709734587e-06
VEGF	ATXN7L1	-1.4290548507957337	2.862332081345201e-06
VEGF	ZPBP	-0.9019134071483697	2.921391619192866e-06
VEGF	CGRRF1	1.7955946257004625	2.933924505219576e-06
VEGF	TMEM39A	1.5566409963064554	3.085098930612591e-06
VEGF	LCN6	1.1144871700790582	3.1645097384934483e-06
VEGF	AK5	-2.6400748445454942	3.169610386166545e-06
VEGF	KAT6B	-1.6983791370357164	3.2041150687173018e-06
VEGF	SVEP1	-1.0343527300960982	3.2132107762506816e-06
VEGF	RGS2	-7.796174557739881	3.2210795763511773e-06
VEGF	TMEM9	-2.229582263190104	3.2986782238571115e-06
VEGF	TRO	-0.9899483233868586	3.329703815338522e-06
VEGF	ITGA8	-1.2857773640661116	3.3603471698364765e-06
VEGF	SOCS2	2.9548547908792955	3.3966339622720568e-06
VEGF	ENTPD1	1.740182193249965	3.5912756743990464e-06
VEGF	FOXF1	2.1008448220381264	3.618653223273248e-06
VEGF	LRRC8B	1.743480331511556	3.645041746963472e-06
VEGF	TBP	1.81091536909003	3.651082462254933e-06
VEGF	PDE1A	-1.2904017859024208	3.729849015612446e-06
VEGF	KLHDC4	1.076521432243535	3.730814628858404e-06
VEGF	IL4R	3.669680312934322	3.779250810722688e-06
VEGF	MFAP3	1.83384346882932	3.933932507213349e-06
VEGF	ANAPC10	1.891504619647023	3.986467770862911e-06
VEGF	GPR63	-1.5008548920219886	4.0152687347105e-06
VEGF	PABIR1	1.833785820907615	4.039988043701924e-06
VEGF	FGF5	2.7244712684536814	4.212250971904387e-06
VEGF	CASP3	2.495928031254764	4.235187960988743e-06
VEGF	TRBV27	1.2876267163874358	4.256535448258758e-06
VEGF	EFHC2	-1.1603732316029844	4.286703488836636e-06
VEGF	SEC62	2.1139755331119523	4.3513461931124025e-06
VEGF	ROBO1	-4.523365341067732	4.391744124967189e-06
VEGF	ZNF140	2.449675108784199	4.437395653825894e-06
VEGF	ZBTB9	2.453706975320028	4.496589791374476e-06
VEGF	ITGA1	-2.055039096157333	4.537629925969724e-06
VEGF	LYSMD3	4.076069320760777	4.545433125839381e-06
VEGF	C12orf56	-2.5550453268212525	4.652536911781986e-06
VEGF	CAPN2	2.141106156480838	4.7419928687358536e-06
VEGF	RASSF10	-2.887463175755608	4.746470424405254e-06
VEGF	COL8A2	-1.628146749090746	5.026489492179088e-06
VEGF	PRKCZ	-2.99459839782328	5.129462188354901e-06
VEGF	CCDC93	1.6256596190980976	5.167118835817185e-06
VEGF	ZNF711	-2.0426009184071146	5.388916942246966e-06
VEGF	TFIP11	1.1172894880465611	5.524024541669008e-06
VEGF	DPT	-0.986721592236307	5.596689285862548e-06
VEGF	ACTR3C	-1.8238422721157572	5.621179544392015e-06
VEGF	NPPC	-1.3140028194753586	5.673049926456821e-06
VEGF	PITPNA	1.67511095154311	5.709270482307722e-06
VEGF	CHD7	1.5335637167063971	5.73429418516034e-06
VEGF	TTC9C	2.141986822377912	5.765846811401176e-06
VEGF	C2orf42	2.1500837736568768	5.847711591107074e-06
VEGF	CFAP337	-1.289254380838413	5.889860203635515e-06
VEGF	ZBTB16	-2.3739357650724275	5.892267880694556e-06
VEGF	TTBK2	-1.477972396630194	5.892345675036076e-06
VEGF	EPB41L5	-1.4185759796878907	6.042988507332674e-06
VEGF	FOXL1	1.3494066428302591	6.057525391489035e-06
VEGF	DOCK4	2.796379124941414	6.068723616615291e-06
VEGF	RIMS1	-1.0953397806615317	6.124421123281113e-06
VEGF	ZFP82	1.9998743630104876	6.139177746700893e-06
VEGF	TCF12	-1.3944843333841686	6.1574992349175504e-06
VEGF	PELO	1.1550618263788694	6.1758534584538885e-06
VEGF	GZMH	1.509712412076446	6.403106809903029e-06
VEGF	ADRB1	-1.4493694689291463	6.478044534505012e-06
VEGF	RFX8	8.187452287798909	6.680710687779311e-06
VEGF	TNFRSF18	3.028034605899227	6.778089103004252e-06
VEGF	VIRMA	1.5743875055901284	6.96144869055995e-06
VEGF	ACVR2A	2.591369816164218	7.131929634023324e-06
