source	target	weight	confidence
NANOG	LAMB1	-1.0	A
NCOA3	BCL2	1.0	A
NFIC	JUN	1.0	A
NFATC1	IFNG	1.0	A
NFE2L2	GSTA1	1.0	A
NFE2L2	MTHFR	1.0	A
NFIA	CDKN1A	-1.0	A
NFIC	ALAS1	1.0	A
NFIC	COL18A1	1.0	A
NFIC	COL1A1	1.0	A
NFIC	GTF3C1	1.0	A
NFIC	GTF3C2	1.0	A
NFIC	GUCY1B1	1.0	A
NFIC	HMGB1	1.0	A
NFIC	HSD11B2	1.0	A
NFIC	ITGA5	-1.0	A
NFIC	MATN1	-1.0	A
NFIC	POLD2	1.0	A
NFIC	POLE2	1.0	A
NFIC	SLC34A2	1.0	A
NFIC	TFPI2	1.0	A
NFKB1	A2M	1.0	A
NFKB1	ABCB1	1.0	A
NFKB1	ADORA1	1.0	A
NFKB1	AGER	1.0	A
NFKB1	AKT1	-1.0	A
NFKB1	CD80	1.0	A
NFKB1	AMH	1.0	A
NFKB1	ATF3	1.0	A
NFKB1	B2M	1.0	A
NFKB1	BIRC2	1.0	A
NFKB1	BIRC3	1.0	A
NFKB1	BST1	1.0	A
NFKB1	CD83	1.0	A
NFKB1	CCL22	1.0	A
NFKB1	CCL3	1.0	A
NFKB1	CCL4	1.0	A
NFKB1	CCL5	1.0	A
NFKB1	CCND2	1.0	A
NFKB1	CCR7	1.0	A
NFKB1	CD58	1.0	A
NFKB1	CD69	1.0	A
NFKB1	CD86	1.0	A
NFKB1	CSNK2A1	1.0	A
NFKB1	CTSB	1.0	A
NFKB1	CXCL2	1.0	A
NFKB1	CYP19A1	-1.0	A
NFKB1	CYP27B1	1.0	A
NFKB1	EDN1	1.0	A
NFKB1	IL18	1.0	A
NFKB1	F3	1.0	A
NFKB1	F8	1.0	A
NFKB1	FASLG	1.0	A
NFKB1	FBP1	1.0	A
NFKB1	VEGFD	1.0	A
NFKB1	GADD45G	1.0	A
NFKB1	GDNF	1.0	A
NFKB1	RIPK2	1.0	A
NFKB1	GSTP1	1.0	A
NFKB1	HLA-F	1.0	A
NFKB1	IL12A	1.0	A
NFKB1	IL12B	-1.0	A
NFKB1	IRF1	1.0	A
NFKB1	JUNB	1.0	A
NFKB1	KLK3	1.0	A
NFKB1	LPL	1.0	A
NFKB1	MADCAM1	1.0	A
NFKB1	MAT2A	1.0	A
NFKB1	MICA	1.0	A
NFKB1	MMP14	1.0	A
NFKB1	MMP2	1.0	A
NFKB1	NOLC1	1.0	A
NFKB1	PLAUR	1.0	A
NFKB1	PDE7A	1.0	A
NFKB1	PLAU	1.0	A
NFKB1	PTAFR	1.0	A
NFKB1	PTPN13	1.0	A
NFKB1	RRM2B	1.0	A
NFKB1	SERPINA3	-1.0	A
NFKB1	SERPINB1	1.0	A
NFKB1	SERPINE1	1.0	A
NFKB1	SOCS3	1.0	A
NFKB1	TFF3	1.0	A
NFKB1	TBX21	1.0	A
NFKB1	TFPI2	1.0	A
NFKB1	THBD	-1.0	A
NFKB1	TIMP1	-1.0	A
NFKB1	TLR2	1.0	A
PAX6	ITGA5	1.0	A
NFKB1	TNC	1.0	A
NFKB1	TNFAIP3	1.0	A
NFKB1	TNFRSF10A	1.0	A
NFKB1	TNFRSF10B	1.0	A
NFKB1	TNFSF10	1.0	A
NFKB1	TRAF1	1.0	A
NR2F6	LHCGR	-1.0	A
NFKB1	VEGFA	1.0	A
NFKB1	XIAP	1.0	A
NFKB2	CCL21	1.0	A
NFKB2	CCND2	1.0	A
NFKB2	CDK6	1.0	A
NFKB2	SND1	1.0	A
NFYA	FXR2	1.0	A
NFYB	FXR2	1.0	A
NR1H4	ABCB4	1.0	A
NPAS2	CRY2	1.0	A
NR1H4	NR1I2	1.0	A
NR2F1	APOA2	-1.0	A
NR3C1	ATF2	-1.0	A
NR3C1	CDK6	-1.0	A
NR3C1	ETS1	-1.0	A
PAX6	ITGB1	1.0	A
NRF1	FXR2	1.0	A
PAX2	TP53	-1.0	A
PAX5	BCL2	-1.0	A
PAX6	PDHX	-1.0	A
PGR	KLK3	1.0	A
RELA	PGR	-1.0	A
PKNOX1	PTPN6	1.0	A
POU1F1	GH2	1.0	A
POU2F1	GNRH1	1.0	A
POU2F1	BDKRB1	1.0	A
POU2F1	GCM1	1.0	A
POU2F1	PLAU	1.0	A
POU2F1	POU2AF1	1.0	A
POU2F1	RRM2B	1.0	A
POU2F1	SNAPC1	1.0	A
POU2F1	ST6GAL1	1.0	A
POU2F1	TXNRD1	1.0	A
POU2F2	IL5	1.0	A
POU2F2	SPI1	1.0	A
POU2F2	SPP1	1.0	A
POU3F1	GNRH1	1.0	A
PPARA	MMP9	-1.0	A
POU3F2	GNRH1	1.0	A
POU5F1	ID2	-1.0	A
PPARA	APOB	1.0	A
PPARA	APOBR	-1.0	A
PPARA	TUBA1B	-1.0	A
PPARD	LPL	1.0	A
PPARG	APOB	-1.0	A
PPARG	APOBR	-1.0	A
PPARG	CD83	1.0	A
PPARG	CPT1B	1.0	A
PPARG	POU2F1	1.0	A
PPARG	TNFRSF11B	-1.0	A
PPARG	TSHR	-1.0	A
PROX1	NR5A2	-1.0	A
RARA	CCNA1	-1.0	A
RARA	ETS1	1.0	A
RARA	MACROD1	-1.0	A
RARA	PRKCA	1.0	A
RARA	SCD	1.0	A
RARA	THBD	1.0	A
ATF2	RB1	1.0	A
RARG	ICAM1	1.0	A
REL	CSRP1	1.0	A
REL	TNFAIP3	1.0	A
RELA	AGER	1.0	A
RELA	AMH	1.0	A
RELA	BIRC2	1.0	A
RELA	BIRC5	1.0	A
RELA	CCL4	1.0	A
RELA	PPARD	-1.0	A
RELA	CD58	1.0	A
RELA	CD69	1.0	A
RELA	CD83	1.0	A
RELA	CDK4	1.0	A
RELA	CDK6	1.0	A
RELA	CFLAR	1.0	A
RELA	COL1A1	-1.0	A
RELA	COL2A1	-1.0	A
RELA	CTSB	1.0	A
RELA	XIAP	1.0	A
E2F1	RELA	1.0	A
RELA	EPAS1	1.0	A
RELA	VEGFD	1.0	A
RELA	GADD45G	1.0	A
RELA	HDAC1	1.0	A
RELA	IL18	1.0	A
RELA	IL1A	1.0	A
RELA	IRF4	1.0	A
RELA	KLK3	1.0	A
RELA	MMP14	1.0	A
RELA	MMP2	1.0	A
RELA	NCAM1	1.0	A
RELA	NOLC1	1.0	A
RELA	OPTN	1.0	A
RELA	PCK2	-1.0	A
RELA	PLAUR	1.0	A
RELA	PTHLH	1.0	A
RELA	PTPN13	1.0	A
RELA	RIPK2	1.0	A
RELA	SLC25A27	1.0	A
RELA	SNAI1	1.0	A
RELA	TBX21	1.0	A
RELB	CCL19	1.0	A
RELA	THBD	-1.0	A
RELA	TNFAIP3	1.0	A
RELA	TNFRSF10A	-1.0	A
RELA	TNFRSF10B	1.0	A
RELA	TRIB3	-1.0	A
RELA	VEGFA	1.0	A
RELB	CCL21	1.0	A
RELB	CD40	1.0	A
RELB	PIGR	1.0	A
RFX1	MYC	-1.0	A
RFX5	HLA-DMA	1.0	A
RFX5	HLA-DMB	1.0	A
RFX5	HLA-DOA	1.0	A
RFX5	HLA-DOB	1.0	A
RFX5	HLA-DPA1	1.0	A
RFX5	HLA-DPB1	1.0	A
RFX5	HLA-DRB1	1.0	A
RFX5	HLA-DQA1	1.0	A
RFX5	HLA-DQA2	1.0	A
RFX5	HLA-DQB1	1.0	A
RFX5	HLA-DRA	1.0	A
RFX5	HLA-DRB3	1.0	A
RFX5	HLA-DRB4	1.0	A
RFX5	HLA-DRB5	1.0	A
RORA	TUBA1B	1.0	A
RORC	IL17A	1.0	A
RORC	IL22	1.0	A
RUNX1	ITGB2	1.0	A
RUNX1	MAD2L1	-1.0	A
RUNX1	MECOM	1.0	A
RUNX1	NFKB1	1.0	A
RUNX1	PIK3CD	1.0	A
RUNX3	CASP8	1.0	A
RUNX3	CFLAR	-1.0	A
RUNX3	ICAM3	-1.0	A
RUNX3	MMP9	-1.0	A
RUNX3	TCF4	1.0	A
RXRA	ABCC3	-1.0	A
RXRA	CPT1B	1.0	A
SALL4	ZEB1	1.0	A
SMAD3	ZFP36	1.0	A
SMAD1	TNFRSF11B	1.0	A
SMAD3	AHR	1.0	A
SMAD3	COL7A1	1.0	A
SMAD3	FSTL3	1.0	A
SMAD4	AHR	1.0	A
SMAD4	BTRC	-1.0	A
SMAD4	COL7A1	1.0	A
SMAD4	DACH1	-1.0	A
SMAD4	EPO	1.0	A
SMAD4	ZFP36	1.0	A
SNAI1	HBEGF	1.0	A
SNAI1	THBS1	-1.0	A
SNAI2	CXCR4	1.0	A
SNAI2	JAG1	1.0	A
SP1	AGT	1.0	A
SOX10	COL11A2	1.0	A
SOX2	ISL1	-1.0	A
SOX2	RHO	-1.0	A
SOX4	HDAC8	1.0	A
SOX6	TP53	1.0	A
SOX9	PRAME	-1.0	A
SP1	ACAN	1.0	A
SP1	ADAM10	1.0	A
SPI1	CD22	1.0	A
SP1	ADH6	1.0	A
SP1	ADRA1A	1.0	A
SP1	ADRA2B	1.0	A
SP1	AREG	1.0	A
SP1	CD163	1.0	A
SP1	CD83	1.0	A
SP1	COL18A1	1.0	A
SP1	CYP7A1	1.0	A
SP1	GH2	1.0	A
SP1	IL2RB	1.0	A
SP1	HCN2	1.0	A
SP1	HDAC4	1.0	A
SP1	HLA-G	1.0	A
SP1	HOXB7	1.0	A
SP1	HSD17B1	1.0	A
SP1	HTR1A	1.0	A
SP1	IMPDH2	1.0	A
SP1	KRT19	1.0	A
SP1	KRT5	1.0	A
SP1	MAT2B	1.0	A
SP1	MCTS1	1.0	A
SP1	MME	1.0	A
SP1	MNDA	1.0	A
SP1	MPG	1.0	A
SP3	MSH6	1.0	A
SP1	NFKB2	1.0	A
STAT1	CCL3	1.0	A
SP1	PDE6A	1.0	A
SP1	PDHA1	1.0	A
SPI1	CSF2RA	1.0	A
SP1	PPL	1.0	A
SP1	RORA	1.0	A
SPI1	MSR1	1.0	A
SP1	TFPI2	1.0	A
SP1	TGM4	1.0	A
SP1	TNFSF14	1.0	A
SP1	YY1	1.0	A
SP100	ETS1	-1.0	A
SP2	DNMT3B	1.0	A
SP3	BPI	1.0	A
SP3	CD14	1.0	A
SP3	CD83	1.0	A
SP3	CYP17A1	1.0	A
SPI1	BPI	1.0	A
SP3	ETF1	-1.0	A
SPI1	CD163	1.0	A
SP3	HOXB7	1.0	A
SP3	RORA	1.0	A
SP3	SLC19A3	1.0	A
SP3	SLC1A3	1.0	A
SP3	TGM4	1.0	A
SP3	TIMP2	1.0	A
SP4	ERBB2	1.0	A
SP4	PDE6B	1.0	A
SP4	YY1	1.0	A
SPDEF	AGR2	1.0	A
SPI1	ERAP2	1.0	A
SPI1	IL5	1.0	A
SPI1	MACROD1	-1.0	A
SPI1	MNDA	1.0	A
SPI1	P2RY10	1.0	A
SPI1	SCARB1	1.0	A
SPI1	SCARB2	1.0	A
SPI1	STAT3	1.0	A
SPI1	WAS	1.0	A
SPIB	IRF7	-1.0	A
STAT1	APP	1.0	A
SRF	ACTA1	1.0	A
SRF	FOSL1	1.0	A
SRF	MMP2	1.0	A
SRF	SAMD4A	1.0	A
STAT1	CCR1	1.0	A
STAT1	CEBPE	1.0	A
STAT1	STAT2	1.0	A
STAT1	CFTR	1.0	A
STAT1	CTSB	1.0	A
STAT1	CTSL	1.0	A
STAT1	EGFR	1.0	A
STAT1	FGFR3	-1.0	A
STAT1	HMOX1	1.0	A
STAT1	IL1R1	-1.0	A
STAT1	IL2RA	1.0	A
STAT1	KRT17	1.0	A
STAT1	NOX5	1.0	A
STAT1	PIM1	1.0	A
STAT1	PLSCR1	1.0	A
STAT1	TIMP1	1.0	A
STAT1	TLR3	1.0	A
TP53	STAT1	1.0	A
STAT1	TP53	1.0	A
STAT1	VIP	1.0	A
STAT3	CCND3	1.0	A
STAT3	CDK4	1.0	A
STAT3	CFB	1.0	A
STAT3	CISH	1.0	A
STAT3	CSRP1	1.0	A
STAT3	FAS	-1.0	A
STAT3	HMOX1	1.0	A
STAT3	HSPB1	1.0	A
STAT3	IFNAR1	1.0	A
STAT3	IL2RA	1.0	A
STAT3	LTBP1	-1.0	A
STAT3	MYD88	1.0	A
STAT3	NOX5	1.0	A
STAT3	VEGFB	1.0	A
STAT3	ZFP36	1.0	A
STAT4	PIM1	1.0	A
STAT4	SOCS3	-1.0	A
STAT5A	CEL	1.0	A
STAT5B	ESR2	1.0	A
STAT5B	BCL6	1.0	A
STAT5B	CEL	1.0	A
STAT5B	IFNG	1.0	A
STAT6	FOS	1.0	A
TAL1	CD34	-1.0	A
TAL1	ERG	1.0	A
TBP	FUS	-1.0	A
TBX5	CDKN2A	1.0	A
TCF3	BBC3	-1.0	A
TCF3	CDK6	-1.0	A
TCF4	ABCB1	1.0	A
TCF4	CCND1	1.0	A
TCF4	NRXN1	1.0	A
TCF4	VIM	1.0	A
TCF7	SNAI2	1.0	A
TCF7L2	ABCB1	1.0	A
TCF7L2	BIRC5	1.0	A
TCF7L2	CTNNB1	1.0	A
TCF7L2	SNAI2	1.0	A
TCF7L2	STAT3	1.0	A
TFAP2A	ADRA1A	1.0	A
TFAP2A	ADRA2B	1.0	A
TFAP2A	CCNB1	1.0	A
TFAP2A	CFTR	1.0	A
TFAP2A	CGA	1.0	A
TFAP2A	CRABP2	1.0	A
TFAP2A	CRX	1.0	A
TFAP2A	GALNT3	1.0	A
TFAP2A	GAST	1.0	A
TFAP2A	GPX4	1.0	A
TFAP2A	GUSB	1.0	A
TFAP2A	HIP1	1.0	A
TFAP2A	HTT	1.0	A
TFAP2A	KRT5	1.0	A
TFAP2A	L1CAM	1.0	A
TFAP2A	POLD2	1.0	A
TFAP2A	PRKCA	1.0	A
TFAP2A	PTGS2	1.0	A
TFAP2A	SNAP91	1.0	A
TFAP2A	SPRY2	1.0	A
TFAP2A	TIMP2	1.0	A
TFAP2B	DRD1	1.0	A
TFAP2C	CRABP2	1.0	A
TFAP2C	MMP2	1.0	A
TFAP2C	SULT1E1	1.0	A
TFDP1	CAV1	1.0	A
TFDP1	CDK1	1.0	A
TFDP1	RRM1	1.0	A
TFDP1	TYMS	1.0	A
TP53	ANTXR1	1.0	A
TP53	APCS	1.0	A
TP53	ADGRB1	1.0	A
TP53	CABLES1	1.0	A
TP53	E2F3	-1.0	A
TP53	E2F7	1.0	A
TP53	FGF2	-1.0	A
TP53	GML	1.0	A
TP53	PLK3	1.0	A
TP53	PTPA	-1.0	A
TP53	PRG3	1.0	A
TP53	RAD51B	1.0	A
TP53	SSTR2	-1.0	A
TP53	TBXAS1	-1.0	A
TP53	TCF7L2	-1.0	A
TP53	TP53I3	1.0	A
TP63	TCF4	1.0	A
TP73	CABLES1	1.0	A
TWIST1	FOS	1.0	A
USF1	CTSD	1.0	A
TWIST1	MMP2	1.0	A
TWIST1	NR2F1	1.0	A
TWIST1	SRPX	-1.0	A
TWIST1	TIMP1	-1.0	A
TWIST2	MMP2	1.0	A
USF2	ATP5F1A	1.0	A
TWIST2	NR2F1	1.0	A
USF2	B2M	1.0	A
TWIST2	SRPX	-1.0	A
USF1	B2M	1.0	A
USF1	FBP1	1.0	A
USF1	FCER1A	1.0	A
USF2	BRCA1	1.0	A
USF1	ID4	1.0	A
USF1	ISG20	1.0	A
USF1	LIPC	1.0	A
USF1	MYH9	1.0	A
USF1	PTPN6	1.0	A
USF1	SLC1A3	1.0	A
USF1	TYMS	1.0	A
USF2	CD2	1.0	A
USF2	CEACAM5	1.0	A
USF2	CTSD	1.0	A
USF2	CXCR4	1.0	A
USF2	FBP1	1.0	A
USF2	FCER1A	1.0	A
USF2	LIPC	1.0	A
USF2	MYH9	1.0	A
USF2	PDX1	1.0	A
USF2	PTPN6	1.0	A
USF2	SLC19A1	1.0	A
VDR	ASAP2	1.0	A
VDR	BHLHE40	1.0	A
VDR	CALB1	1.0	A
WT1	CIAO1	-1.0	A
WT1	IL2RB	1.0	A
WT1	NR5A1	-1.0	A
WT1	UBE2I	-1.0	A
YBX1	KPNA2	-1.0	A
YBX1	RBBP8	-1.0	A
YBX1	SUMO1	-1.0	A
YY1	CREBBP	-1.0	A
YY1	EPAS1	-1.0	A
YY1	TNFRSF10B	-1.0	A
ZBTB7A	PFKP	-1.0	A
ZEB2	MEOX2	-1.0	A
ZNF202	POMGNT1	-1.0	A
ZNF382	HMGA2	-1.0	A
RBPJ	FCER2	1.0	A
GLI1	CCND2	1.0	A
GLI1	SLIT2	-1.0	A
STAT3	BIRC3	1.0	A
STAT3	IL6ST	1.0	A
STAT3	VIP	1.0	A
CREB1	CDK11A	1.0	A
CREB1	RARB	1.0	A
GLI2	CCND1	1.0	A
GLI2	COL5A2	1.0	A
GLI2	EFEMP1	-1.0	A
GLI2	FGF13	1.0	A
GLI2	IFNGR1	-1.0	A
GLI2	LUM	-1.0	A
GLI2	PCNA	1.0	A
GLI2	UGCG	-1.0	A
NR1H2	BHLHE40	1.0	A
SP3	HSD17B1	1.0	A
SREBF2	EBP	1.0	A
SREBF2	INSIG1	1.0	A
SREBF2	PCYT2	1.0	A
SREBF2	STARD4	1.0	A
CEBPA	GLS2	1.0	A
CEBPA	SCD	1.0	A
CEBPA	APOA1	1.0	A
CEBPA	APOC3	1.0	A
CEBPA	CFTR	1.0	A
SREBF1	HMGCS1	1.0	A
SREBF1	INSIG1	1.0	A
SREBF1	PCYT2	1.0	A
SREBF1	PIK3R3	1.0	A
SREBF1	SQLE	1.0	A
FOXO1	CCNB1	-1.0	A
FOXO1	CCNB2	-1.0	A
FOXO1	CCNG2	1.0	A
FOXO1	CDKN2B	1.0	A
FOXO1	CDKN2D	1.0	A
FOXO1	CNOT8	1.0	A
FOXO1	DAAM1	1.0	A
FOXO1	DAPK1	1.0	A
FOXO1	DUSP4	-1.0	A
FOXO1	MCM5	-1.0	A
FOXO1	RPS6KA3	1.0	A
FOXO1	TMEM47	1.0	A
HIF1A	APH1A	1.0	A
HIF1A	PFKL	1.0	A
HIF1A	BHLHE40	1.0	A
HIF1A	TFF3	1.0	A
NFKB1	CXCL3	1.0	A
NFKB1	MYB	1.0	A
NFKB1	PDGFB	1.0	A
NFKB1	VIM	1.0	A
RELB	ABCB1	1.0	A
SP1	CDC25C	1.0	A
SP1	HSPA1A	1.0	A
SP1	PCNA	1.0	A
SP1	PIM1	1.0	A
SP1	PROC	1.0	A
SP1	TPI1	1.0	A
SP1	SCNN1G	1.0	A
SP1	TAL1	1.0	A
SP1	UNG	1.0	A
SP1	ACTA1	1.0	A
SP1	ACTC1	1.0	A
SP1	SMAD4	1.0	A
TCF7L2	AXIN2	1.0	A
TCF7L2	CD44	1.0	A
TCF7L2	DKK1	1.0	A
TCF7L2	FGF18	1.0	A
TCF7L2	GLI2	1.0	A
TCF7L2	CXCL8	1.0	A
TCF7L2	LEF1	1.0	A
TCF7L2	MMP7	1.0	A
TCF7L2	SP5	1.0	A
TCF7L2	TCF7	1.0	A
TCF7L2	TNFRSF11B	1.0	A
TCF7L2	VIM	1.0	A
TP53	NFATC4	-1.0	A
TP53	PEG3	1.0	A
TP53	TP53TG5	1.0	A
TP53	PIDD1	1.0	A
TP53	TP53INP1	1.0	A
TP53	TYRP1	1.0	A
TP53	CX3CL1	1.0	A
TP53	DCC	1.0	A
TP53	RRM1	1.0	A
TP53	SERTAD1	1.0	A
MYC	AIMP2	1.0	A
MYC	CKS2	1.0	A
MYC	DDX5	1.0	A
MYC	DUSP1	-1.0	A
MYC	HERC5	1.0	A
MYC	HSPA9	1.0	A
MYC	LAMP1	-1.0	A
MYC	LDHB	1.0	A
MYC	MSH2	1.0	A
MYC	NOP56	1.0	A
MYC	PPIF	1.0	A
MYC	RPL13	1.0	A
MYC	RPL23	1.0	A
MYC	RPL32	1.0	A
MYC	RPL6	1.0	A
MYC	RPS15A	1.0	A
MYC	RPS20	1.0	A
MYC	SCARB1	1.0	A
MYC	SNRPD3	1.0	A
MYC	TRAP1	1.0	A
NR2F1	AGT	-1.0	A
HNF1A	FGL1	1.0	A
HNF1A	MIA2	1.0	A
SMAD3	ANKRD1	1.0	A
SMAD3	ITGA11	1.0	A
SMAD3	COL1A1	1.0	A
SMAD3	COL3A1	1.0	A
SMAD3	COL6A1	1.0	A
SMAD3	COL6A3	1.0	A
SMAD3	MET	1.0	A
SMAD3	TIMP1	1.0	A
GATA4	ADA	1.0	A
PDX1	ADA	1.0	A
LEF1	DSP	-1.0	A
LEF1	TBXT	1.0	A
SMAD4	CCN1	1.0	A
SMAD4	IHH	1.0	A
SMAD4	MET	1.0	A
SMAD4	NKX2-5	1.0	A
SMAD4	PTHLH	1.0	A
SMAD4	TNFRSF11B	1.0	A
NFKB2	BCL2L1	1.0	A
NR5A1	CYP21A2	1.0	A
HNF4A	EBP	1.0	A
HNF4A	F10	1.0	A
JUN	BDKRB1	1.0	A
JUN	CHGA	1.0	A
JUN	PTX3	1.0	A
JUN	TFPI2	1.0	A
NFYA	FDPS	1.0	A
NFYA	ACTB	1.0	A
YY1	PTPA	1.0	A
YY1	ADA	1.0	A
E2F1	ATG10	1.0	A
E2F1	AXIN2	1.0	A
E2F1	B4GALT1	1.0	A
E2F1	CDC25A	1.0	A
E2F1	CDC45	1.0	A
E2F1	CDT1	1.0	A
E2F1	YBX3	1.0	A
E2F1	FANCD2	1.0	A
E2F1	FBXO43	1.0	A
E2F1	FBXO5	1.0	A
E2F1	GMNN	1.0	A
E2F1	HELLS	1.0	A
E2F1	H2AC16	1.0	A
E2F1	JUN	1.0	A
E2F1	MAP1LC3B	1.0	A
E2F1	MAPK1	1.0	A
E2F1	MCM10	1.0	A
E2F1	MCM6	1.0	A
E2F1	MCM7	1.0	A
E2F1	POLA1	1.0	A
E2F1	POLD1	1.0	A
E2F1	POLE2	1.0	A
E2F1	TK1	1.0	A
E2F1	TOP1	1.0	A
E2F1	ZEB1	1.0	A
E2F1	POLA2	1.0	A
FOXO3	BNIP3L	1.0	A
FOXO3	CBLB	1.0	A
FOXO3	CDKN2D	1.0	A
FOXO3	HBP1	1.0	A
FOXO3	JAK1	1.0	A
FOXO3	KLF4	1.0	A
FOXO3	PINK1	1.0	A
FOXO3	RBL2	1.0	A
STAT5A	IL6ST	1.0	A
STAT5A	LONP1	1.0	A
STAT5A	MUC1	1.0	A
STAT5A	MYD88	1.0	A
STAT5B	IL2RA	1.0	A
STAT5B	IL6ST	1.0	A
STAT5B	MUC1	1.0	A
STAT5B	OSM	1.0	A
STAT5B	PRF1	1.0	A
ETS1	CASP8	1.0	A
ETS1	CD3D	1.0	A
ETS1	CDK11A	1.0	A
ETS1	COX4I1	1.0	A
ETS1	FAS	1.0	A
ETS1	GP5	1.0	A
ETS1	RUNX1	1.0	A
ETS1	ZNF175	1.0	A
ETS1	LCP1	1.0	A
ETS1	PTPA	1.0	A
FOXO4	PPARGC1A	1.0	A
FOXO4	RBL2	1.0	A
FOXO4	IGFBP1	1.0	A
E2F6	RBBP8	-1.0	A
MITF	APEX1	1.0	A
MITF	GPR143	1.0	A
E2F2	ASF1B	1.0	A
E2F2	CDCA4	1.0	A
E2F2	CDT1	1.0	A
E2F2	E2F1	1.0	A
E2F4	JUN	1.0	A
E2F2	MCM10	1.0	A
E2F2	MCM6	1.0	A
E2F2	MCM7	1.0	A
E2F2	PLK1	1.0	A
E2F2	PLK4	1.0	A
E2F3	MCM5	1.0	A
E2F3	MCM6	1.0	A
E2F3	MCM7	1.0	A
E2F4	ASF1B	1.0	A
E2F4	CDKN2C	1.0	A
E2F4	CDT1	1.0	A
E2F4	GMNN	1.0	A
E2F4	MCM5	1.0	A
E2F4	MCM7	1.0	A
E2F4	NPAT	1.0	A
E2F4	POLD1	1.0	A
E2F4	TK1	1.0	A
E2F4	CALM1	1.0	A
E2F4	CKS2	1.0	A
E2F4	RBL1	1.0	A
E2F4	TOP1	1.0	A
TCF7	BCL2	1.0	A
TCF7	BIRC5	1.0	A
TCF7	LEF1	1.0	A
STAT1	BCL6	1.0	A
STAT1	IL6ST	1.0	A
STAT1	PRF1	1.0	A
STAT1	ADAR	1.0	A
STAT1	EIF2AK2	1.0	A
STAT1	IFI6	1.0	A
STAT1	IFIT1	1.0	A
STAT1	IFITM1	1.0	A
STAT1	ISG15	1.0	A
STAT1	ISG20	1.0	A
STAT1	MET	1.0	A
STAT1	MX1	1.0	A
AR	DBI	1.0	A
AR	DDT	1.0	A
AR	DHX15	1.0	A
AR	KIAA1217	-1.0	A
AR	KRT18	1.0	A
AR	MT2A	1.0	A
AR	PGC	1.0	A
AR	SCNN1A	1.0	A
SPI1	NCF4	1.0	A
AR	SMS	1.0	A
AR	SNAI2	1.0	A
ATF6	CALR	1.0	A
ATF6	HSP90B1	1.0	A
ATF6	SEL1L	1.0	A
HBP1	RUNX1	1.0	A
SPI1	CTSE	1.0	A
SPI1	NCF1	1.0	A
SPI1	PPBP	1.0	A
SPI1	TAL1	-1.0	A
ESR1	PPARG	-1.0	A
SMAD1	CDKN1A	1.0	A
SMAD1	ID2	1.0	A
SMAD1	ID3	1.0	A
STAT2	CFB	1.0	A
STAT2	IRF7	1.0	A
CDX1	ADA	1.0	A
TFAP2A	S100B	1.0	A
TFAP2A	PENK	1.0	A
NR2F2	APOA1	-1.0	A
SMAD5	ID3	1.0	A
ATF3	GCLC	-1.0	A
NFIC	SLC2A4	1.0	A
GLI3	PTCH2	1.0	A
IRF9	IRF7	1.0	A
MAF	LALBA	1.0	A
FOSL2	MMP13	1.0	A
MYOD1	ACTC1	1.0	A
TFAP4	PENK	1.0	A
RARA	BTG2	1.0	A
RARA	CRABP2	1.0	A
RARA	HOXA4	1.0	A
RARA	HOXD4	1.0	A
POU2F1	TFAP2A	1.0	A
FOS	SP3	1.0	A
FOXP1	CSF1R	-1.0	A
FOXP1	IL2	1.0	A
NFIA	ALDOA	1.0	A
NFIA	TP53	1.0	A
NFYB	ACTB	1.0	A
SRF	ACTC1	1.0	A
TBP	PMF1	1.0	A
SPI1	CD33	1.0	A
ETS1	BCL2	1.0	A
ELK1	NR4A1	1.0	A
ESR1	FOXC1	1.0	A
ESR1	NFIB	1.0	A
ESR1	TNIP1	1.0	A
ESR1	ZMYND8	1.0	A
FOS	GREB1	1.0	A
FOXA1	FOXC1	1.0	A
GATA3	BCAS3	1.0	A
GATA3	GREB1	1.0	A
GATA3	KMT2E	1.0	A
GATA3	NCOA3	1.0	A
GATA3	VAPB	1.0	A
GATA3	ZNF217	1.0	A
HIF1A	ANKRD37	1.0	A
RARA	HOXA1	1.0	A
STAT1	GREB1	1.0	A
TFAP2C	FOXA1	1.0	A
TFAP2C	FOXC1	1.0	A
TFAP2C	FREM2	1.0	A
HIF1A	KDM4B	1.0	A
PAX6	POU5F1	1.0	A
TP53	MLH1	1.0	A
TP53	PMS2	1.0	A
PAX6	NANOG	1.0	A
SPI1	EGR2	1.0	A
STAT1	IL12B	1.0	A
BMAL1	NR1D2	1.0	A
RELA	CXCL3	1.0	A
STAT1	CX3CL1	1.0	A
E2F1	TGFB2	1.0	A
CEBPA	EDN1	-1.0	A
CEBPA	FASN	1.0	A
CREB1	PDYN	1.0	A
E2F1	EGF	1.0	A
E2F4	E2F2	1.0	A
E2F4	MCM8	1.0	A
EGR1	TIMP2	1.0	A
EGR1	TIMP3	1.0	A
ESR1	TNFRSF11B	1.0	A
ESR1	CAV2	1.0	A
ETS1	ETS2	1.0	A
ETS1	ITGA5	1.0	A
FOXL2	PTGS2	-1.0	A
FOXM1	CDC25C	-1.0	A
GATA3	MYC	1.0	A
HIF1A	SLC11A1	1.0	A
HIF1A	DDIT4	1.0	A
HIF1A	CDKN1B	1.0	A
HIF1A	COX4I1	1.0	A
HIF1A	BCL2L1	1.0	A
HIF1A	PDK3	1.0	A
HIF1A	IL20	1.0	A
HIF1A	BNIP3L	1.0	A
