ligand	geneset	pearson	pearson_p	auroc	aupr	n_background	n_geneset	mean_delta_high_minus_low	median_delta_high_minus_low	paired_p	paired_padj	n_patients_de	frac_patients_receptor	potential_GSE131907	potential_GSE205335	score_activity	score_de	score_receptor	prioritization	rank_activity	rank_priority
BACE1	empirical_TNK_down_with_CLDN4	-0.12175937441961902	0.05213465968672611	0.3737983456293315	0.1269895190686207	255	42	0.006760192258904378	0.004682630300521851	0.027611336406186848	0.039858300134737464	51	0.9215686274509803	False	True	0.12010527416279103	0.24987775152831784	0.8857142857142857	0.4185657704684648	110.0	107.0
APOE	empirical_TNK_down_with_CLDN4	-0.09663380722583624	0.12376990004356497	0.3857589984350548	0.12866358275640813	255	42	0.043383600468765576	0.006446428596973419	0.04901880799753542	0.06597268144029203	51	0.7843137254901961	True	True	0.22254798454878447	0.3464788471585847	0.6857142857142857	0.41824703914055156	53.0	108.0
TNFSF12	empirical_TNK_down_with_CLDN4	-0.09391913625729323	0.13472980683167848	0.38441761681198305	0.13599097047296552	255	42	0.0047732764996551704	0.002643045037984848	0.12888798825236933	0.1626407801713691	51	0.8431372549019608	True	True	0.2336163218196951	0.24463688923148671	0.7714285714285715	0.41656059415991775	47.0	109.0
TCN1	empirical_TNK_down_with_CLDN4	-0.042846348312513965	0.495774886179329	0.41627543035993736	0.1441319167002955	255	42	0.026996340245401085	0.0011464193230494857	9.689594924079667e-05	0.00020648065373931674	51	0.6470588235294118	True	False	0.44185181293039627	0.3032543803671773	0.48571428571428577	0.4102734930039531	18.0	110.0
CLCF1	empirical_TNK_down_with_CLDN4	-0.11050744869542267	0.07817223160564657	0.4229823384752962	0.1396312788081756	255	42	0.050013407168615444	0.029204726917669177	5.723300876381906e-08	3.794336506934671e-07	51	0.7843137254901961	True	True	0.16598196062158593	0.3639662035332963	0.6857142857142857	0.405220816623056	76.0	111.0
CXCL16	empirical_TNK_down_with_CLDN4	-0.06288835457666864	0.3171638606308661	0.4027498323272971	0.13224049150218622	255	42	0.08435827075485505	0.057658106088638306	2.106030639523367e-06	6.981101564345976e-06	51	0.5882352941176471	True	True	0.36013594847098185	0.45455721113944986	0.4	0.40489771987014384	28.0	112.0
SLPI	empirical_TNK_down_with_CLDN4	-0.13759898685659966	0.028024398349513317	0.393919069975408	0.1301959560150046	255	42	0.26308553099778353	0.08939224481582642	7.057173567008605e-05	0.00015790425856181754	51	0.47058823529411764	True	True	0.05552353489325901	0.9259838205781064	0.22857142857142856	0.40335959468093135	129.0	113.0
LGALS1	empirical_TNK_down_with_CLDN4	-0.1316925668851127	0.03557149722272336	0.4059915045830539	0.13319642620489636	255	42	-0.04192626779424209	-0.019993111491203308	0.15153219217906758	0.18578261917844585	51	1.0	True	True	0.07960536619642693	0.12145809826877227	1.0	0.4003544881550664	124.0	114.0
S100A9	empirical_TNK_down_with_CLDN4	-0.1087767731563342	0.08298207767481741	0.39716074223116477	0.13089518865169308	255	42	-0.08797346305914734	-0.006378222838975489	0.24132420678404642	0.2751403376709829	51	1.0	True	True	0.17303832244042813	0.0	1.0	0.3910127741468094	71.0	115.0
PODXL2	empirical_TNK_down_with_CLDN4	-0.11578440251180884	0.06488375027872412	0.4241001564945227	0.13763617326848274	255	42	0.05055989264442092	0.02730506658554077	1.810099071924746e-06	6.1133534693307455e-06	51	0.7450980392156863	True	True	0.14446660746107792	0.3654076612863904	0.6285714285714286	0.3794818991062989	93.0	116.0
HLA-DQA1	empirical_TNK_down_with_CLDN4	-0.09864553836427473	0.11610404646711983	0.4232059020791415	0.14112399765444258	255	42	-0.0061787551402470425	-0.007913392037153244	0.1770868094124466	0.20992409857501948	51	0.7843137254901961	True	False	0.21434569447508878	0.21574885538904842	0.6857142857142857	0.3719362785261409	58.0	117.0
ADGRE5	empirical_TNK_down_with_CLDN4	-0.09468048088497266	0.13158340646748434	0.4313659736194947	0.14032925111148636	255	42	0.017854682226920975	0.011872122064232826	0.003056323676662851	0.005161150359647644	51	0.7254901960784313	True	True	0.2305121448434796	0.27914154588159246	0.6	0.36988456357502403	52.0	118.0
LIF	empirical_TNK_down_with_CLDN4	0.02492097517505066	0.69205899234617	0.4347194276771741	0.16189070664399172	255	42	0.03750802105459312	0.020379692316055298	3.816754504414515e-06	1.1199984529347512e-05	51	0.35294117647058826	False	False	0.7181547612430754	0.33098090645303146	0.05714285714285718	0.3687595082796547	6.0	119.0
HLA-DPB1	empirical_TNK_down_with_CLDN4	-0.0704505345354409	0.2623428274879055	0.4310306282137268	0.14835008632055308	255	42	-0.05792112452863697	-0.029602348804473877	0.013338724594837748	0.02040710856817057	51	0.7843137254901961	True	True	0.32930320326652873	0.07926866914361348	0.6857142857142857	0.3647620527081426	31.0	120.0
CFH	empirical_TNK_down_with_CLDN4	-0.13319412851313853	0.03350564824747898	0.3997317236753856	0.13178127501882816	255	42	0.058030302373820224	0.03230839967727661	3.71822886595204e-05	8.757407460597567e-05	51	0.7450980392156863	True	True	0.07348315443498916	0.38511226552561756	0.6285714285714286	0.3623889495106784	127.0	121.0
PODXL	empirical_TNK_down_with_CLDN4	-0.1095900691074481	0.08069290111174927	0.41884641180415827	0.13788063660733216	255	42	0.015241638325866969	0.0039431266486644745	0.00023075330864934335	0.00045389936536519184	51	0.7450980392156863	False	True	0.16972232798205514	0.27224915338973704	0.6285714285714286	0.3568476366477403	74.0	122.0
ADAM28	empirical_TNK_down_with_CLDN4	-0.11431741195934265	0.06837717296563052	0.4228705566733736	0.13750958033504102	255	42	0.03096296114096071	0.016772586852312088	1.56140806782635e-05	3.88183394640162e-05	51	0.7254901960784313	True	True	0.15044786500428947	0.31371708559289674	0.6	0.35472165019906204	87.0	123.0
ST14	empirical_TNK_down_with_CLDN4	-0.12452126089831618	0.04698742867641864	0.4121395036887994	0.13354726229485786	255	42	0.20837637438785797	0.18157635629177094	1.0466620052186515e-09	2.9553102728033543e-08	51	0.43137254901960786	False	True	0.10884442840858352	0.7816781776067447	0.17142857142857146	0.3539837258146332	118.0	124.0
TSPAN3	empirical_TNK_down_with_CLDN4	-0.1145092202424938	0.06791185596267006	0.4182875027945451	0.13808038844089507	255	42	0.17309371484260933	0.07742299139499664	2.905918852411897e-06	8.816262281046264e-06	51	0.43137254901960786	False	True	0.14966581856334985	0.6886135575885842	0.17142857142857146	0.3365693158601685	89.0	125.0
LYZ	empirical_TNK_down_with_CLDN4	-0.09441651824166865	0.1326678064078581	0.4462329532752068	0.1435651645349338	255	42	0.018633176342072878	0.01109643466770649	0.019110588960474614	0.028694124298498904	51	0.6274509803921569	True	True	0.23158838118919703	0.28119496985662107	0.45714285714285713	0.32330873606289173	49.0	126.0
IFITM1	empirical_TNK_down_with_CLDN4	-0.05360956797956856	0.39394583775181347	0.4602056785155377	0.15310575136266974	255	42	-0.013760797186371158	0.0025757330004125834	0.3681985810999626	0.4043407731097749	51	0.5098039215686274	False	True	0.3979676933533568	0.195749800015138	0.28571428571428564	0.2931439263609268	22.0	127.0
OCLN	empirical_TNK_down_with_CLDN4	-0.11101696533196505	0.07680000003841567	0.4198524480214621	0.1374345288626916	255	42	0.13255095755790963	0.10961532592773438	5.145276051717656e-10	2.9553102728033543e-08	51	0.37254901960784315	False	True	0.16390454422610365	0.5816744450097766	0.08571428571428573	0.277097758316722	78.0	128.0
PLAU	empirical_TNK_down_with_CLDN4	-0.1094336650860354	0.0811291259148468	0.41437513972725243	0.1352571367061302	255	42	0.12164064668981797	0.05080808233469725	2.17728484131092e-07	1.1810120805898627e-06	51	0.37254901960784315	False	True	0.17036002311328188	0.5528964575137719	0.08571428571428573	0.26965692211377984	73.0	129.0
TGOLN2	empirical_TNK_down_with_CLDN4	-0.12435163088929232	0.04729082422361246	0.41515761234071097	0.13470775893051562	255	42	0.11681177386758375	0.07196444272994995	2.4072156769997937e-07	1.2311188748084659e-06	51	0.4117647058823529	False	True	0.10953604893014947	0.540159401404356	0.14285714285714282	0.2641841977305494	117.0	130.0
GPC3	empirical_TNK_down_with_CLDN4	-0.12034383581186239	0.054949379237772114	0.4182875027945451	0.13550831570778057	255	42	0.02233463759030736	0.0032207639887928963	0.02848528320850669	0.04079092555458158	51	0.5098039215686274	False	True	0.12587675030564552	0.2909582668704732	0.28571428571428564	0.23418310096346814	105.0	131.0
WBP1	empirical_TNK_down_with_CLDN4	-0.14671141264865684	0.019079169068882733	0.39436619718309857	0.12972789466091203	255	42	0.07044741112565366	0.0049233101308345795	0.0005239908344855039	0.0009978123337543107	51	0.49019607843137253	False	True	0.01837008123667603	0.41786471453620166	0.2571428571428571	0.23112588430524494	134.0	132.0
ZDHHC5	empirical_TNK_down_with_CLDN4	-0.09678518074843692	0.12317975080510016	0.433825173261793	0.14083042751880082	255	42	0.04439189573567288	0.025841981172561646	2.4188432356077545e-06	7.596016476733124e-06	51	0.3137254901960784	False	True	0.22193079991703904	0.3491384146937501	0.0	0.19035640487026306	54.0	133.0
FAM200A	empirical_TNK_down_with_CLDN4	-0.14241564594421965	0.022928214849986195	0.398054996646546	0.13091077850826027	255	42	0.009964681102656851	0.00927482545375824	0.0017436768537595843	0.0030902787804254015	51	0.49019607843137253	False	True	0.03588490910083446	0.2583301907843154	0.2571428571428571	0.18378598567600232	133.0	134.0
CD40	empirical_TNK_down_with_CLDN4	-0.11221452021983963	0.07365151723113694	0.40263805052537444	0.13210965357541543	255	42	0.02414533795044739	0.00982917845249176	0.007552701063904588	0.012070834736061797	51	0.37254901960784315	False	True	0.15902183779389928	0.2957343280618658	0.08571428571428573	0.18015681719001694	81.0	135.0
VSIG10	empirical_TNK_down_with_CLDN4	-0.10349509646707876	0.09914856634157014	0.4239883746926001	0.1387108907124036	255	42	0.017625748453771368	0.006844650954008102	0.04486458025585686	0.06083908989241194	51	0.35294117647058826	False	True	0.19457293183876775	0.2785376901949153	0.05714285714285718	0.1767511597255134	63.0	136.0
LGALS3	empirical_TNK_up_with_CLDN4	0.16056136480219924	0.010227381435435294	0.7705510388437218	0.11186522575690222	255	9	0.29114654557962044	0.12459671497344971	6.142428813060041e-07	2.6178446608041603e-06	51	1.0	True	True	0.9091093274890817	1.0	1.0	0.9697031091630272	14.0	1.0
CDH1	empirical_TNK_up_with_CLDN4	0.16600790583957067	0.007898775891434884	0.7633242999096657	0.1159727081108344	255	9	0.23181918343784763	0.21157479286193848	1.4859101930296196e-09	2.9553102728033543e-08	51	1.0	True	True	0.9326574643298495	0.843512975337841	1.0	0.9253901465558968	9.0	2.0
CD55	empirical_TNK_up_with_CLDN4	0.16103454227353536	0.010003350145053892	0.7746160794941283	0.10560887307525259	255	9	0.2379365216429327	0.20040181279182434	3.5558929906247255e-08	2.6521035221742746e-07	51	0.9607843137254902	True	True	0.9111551117342637	0.8596486001154658	0.942857142857143	0.9045536182356241	13.0	3.0
F11R	empirical_TNK_up_with_CLDN4	0.15075716871028078	0.015980637538619693	0.7443541102077688	0.09346742822644406	255	9	0.2287848223658169	0.15736058354377747	7.349853257469353e-10	2.9553102728033543e-08	51	1.0	True	True	0.8667208556861339	0.8355092799303482	1.0	0.9007433785388274	22.0	4.0
NECTIN2	empirical_TNK_up_with_CLDN4	0.12782739819011255	0.04139162043652737	0.7262872628726287	0.09410399936558687	255	9	0.27515740743414924	0.274786613881588	9.5367431640625e-07	3.830789460504382e-06	22	0.9607843137254902	False	True	0.767583922680133	0.957825654723737	0.942857142857143	0.8894222400870043	49.0	5.0
CALR	empirical_TNK_up_with_CLDN4	0.17437821901267359	0.005232807581997897	0.7899728997289972	0.2092786077324405	255	9	0.1648717861549527	0.13915693759918213	5.563684173486075e-05	0.00012767941885307785	51	0.9803921568627451	True	True	0.968846538945807	0.6669266814008107	0.9714285714285714	0.8690672639250631	4.0	6.0
CCN1	empirical_TNK_up_with_CLDN4	0.11014247725117869	0.07916731783984111	0.6919602529358626	0.08028294694843194	255	9	0.25106302339752967	0.1768517978489399	4.76837158203125e-06	1.3336539268493652e-05	22	1.0	False	True	0.6911231128871423	0.8942722059803415	1.0	0.8617984396224946	67.0	7.0
LGALS3BP	empirical_TNK_up_with_CLDN4	0.0902582530039831	0.15067184957833835	0.7380307136404697	0.0816063740726099	255	9	0.28968127236208496	0.20087671279907227	1.0466620052186515e-09	2.9553102728033543e-08	51	0.9803921568627451	True	True	0.605153608511306	0.996135067566609	0.9714285714285714	0.8575724158354955	87.0	8.0
GRN	empirical_TNK_up_with_CLDN4	0.1393765282952225	0.02604072707247275	0.7384823848238482	0.09627024948172098	255	9	0.21724149643206128	0.1650027334690094	8.774256111345653e-10	2.9553102728033543e-08	51	0.9607843137254902	True	True	0.8175166220283807	0.8050615966883005	0.942857142857143	0.855145120524608	32.0	9.0
MDK	empirical_TNK_up_with_CLDN4	0.11347724987605531	0.07044615750673612	0.7204155374887082	0.07190697922762443	255	9	0.24155228782226057	0.1688709259033203	8.128535790784189e-06	2.108707110942565e-05	51	0.9803921568627451	True	True	0.7055410125347579	0.869185860341615	0.9714285714285714	0.8487184814349815	63.0	10.0
LAMB3	empirical_TNK_up_with_CLDN4	0.1342897943252191	0.03206341009128638	0.7384823848238482	0.0908867648273822	255	9	0.18680262517905338	0.10873737186193466	8.648363053904011e-09	9.675356166555113e-08	51	1.0	True	True	0.7955241121443404	0.724773375124108	1.0	0.8400991624228161	40.0	11.0
LAMA5	empirical_TNK_up_with_CLDN4	0.16521608707145902	0.008204925085578567	0.7931345980126467	0.110490935802056	255	9	0.12232837931928682	0.09471141546964645	1.4019139660245744e-09	2.9553102728033543e-08	51	1.0	True	True	0.9292340334630586	0.554710481078337	1.0	0.8279815048471318	10.0	12.0
NECTIN4	empirical_TNK_up_with_CLDN4	0.13334741949026094	0.0333006085417368	0.7407407407407407	0.08373041138087974	255	9	0.2069176994581622	0.21440760605037212	2.384185791015625e-06	7.596016476733124e-06	22	0.9215686274509803	False	True	0.7914497516618568	0.777830649392834	0.8857142857142857	0.8183315622563255	41.0	13.0
LAMC2	empirical_TNK_up_with_CLDN4	0.15911313767178112	0.010940893807541765	0.7560975609756098	0.10962193314691353	255	9	0.10925729954432623	0.06524581462144852	1.0790265791957228e-08	1.0730319870890798e-07	51	1.0	True	True	0.9028479130593362	0.5202330610606166	1.0	0.8076936580399843	16.0	14.0
ADAM15	empirical_TNK_up_with_CLDN4	0.16202144521842768	0.009550023142809366	0.7728093947606143	0.11243382985820936	255	9	0.11053960229836259	0.07730558514595032	2.7215618861317828e-08	2.31980751246471e-07	51	0.9803921568627451	True	True	0.9154219896362976	0.5236153746415866	0.9714285714285714	0.8034886452354852	12.0	15.0
HLA-B	empirical_TNK_up_with_CLDN4	0.10124244611285192	0.10676273341379194	0.7086720867208671	0.06933636167785685	255	9	0.2178257461272034	0.17355549335479736	3.569711009050854e-05	8.519710274934705e-05	51	0.9411764705882353	True	True	0.6526438010276728	0.8066026646399495	0.9142857142857143	0.7911773933177789	75.0	16.0
HLA-A	empirical_TNK_up_with_CLDN4	0.06412792698920418	0.3076999923194236	0.6960252935862692	0.07329700466566022	255	9	0.24322702195130141	0.22707414627075195	5.225989785372797e-06	1.4391571870488166e-05	51	1.0	True	True	0.49217906403108086	0.8736032851434713	1.0	0.7885941163915174	100.0	17.0
MMP7	empirical_TNK_up_with_CLDN4	0.13692102321015337	0.028814381271108806	0.7280939476061428	0.08663208076545638	255	9	0.12259040592528204	0.07378855347633362	4.015643462997091e-06	1.1593551288330311e-05	51	1.0	True	True	0.8069002382795647	0.5554016253071421	1.0	0.7874339545289022	37.0	18.0
MMP14	empirical_TNK_up_with_CLDN4	0.16215400478968325	0.009490541249957712	0.7691960252935862	0.09920840124841913	255	9	0.07219170474255567	0.032546065747737885	8.181189017872003e-09	9.675356166555113e-08	51	1.0	True	True	0.9159951113482357	0.42246561550991946	1.0	0.7794869089527184	11.0	19.0
AGRN	empirical_TNK_up_with_CLDN4	0.12861632507151904	0.04014257606810974	0.7222222222222222	0.08701881200844155	255	9	0.13275328239736459	0.12927260994911194	3.029575094771918e-08	2.357799747670319e-07	51	0.9803921568627451	True	True	0.7709948504659055	0.5822081146522242	0.9714285714285714	0.7748771788489005	46.0	20.0
HLA-E	empirical_TNK_up_with_CLDN4	0.09674317539892538	0.12334329468997193	0.7028003613369467	0.07188144582122365	255	9	0.19263352059266148	0.23003888130187988	4.584685650802641e-07	2.051646828734182e-06	51	0.9607843137254902	True	True	0.6331911903288404	0.7401534534126266	0.942857142857143	0.7720672621995367	80.0	21.0
TIMP2	empirical_TNK_up_with_CLDN4	0.13575511676724616	0.030217519895107785	0.7416440831074977	0.08820662842193297	255	9	0.10536751536625054	0.07381218671798706	2.939482171344491e-07	1.4615758574185108e-06	51	1.0	True	True	0.8018594382061365	0.5099730270623004	1.0	0.7706108217561457	39.0	22.0
FAM3C	empirical_TNK_up_with_CLDN4	0.09296641876852023	0.138748142738242	0.7556458897922314	0.09246570846782083	255	9	0.17394731968056923	0.12804853916168213	1.7488750623336432e-06	6.020166079956194e-06	51	1.0	True	True	0.6168623714809098	0.690865100156925	1.0	0.769242490545945	82.0	23.0
SECTM1	empirical_TNK_up_with_CLDN4	0.1815838253515181	0.0036184245928140425	0.7809394760614272	0.14134864421330745	255	9	0.04283025223184286	0.02749674580991268	6.545980167835017e-09	9.675356166555113e-08	51	0.9607843137254902	True	True	1.0	0.3450192875882272	0.942857142857143	0.7626254768151234	1.0	24.0
CEACAM5	empirical_TNK_up_with_CLDN4	0.12874282377356946	0.03994528753324138	0.7398373983739838	0.08570511882419245	255	9	0.14077801114591934	0.05674769729375839	9.630476297357385e-07	3.830789460504382e-06	51	0.9215686274509803	True	True	0.7715417679912897	0.6033748390816933	0.8857142857142857	0.7535436309290896	45.0	25.0
LAMC1	empirical_TNK_up_with_CLDN4	0.1601506903736474	0.01042540692350466	0.7831978319783197	0.10172457783396896	255	9	0.05291936783960052	0.04120597988367081	5.1519695351562096e-08	3.546932872280621e-07	51	0.9803921568627451	True	True	0.9073337753406286	0.3716312188444611	0.9714285714285714	0.7501311885378871	15.0	26.0
CD59	empirical_TNK_up_with_CLDN4	0.07126281027393978	0.25686712423134717	0.7375790424570912	0.07885530839671932	255	9	0.19444257517655691	0.11720311641693115	3.6479676343972197e-06	1.0883103442618372e-05	51	0.9803921568627451	True	True	0.5230267537444309	0.744925173561059	0.9714285714285714	0.7464601662446871	95.0	27.0
COL1A1	empirical_TNK_up_with_CLDN4	0.1167141352612812	0.06274649655784079	0.7624209575429087	0.08587121190405395	255	9	0.1071951259406941	0.03845399618148804	3.766032055260173e-07	1.7739993102409761e-06	51	1.0	True	True	0.7195356964022215	0.514793692109776	1.0	0.7447764628373325	60.0	28.0
HSPG2	empirical_TNK_up_with_CLDN4	0.14268224427104845	0.022671180522356525	0.7538392050587173	0.09394102601802266	255	9	0.06550688417993632	0.024520061910152435	7.524789949242506e-07	3.1324125602660667e-06	51	0.9803921568627451	True	True	0.8318088951649162	0.4048331497726949	0.9714285714285714	0.7360235387887276	29.0	29.0
LAMB2	empirical_TNK_up_with_CLDN4	0.14111182737201383	0.024221816445063	0.7606142728093948	0.08907933739523671	255	9	0.051199896500774604	0.036230240017175674	4.1704388434960225e-08	2.986034211943152e-07	51	1.0	True	True	0.8250191928966728	0.3670957912762889	1.0	0.7307049947243206	31.0	30.0
CCN2	empirical_TNK_up_with_CLDN4	0.05574344181656321	0.37536565694366036	0.7637759710930443	0.08760587080641527	255	9	0.18786810596727513	0.03761723451316357	0.00016246112358599135	0.0003304606945669597	22	1.0	False	True	0.4559287167317562	0.7275837801777674	1.0	0.7278374989698412	106.0	31.0
FBLN1	empirical_TNK_up_with_CLDN4	0.16872605769522142	0.006923746105521995	0.7985546522131888	0.10331253976234514	255	9	0.013178773222071137	0.0008948210743255913	0.0797617584041863	0.10421426827992224	51	0.9803921568627451	False	True	0.9444094021949394	0.26680796047775496	0.9714285714285714	0.7275486447004219	6.0	32.0
COL18A1	empirical_TNK_up_with_CLDN4	0.1459583733703856	0.01971024311837417	0.7515808491418248	0.09858351282181788	255	9	0.0492148226373555	0.0196230411529541	2.6772584215932413e-05	6.476071046826894e-05	51	0.9803921568627451	True	True	0.8459732493504205	0.3618597873245415	0.9714285714285714	0.7264205360345112	26.0	33.0
CXADR	empirical_TNK_up_with_CLDN4	0.16659643577333383	0.007677859071514465	0.7655826558265583	0.1074400026484062	255	9	0.13107427461620638	0.10496768355369568	7.738588678169485e-09	9.675356166555113e-08	51	0.7647058823529411	True	True	0.935201975299298	0.5777794172928137	0.657142857142857	0.7233747499116562	7.0	34.0
COL6A2	empirical_TNK_up_with_CLDN4	0.14661572898247094	0.01915836903832976	0.7475158084914182	0.10387677729491168	255	9	0.044442104225334546	0.0024475217796862125	0.005267286497447819	0.008571311664028724	51	0.9803921568627451	True	True	0.8488153283506923	0.34927084898504995	0.9714285714285714	0.7231715829214379	24.0	35.0
CEACAM6	empirical_TNK_up_with_CLDN4	0.1577952250572213	0.011628054639494605	0.7615176151761518	0.10433097533150273	255	9	0.2412829904214424	0.20268511585891247	1.9094468838628967e-07	1.1025515877788985e-06	51	0.5882352941176471	False	True	0.8971499138376492	0.8684755380302576	0.4	0.7218751506226355	17.0	36.0
COPA	empirical_TNK_up_with_CLDN4	0.10796412114593483	0.08532140209630888	0.7493224932249323	0.09666325996069082	255	9	0.09492428703050987	0.07088720798492432	3.029575094771918e-08	2.357799747670319e-07	51	1.0	True	True	0.68170498360064	0.4824270571905515	1.0	0.7213773469303971	69.0	37.0
ADAM17	empirical_TNK_up_with_CLDN4	0.126334916017698	0.04384411916356499	0.7280939476061428	0.09472889800846791	255	9	0.06088160153697519	0.036241695284843445	1.1836114914247092e-07	7.062215232167432e-07	51	1.0	True	True	0.7611311714409014	0.3926331008763883	1.0	0.7179214241057631	52.0	38.0
ICAM4	empirical_TNK_up_with_CLDN4	0.12939396890611965	0.038942647341604006	0.7064137308039747	0.09385316630113485	255	9	0.05573259585442286	0.03249087743461132	1.0559122734362712e-07	6.750296319467591e-07	51	1.0	True	False	0.7743569959642881	0.37905163441398804	1.0	0.7178028767927587	43.0	39.0
ADAM9	empirical_TNK_up_with_CLDN4	0.11508686438503908	0.06652613816867416	0.7691960252935863	0.09675226686830293	255	9	0.08939376352902721	0.04718625545501709	1.519997314402822e-06	5.441590385562103e-06	51	0.9803921568627451	True	True	0.7125001857895559	0.4678392660545995	0.9714285714285714	0.7172560077575757	61.0	40.0
C3	empirical_TNK_up_with_CLDN4	0.1291236627573702	0.039356257748025925	0.7204155374887082	0.09119330930059762	255	9	0.05546605321475962	0.012753645423799753	0.027611336406186848	0.039858300134737464	51	1.0	True	True	0.7731883265030689	0.37834857830091123	1.0	0.7171789682679934	44.0	41.0
TGFBI	empirical_TNK_up_with_CLDN4	0.1416995283048736	0.023631135165274236	0.7574525745257452	0.08840865873439556	255	9	0.040456772546795215	0.014996954007074237	0.003449860668037705	0.00577126223905373	51	0.9803921568627451	True	True	0.8275601196781788	0.33875879056626934	0.9714285714285714	0.7125824938910066	30.0	42.0
PLAT	empirical_TNK_up_with_CLDN4	0.1190900789045908	0.05754650332492137	0.7429990966576332	0.08078095508000407	255	9	0.06429935901256863	0.010403916239738464	0.0009753989027676829	0.0017636000363173256	51	1.0	True	True	0.7298080960141426	0.40164807607610126	1.0	0.710485390696748	57.0	43.0
NECTIN1	empirical_TNK_up_with_CLDN4	0.1268417634885296	0.04299791746612108	0.7299006323396567	0.08784524722355909	255	9	0.05988134728448296	0.032674653455615044	4.76837158203125e-06	1.3336539268493652e-05	22	0.9803921568627451	False	True	0.7633225280319278	0.38999474302214676	0.9714285714285714	0.708248614160882	51.0	44.0
ADAM10	empirical_TNK_up_with_CLDN4	0.11108698622754105	0.07661295448546211	0.7280939476061428	0.07695264712811944	255	9	0.07330264713542134	0.045400530099868774	3.246586373559929e-07	1.5706458401816952e-06	51	1.0	True	True	0.695206700336517	0.4253959340569529	1.0	0.7068675447978233	66.0	45.0
APP	empirical_TNK_up_with_CLDN4	0.03759818327434581	0.5500691988550026	0.7511291779584462	0.08181164998138252	255	9	0.19009320161707116	0.12250572443008423	1.1243713097292355e-07	6.940084980742522e-07	51	1.0	True	True	0.3774776359023972	0.7334528865269291	1.0	0.7036435074764421	112.0	46.0
PVR	empirical_TNK_up_with_CLDN4	0.15194796908519154	0.01515675699046989	0.7560975609756098	0.09984333218028871	255	9	0.02279525805337756	0.010488249361515045	0.0026221018912179973	0.004470059414552586	51	0.9607843137254902	True	True	0.8718692847507515	0.2921732395772002	0.942857142857143	0.7022998890616982	20.0	47.0
PLXNA1	empirical_TNK_up_with_CLDN4	0.1431411994025876	0.022234518989215045	0.7529358626919602	0.10029092771028254	255	9	0.05671249852314884	0.03934008441865444	8.648363053904011e-09	9.675356166555113e-08	51	0.9215686274509803	True	True	0.8337931890804674	0.38163631115591035	0.8857142857142857	0.7003812619835544	28.0	48.0
NAMPT	empirical_TNK_up_with_CLDN4	0.07916159803548795	0.20771382752868708	0.7669376693766938	0.09574997447533883	255	9	0.12752609831445358	0.12678122520446777	5.05592656102171e-07	2.207343547372893e-06	51	0.9803921568627451	True	True	0.5571771868007263	0.5684204380226545	0.9714285714285714	0.6990087320839841	94.0	49.0
SPP1	empirical_TNK_up_with_CLDN4	0.14506392008586375	0.020483303029747067	0.7497741644083107	0.10861286009473295	255	9	0.004535291227512062	-0.0012073391117155552	0.973047420887899	0.978513979432213	51	1.0	True	False	0.8421060778378819	0.24400915852163155	1.0	0.6953717454531713	27.0	50.0
COL27A1	empirical_TNK_up_with_CLDN4	0.13753624654399593	0.028096717537613197	0.7362240289069557	0.09344548559087477	255	9	0.025256657782330307	0.012466534972190857	2.418419917601511e-05	5.930098154118773e-05	51	0.9803921568627451	True	True	0.8095601582459347	0.29866564217496977	0.9714285714285714	0.6932181239498253	34.0	51.0
LGALS9	empirical_TNK_up_with_CLDN4	0.11948622487113347	0.05671515246017646	0.7163504968383017	0.0810259733962127	255	9	0.041968296286558696	0.02073635160923004	0.002108577483257964	0.0036644210631376264	51	1.0	True	True	0.731520834312644	0.34274571741086035	1.0	0.6914221839078348	56.0	52.0
LAMA3	empirical_TNK_up_with_CLDN4	0.1284457356157446	0.040409929408001616	0.7402890695573623	0.08861264130055643	255	9	0.03754428977845237	0.002254188060760498	0.01232858331747244	0.019189707946326667	51	0.9803921568627451	False	True	0.7702573064318836	0.3310765720022844	0.9714285714285714	0.6909208166209132	47.0	53.0
COL17A1	empirical_TNK_up_with_CLDN4	0.1258672759650612	0.044637217791071826	0.7303523035230353	0.08802587366414005	255	9	0.041360277918512094	0.005168416537344456	0.00036913202501822045	0.0007104799191210911	51	0.9803921568627451	True	True	0.7591093282424097	0.34114195513455714	0.9714285714285714	0.6905599516018461	53.0	54.0
SPON2	empirical_TNK_up_with_CLDN4	0.11202649150310144	0.0741388021427349	0.6892502258355917	0.0885743725844077	255	9	0.05217612599132254	0.010514527559280396	7.634184151321539e-05	0.00016773492995852913	51	1.0	True	False	0.6992686542701638	0.36967077932308995	1.0	0.689646477864418	65.0	55.0
PTDSS1	empirical_TNK_up_with_CLDN4	0.17512503305845945	0.0050396514865204845	0.7660343270099368	0.10958449720166814	255	9	0.00922870259805053	0.007188275456428528	0.07962976613642674	0.10421426827992224	51	0.8823529411764706	True	True	0.972075391757914	0.2563889096916903	0.8285714285714285	0.6856785766736776	3.0	56.0
TIMP1	empirical_TNK_up_with_CLDN4	0.06618506950714906	0.2924083278444286	0.7673893405600722	0.08659177692723258	255	9	0.1162180600130894	0.07890759408473969	0.0009368543132336339	0.0017369948711591897	51	1.0	True	True	0.5010731260019986	0.5385933699605764	1.0	0.679888831987525	99.0	57.0
