interaction_name	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	sig_207422	detected_207422	prob_high_131907	prob_low_131907	delta_prob_131907	pval_high_131907	pval_low_131907	sig_high_131907	sig_low_131907	sig_131907	detected_131907	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	arm_207422	arm_131907	concordance	sig_either	mean_delta	abs_mean_delta	key_pair	n_mal_high_207422	n_mal_low_207422	n_tnk_207422	n_patients_207422	n_mal_high_131907	n_mal_low_131907	n_tnk_131907	n_patients_131907	n_patients_pair
TNFSF18_TNFRSF18										0.0	0.0	0.0	1.0	1.0	False	False	False	False	GITRL	Secreted Signaling	TNFSF18	TNFRSF18	TNFSF18	TNFRSF18	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNFSF4_TNFRSF4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	OX40	Secreted Signaling	TNFSF4	TNFRSF4	TNFSF4	TNFRSF4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNFSF8_TNFRSF8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CD30	Secreted Signaling	TNFSF8	TNFRSF8	TNFSF8	TNFRSF8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNF_TNFRSF1A	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TNF	Secreted Signaling	TNF	TNFRSF1A	TNF	TNFRSF1A	attack	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNF_TNFRSF1B	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TNF	Secreted Signaling	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_ITGA2B_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	ITGA2B_ITGB3	TNN	ITGA2B|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_ITGA8_ITGB1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	ITGA8_ITGB1	TNN	ITGA8|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_ITGA9_ITGB1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	ITGA9_ITGB1	TNN	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	ITGAV_ITGB3	TNN	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_ITGAV_ITGB6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	ITGAV_ITGB6	TNN	ITGAV|ITGB6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_SDC1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	SDC1	TNN	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNN_SDC4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNN	SDC4	TNN	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_ITGA2B_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	ITGA2B_ITGB3	TNR	ITGA2B|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_ITGA8_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	ITGA8_ITGB1	TNR	ITGA8|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	ITGA9_ITGB1	TNR	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	ITGAV_ITGB3	TNR	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_ITGAV_ITGB6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	ITGAV_ITGB6	TNR	ITGAV|ITGB6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	SDC1	TNR	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNR_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNR	SDC4	TNR	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_ITGA2B_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	ITGA2B_ITGB3	TNXB	ITGA2B|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_ITGA8_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	ITGA8_ITGB1	TNXB	ITGA8|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	ITGA9_ITGB1	TNXB	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	ITGAV_ITGB3	TNXB	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_ITGAV_ITGB6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	ITGAV_ITGB6	TNXB	ITGAV|ITGB6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	SDC1	TNXB	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TNXB_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TENASCIN	ECM-Receptor	TNXB	SDC4	TNXB	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TRH_TRHR										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TRH	Secreted Signaling	TRH	TRHR	TRH	TRHR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TSLP_IL7R_CRLF2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	IL2	Secreted Signaling	TSLP	IL7R_CRLF2	TSLP	CRLF2|IL7R	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TUB_MERTK	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TULP	Secreted Signaling	TUB	MERTK	TUB	MERTK	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TULP1_AXL										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TULP	Secreted Signaling	TULP1	AXL	TULP1	AXL	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TULP1_MERTK										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TULP	Secreted Signaling	TULP1	MERTK	TULP1	MERTK	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TULP1_TYRO3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	TULP	Secreted Signaling	TULP1	TYRO3	TULP1	TYRO3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
TULP2_TYRO3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	TULP	Secreted Signaling	TULP2	TYRO3	TULP2	TYRO3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN2_CRHR1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN2	CRHR1	UCN2	CRHR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN2_CRHR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN2	CRHR2	UCN2	CRHR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN3_CRHR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN3	CRHR1	UCN3	CRHR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN3_CRHR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN3	CRHR2	UCN3	CRHR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN_CRHR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN	CRHR1	UCN	CRHR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UCN_CRHR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UCN	Secreted Signaling	UCN	CRHR2	UCN	CRHR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP1_KLRK1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Cell-Cell Contact	ULBP1	KLRK1	ULBP1	KLRK1	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP1_NKG2D_HCST	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Secreted Signaling	ULBP1	NKG2D_HCST	ULBP1	KLRK1|HCST	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP2_KLRK1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Cell-Cell Contact	ULBP2	KLRK1	ULBP2	KLRK1	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP2_NKG2D_HCST	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Secreted Signaling	ULBP2	NKG2D_HCST	ULBP2	KLRK1|HCST	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP3_KLRK1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Cell-Cell Contact	ULBP3	KLRK1	ULBP3	KLRK1	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ULBP3_NKG2D_HCST										0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-I	Secreted Signaling	ULBP3	NKG2D_HCST	ULBP3	KLRK1|HCST	recruit	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UNC5A_ADGRL3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRL	Cell-Cell Contact	UNC5A	ADGRL3	UNC5A	ADGRL3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UTS2B_SSTR5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UROTENSIN	Secreted Signaling	UTS2B	SSTR5	UTS2B	SSTR5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UTS2B_UTS2R										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UROTENSIN	Secreted Signaling	UTS2B	UTS2R	UTS2B	UTS2R	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
UTS2_UTS2R										0.0	0.0	0.0	1.0	1.0	False	False	False	False	UTS2	Secreted Signaling	UTS2	UTS2R	UTS2	UTS2R	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VCAM1_INTEGRIN_ADB2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VCAM	Cell-Cell Contact	VCAM1	ITGAD_ITGB2	VCAM1	ITGAD|ITGB2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFA_VEGFR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFA	FLT1	VEGFA	FLT1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFA_VEGFR1R2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFA	FLT1_KDR	VEGFA	FLT1|KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFA_VEGFR2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFA	KDR	VEGFA	KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFB_VEGFR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFB	FLT1	VEGFB	FLT1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFC_VEGFR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFC	KDR	VEGFC	KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFC_VEGFR2R3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFC	FLT4_KDR	VEGFC	FLT4|KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFC_VEGFR3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VEGF	Secreted Signaling	VEGFC	FLT4	VEGFC	FLT4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFD_VEGFR2	0.0	0.0	0.0	1.0	1.0	False	False	False	False										VEGF	Secreted Signaling	VEGFD	KDR	VEGFD	KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFD_VEGFR2R3	0.0	0.0	0.0	1.0	1.0	False	False	False	False										VEGF	Secreted Signaling	VEGFD	FLT4_KDR	VEGFD	FLT4|KDR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VEGFD_VEGFR3	0.0	0.0	0.0	1.0	1.0	False	False	False	False										VEGF	Secreted Signaling	VEGFD	FLT4	VEGFD	FLT4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VIP_SCTR										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VIP	Secreted Signaling	VIP	SCTR	VIP	SCTR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VIP_VIPR1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VIP	Secreted Signaling	VIP	VIPR1	VIP	VIPR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VIP_VIPR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VIP	Secreted Signaling	VIP	VIPR2	VIP	VIPR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VSIR_IGSF11	0.0	0.0	0.0	1.0	1.0	False	False	False	False										VISTA	Cell-Cell Contact	VSIR	IGSF11	VSIR	IGSF11	inhibitory	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGA2B_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGA2B_ITGB3	VTN	ITGA2B|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGA8_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGA8_ITGB1	VTN	ITGA8|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGAV_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGAV_ITGB1	VTN	ITGAV|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGAV_ITGB3	VTN	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGAV_ITGB5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGAV_ITGB5	VTN	ITGAV|ITGB5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	ITGAV_ITGB8	VTN	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VTN_PLAUR	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	VTN	ECM-Receptor	VTN	PLAUR	VTN	PLAUR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VWF_ITGA2B_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VWF	ECM-Receptor	VWF	ITGA2B_ITGB3	VWF	ITGA2B|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
VWF_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	VWF	ECM-Receptor	VWF	ITGAV_ITGB3	VWF	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD10_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD10_LRP5	WNT10A	FZD10|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD10_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD10_LRP6	WNT10A	FZD10|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD1_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD1_LRP5	WNT10A	FZD1|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD1_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD1_LRP6	WNT10A	FZD1|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD2_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD2_LRP5	WNT10A	FZD2|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD2_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD2_LRP6	WNT10A	FZD2|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD3_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD3_LRP5	WNT10A	LRP5|FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD3_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD3_LRP6	WNT10A	FZD3|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD4_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD4_LRP5	WNT10A	FZD4|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD4_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD4_LRP6	WNT10A	FZD4|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD5_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD5_LRP5	WNT10A	FZD5|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD5_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD5_LRP6	WNT10A	FZD5|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD6_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD6_LRP5	WNT10A	FZD6|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD6_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD6_LRP6	WNT10A	FZD6|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD7_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD7_LRP5	WNT10A	LRP5|FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD7_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD7_LRP6	WNT10A	FZD7|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD8_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD8_LRP5	WNT10A	FZD8|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD8_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD8_LRP6	WNT10A	FZD8|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10A_FZD9_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD9_LRP5	WNT10A	FZD9|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
