gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,match,ensembl,spearman_q,pearson_q,pearson_rank
DRD3,2114,-0.1303207642589564,0.3339285757227258,-0.1183820164157545,0.3804576662887663,0.03928556877980009,24.561403508771928,ensembl,ENSG00000151577,0.5652652053403651,0.6028592099998786,2107
MANSC4,2115,-0.1316522981958219,0.32897037704774607,-0.05645585571014936,0.6765889428037833,0.3971651063251424,94.73684210526315,ensembl,ENSG00000205693,0.5600254156115549,0.8333996495703478,1893
GJC3,2116,-0.1317623433077235,0.32856269159235796,-0.030292710881227376,0.8229990162578301,0.8939597004589742,92.98245614035088,ensembl,ENSG00000176402,0.5596881053846863,0.91212878523845,1765
GRIN2D,2117,-0.13183821623023076,0.3282817898831525,-0.10952280512199787,0.41736350600032146,2.896025257570755,100.0,ensembl,ENSG00000105464,0.5595664714600512,0.6362162433030399,2074
ROBO1,2118,-0.13242157116930256,0.3261271164163517,-0.13205642995557956,0.32747474926894804,4.580167743012162,100.0,ensembl,ENSG00000169855,0.5573163966398436,0.5560617007611953,2154
OR4C15,2119,-0.13357879618914628,0.32187932405850544,-0.12501721548700162,0.35413911570685125,0.009346530367455332,3.508771929824561,ensembl,ENSG00000181939,0.5525319245245939,0.5782394678478735,2130
TMEM132C,2120,-0.13380441652503877,0.3210552557648919,-0.13341898942767302,0.32246382267402507,1.3572286178728847,92.98245614035088,ensembl,ENSG00000181234,0.5521819627482462,0.5535352637289981,2159
DCHS2,2121,-0.13417163598651802,0.3197168715104936,-0.16707798124787623,0.21415594932416185,0.9475834688098697,100.0,ensembl,ENSG00000197410,0.5502343838946704,0.450697750778341,2278
AQP10,2122,-0.13441494141173163,0.3188320674037755,-0.02382270674953019,0.8603742937715316,0.10877865187473555,43.859649122807014,ensembl,ENSG00000143595,0.5490654107256508,0.9359454689145889,1744
TSPAN7,2123,-0.13469017371013742,0.31783303915539773,-0.11514068746892091,0.3937281332521161,4.799526056451006,100.0,ensembl,ENSG00000156298,0.5488626221756382,0.6153585979616162,2094
PEAR1,2124,-0.13585688358828105,0.3136203366363695,-0.10787565973204556,0.42444436721983353,2.825547483678658,100.0,ensembl,ENSG00000187800,0.5432424897248657,0.6422860716208687,2068
GUCY2C,2125,-0.13592170080373348,0.3133873501581921,0.013174621555772712,0.9225145591867642,0.40203819702445626,98.24561403508771,ensembl,ENSG00000070019,0.5431911825259773,0.974697938128104,1565
TAS2R9,2126,-0.13603451414153703,0.3129821051513088,-0.1686514199010385,0.2098104460905877,0.01718346586250105,10.526315789473683,symbol,ENSG00000121381;ENSG00000273086;ENSG00000273713,0.5428410408176272,0.44616607891425375,2283
P2RX7,2127,-0.13611615245009073,0.3126890555950391,-0.024431503857618653,0.8568431267377238,0.6777346716837289,100.0,ensembl,ENSG00000089041,0.5428410408176272,0.9330869928268346,1746
SLC29A2,2128,-0.1362457868809956,0.3122240799660409,-0.17720048097079263,0.18728339154432597,4.972859010994458,100.0,ensembl,ENSG00000174669,0.5425832905590731,0.4221383449914723,2300
ZACN,2129,-0.13631944022935175,0.31196009599005736,-0.07768519330861808,0.5657069006311224,0.1622733636325588,94.73684210526315,ensembl,ENSG00000186919,0.5424774846285437,0.7570155969868376,1975
OR2T6,2130,-0.1371173328909031,0.3091095085525378,-0.1465113883320672,0.27681056607855137,0.0026231289397558367,8.771929824561402,symbol,ENSG00000198104;ENSG00000278659;ENSG00000278689,0.5389239538797836,0.5119223473044943,2205
MRGPRF,2131,-0.1372828623282344,0.3085202341983462,-0.09748164010678378,0.47067212101404576,2.9935261789406393,100.0,ensembl,ENSG00000172935,0.5382479069521768,0.6866003469298286,2044
RET,2132,-0.1373476795436868,0.30828968595731504,-0.049407084880673136,0.7151305628782249,2.3529055563721983,100.0,ensembl,ENSG00000165731,0.5381972230012997,0.8550195762971077,1853
EPHB2,2133,-0.13767176562094893,0.3071386074454643,-0.01779134889201979,0.8954935089424853,4.461868434650333,100.0,ensembl,ENSG00000133216,0.5365384045041433,0.956328995345183,1719
OR7C1,2134,-0.13797462245692627,0.3060654351526919,-0.05160698648747725,0.703020381602827,0.1937946205344777,94.73684210526315,ensembl,ENSG00000127530,0.5350135977047383,0.849284233044392,1863
PVRL1,2135,-0.13806066891366348,0.3057609712659646,-0.21247847207945944,0.1125543312230355,4.908987359127723,100.0,ensembl,ENSG00000110400,0.5348314042248797,0.3153686906730254,2398
OR2AP1,2136,-0.13808214365187169,0.30568501623700184,-0.1488433702153097,0.2691527484110675,0.00141744003435513,1.7543859649122806,ensembl,ENSG00000179615,0.5348314042248797,0.5066991197742873,2217
OR8J1,2137,-0.13808214365187169,0.30568501623700184,-0.14884337021530972,0.2691527484110675,0.0016414065993392596,1.7543859649122806,symbol,ENSG00000172487;ENSG00000262796,0.5348314042248797,0.5066991197742873,2218
TMEM145,2138,-0.13844957220637802,0.3043873257933375,-0.179662683737656,0.18113020298404042,1.7693568737392342,100.0,ensembl,ENSG00000167619,0.5341777576833143,0.4131501043299505,2306
OR2M3,2139,-0.1394532010371059,0.3008608463647922,-0.13896946717480999,0.3025572380063565,0.0035467481628650662,22.807017543859647,ensembl,ENSG00000228198,0.5297292818987211,0.5366071598373029,2178
CDH10,2140,-0.13950097095111533,0.3006936584623448,-0.0846964365115842,0.5310496195564741,1.3573885041680027,89.47368421052632,ensembl,ENSG00000040731,0.5297292818987211,0.7334196141858027,2002
PROCR,2141,-0.13955146486906922,0.3005170023916852,-0.14108254230230263,0.29519237776586926,4.713877803768444,100.0,ensembl,ENSG00000101000,0.5297292818987211,0.5284576682390327,2182
OR8B8,2142,-0.13962368560475952,0.3002644506351617,-0.18000745209594549,0.18028039444090174,0.002226112427911491,7.017543859649122,ensembl,ENSG00000197125,0.5297267818008699,0.41156319106978506,2307
PCDHGA8,2143,-0.13962533250310208,0.3002586931313311,-0.055190255169119795,0.6834520837760171,0.2596732149744763,94.73684210526315,ensembl,ENSG00000253767,0.5297267818008699,0.8358551250208949,1881
SCN11A,2144,-0.1397459165154265,0.29983732973218397,-0.1114646137076272,0.40910353798857485,0.4190985681306241,100.0,ensembl,ENSG00000168356,0.5296729548377404,0.629495103762041,2084
SLC1A5,2145,-0.13981073373087893,0.2996109938772736,-0.1476239371463124,0.27313932821599674,6.524209481824214,100.0,ensembl,ENSG00000105281,0.5296234047956305,0.5084007983727716,2208
CDHR5,2146,-0.13988008433857504,0.29936895057471213,-0.009488530796645855,0.9441528347708488,0.6041054254143128,96.49122807017544,symbol,,0.529546004625865,0.9795144579464364,1681
ABCA3,2147,-0.1400051853772362,0.2989326513955882,-0.1810961898960327,0.17761571379432045,3.469022536288472,100.0,ensembl,ENSG00000167972,0.5291246599586588,0.40968184071211566,2311
OR2M4,2148,-0.14018028907739108,0.2983226576675726,-0.05115498646610666,0.7055027272265668,0.02285176149586179,38.59649122807017,ensembl,ENSG00000171180,0.528395105192365,0.8503600110208303,1862
LRIT1,2149,-0.1403164153858247,0.29784900501252626,-0.08076248336118734,0.5503661008579476,0.01368295128467781,21.052631578947366,symbol,,0.5282567678542215,0.7465860108641839,1985
FAP,2150,-0.14058854031630802,0.2969036094561371,-0.08246316388280887,0.5419742883574108,2.305963984427809,100.0,ensembl,ENSG00000078098,0.5276310983748118,0.7397104364857661,1991
ADCY2,2151,-0.14123671247083225,0.29465964755287477,-0.15011026044150988,0.26505235456141374,1.5182155030829825,100.0,ensembl,ENSG00000078295,0.5246906124091524,0.5035240675914198,2223
OR9Q1,2152,-0.14163164084145716,0.2932978447986668,-0.0279458139058367,0.8365158072995504,0.010439894561694398,10.526315789473683,ensembl,ENSG00000186509,0.5233980023307858,0.9194362397331315,1759
NPSR1,2153,-0.14163524984691891,0.29328541909573747,-0.2644323859513003,0.04684177448143796,0.17637992900566396,64.91228070175438,ensembl,ENSG00000187258,0.5233980023307858,0.1795041314776482,2495
OR2B3,2154,-0.14181902657338782,0.2926531351783918,-0.05628753268686836,0.6775002407876815,0.009082956526669033,7.017543859649122,symbol,ENSG00000204703;ENSG00000206524;ENSG00000226832;ENSG00000231319;ENSG00000233054;ENSG00000233180;ENSG00000233687;ENSG00000225736,0.5233980023307858,0.8333996495703478,1891
TTYH3,2155,-0.14311641171895256,0.28821481662825427,-0.06796580776210165,0.6154256227412951,7.635603802722963,100.0,ensembl,ENSG00000136295,0.5177012610720022,0.7914308321338465,1932
IL1RAPL1,2156,-0.1432656310482594,0.2877071868411789,-0.14711433595018594,0.2748168939860967,0.3550673144064998,84.21052631578947,ensembl,ENSG00000169306,0.5171372113410423,0.510456136186971,2207
ATP1A2,2157,-0.14344049779621468,0.28711305385214164,-0.11249229816150133,0.40477058906466423,3.268078775200873,100.0,ensembl,ENSG00000018625,0.5164168126862426,0.6260233024850713,2088
LRP4,2158,-0.1437645838734768,0.28601405915636624,-0.13014908170387843,0.33457125877927046,4.0492442353254585,100.0,ensembl,ENSG00000134569,0.5154814790868113,0.5613925673230051,2147
SCN4B,2159,-0.14389421830438165,0.28557523623821884,-0.09072591591294145,0.5021079504294569,1.8706337538251725,100.0,ensembl,ENSG00000177098,0.5150381201838504,0.7096996241113614,2016
GFY,2160,-0.1444685766599074,0.28363631374757675,-0.18497965831344124,0.1683432819440108,0.5943117823573127,92.98245614035088,ensembl,ENSG00000261949,0.51257956293625,0.3982682959011983,2321
ADORA1,2161,-0.144866476536168,0.28229817598040136,-0.13451426587234402,0.318471312768982,3.240453906333917,100.0,ensembl,ENSG00000163485,0.5111989342668827,0.5509306194339061,2163
OR4N5,2162,-0.1449645078886778,0.2819691365832257,-0.13946988926279383,0.30080243310625343,0.003034513386808572,3.508771929824561,ensembl,ENSG00000184394,0.5111989342668827,0.5345597463917517,2180
CACNG3,2163,-0.14503685430644161,0.2817264702115395,-0.1585034594446396,0.23894606914768587,0.03205572606065223,22.807017543859647,ensembl,ENSG00000006116,0.5111989342668827,0.47443112903231166,2251
OR6Y1,2164,-0.14503858752836507,0.28172065828062476,-0.044759363045773895,0.7409429270997842,0.003959408316423116,10.526315789473683,ensembl,ENSG00000197532,0.5111989342668827,0.8667082165640877,1824
GRIK3,2165,-0.14544983147523982,0.28034388913944625,-0.15708439793195833,0.2432312052008417,0.887195892656,98.24561403508771,ensembl,ENSG00000163873,0.5100807410704775,0.47910807455121546,2247
IL20RB,2166,-0.14603318641431165,0.2783985600455125,-0.021120451099945942,0.8760798733071481,2.2646548030962332,100.0,ensembl,ENSG00000174564,0.5075785350727399,0.9462229444413233,1735
XKR3,2167,-0.14607293095182694,0.2782663487344458,-0.24501435168385485,0.06621795757768145,0.04618447071777776,35.08771929824561,ensembl,ENSG00000172967,0.5075785350727399,0.22445198564719185,2461
OR10H4,2168,-0.14620462269021708,0.27782856949864576,-0.15448813071352271,0.2512064147824281,0.003289726284084495,1.7543859649122806,ensembl,ENSG00000176231,0.5072317902466732,0.48797987918826585,2239
GHR,2169,-0.14668135856883588,0.2762475846083144,-0.11169880196704184,0.40811379380721075,2.0054082286832444,100.0,ensembl,ENSG00000112964,0.5053817112937039,0.6293878498754919,2085
CDHR3,2170,-0.14668135856883588,0.2762475846083144,0.041826463086051514,0.7573808260600393,1.4089124025060689,100.0,ensembl,ENSG00000128536,0.5053817112937039,0.8772219413094555,1448
GJA1,2171,-0.14687581021519316,0.27560444670976897,-0.16904234957585568,0.2087404783832695,7.24669565496611,100.0,ensembl,ENSG00000152661,0.5052432924926513,0.44532413559242245,2284
EPHB1,2172,-0.1469406274306456,0.27539028835347124,-0.1393866110529447,0.30109400230011013,2.23388955485672,100.0,ensembl,ENSG00000154928,0.505197431450633,0.5347221277550493,2179
OR4F17,2173,-0.14705734280127208,0.2750049352026001,-0.15218903063457187,0.25841535047626885,0.0019537404767717933,5.263157894736842,ensembl,ENSG00000176695,0.5048372384372131,0.4954970575176698,2231
ANTXR1,2174,-0.14707026186155042,0.27496230301922925,-0.04889887173234669,0.7179382844529745,6.026439471124865,100.0,ensembl,ENSG00000169604,0.5048372384372131,0.8568423403815437,1849
NRG2,2175,-0.14713507907700285,0.2747484760289649,-0.1558027810898835,0.24714617630352828,1.302065256027885,100.0,ensembl,ENSG00000158458,0.5048372384372131,0.48337833634019145,2243
ALPI,2176,-0.14724994249767046,0.2743698217423205,-0.10787627943166975,0.424441690439357,0.1821391183299263,59.64912280701754,ensembl,ENSG00000163295,0.5048372384372131,0.6422860716208687,2069
OR5M1,2177,-0.14764356227713138,0.27307486035407724,-0.06428769313914356,0.634715397468635,0.022719012092705146,5.263157894736842,ensembl,ENSG00000255012,0.5033541483421728,0.8072975364946307,1923
OR10H5,2178,-0.14772553118103363,0.2728057048036212,-0.14247953712082453,0.2903880013367465,0.14409412027533414,68.42105263157895,ensembl,ENSG00000172519,0.5033541483421728,0.5247810227134303,2190
OR2A14,2179,-0.14781745541776403,0.2725040696177616,-0.06851224296878529,0.6125813630255549,0.009401454617024739,15.789473684210526,ensembl,ENSG00000221938,0.5033541483421728,0.789674141236128,1937
SSTR4,2180,-0.14818703212134995,0.27129360099666644,-0.06830783408881785,0.6136446740484276,0.07446074826360051,31.57894736842105,ensembl,ENSG00000132671,0.5028627399459376,0.7906632534410757,1936
MALRD1,2181,-0.14834987487740983,0.27076138330073185,-0.1066805372344943,0.42962450300279587,0.5683111399780185,91.22807017543859,ensembl,ENSG00000204740,0.5022247602751769,0.6461300943245877,2062
SLCO1A2,2182,-0.14844157108846787,0.27046199974027196,-0.09266616995702767,0.4929704596459499,0.5619827627420175,85.96491228070175,ensembl,ENSG00000084453,0.5020751862523892,0.703091764864042,2023
AMIGO3,2183,-0.149283185866724,0.2677244785714143,-0.18173625332560236,0.17606253499568078,0.0035156932700573635,7.017543859649122,ensembl,ENSG00000176020,0.49797498764919745,0.40821443660890916,2314
SCN10A,2184,-0.14973888769545016,0.26624997209381207,-0.21433011109291125,0.10938277919651108,0.020536617732511316,43.859649122807014,ensembl,ENSG00000185313,0.4955774741899457,0.31047970588085133,2405
ZP4,2185,-0.1497837493561612,0.2661051084365603,-0.00040943435392153593,0.997588256672134,0.10944668441073531,45.614035087719294,ensembl,ENSG00000116996,0.4955774741899457,0.9990021729811067,1633
AQP8,2186,-0.1498022949928825,0.26604523777734573,-0.13148657146934709,0.32958494820429385,0.4769604668298171,94.73684210526315,ensembl,ENSG00000103375,0.4955774741899457,0.5571654409200436,2150
GFRA2,2187,-0.14985740212600468,0.2658673892775532,-0.11769115238085352,0.3832635160880037,2.087748586007246,100.0,ensembl,ENSG00000168546,0.4955774741899457,0.6050217798292303,2104
ZP3,2188,-0.1501814882032668,0.26482306961545066,-0.16127362764932926,0.23073092779140708,3.1076541715822175,100.0,ensembl,ENSG00000188372,0.4946450482117963,0.46680007531025663,2259
PCDH8,2189,-0.15031795482679267,0.2643841495991742,-0.12221235951711261,0.36512505829196307,2.0876955131932844,87.71929824561403,ensembl,ENSG00000136099,0.4945168512460745,0.5878535447244324,2120
OR5A1,2190,-0.150323038655195,0.26436780782002445,-0.2062744869848239,0.12369594059556724,0.009045796784425414,26.31578947368421,ensembl,ENSG00000172320,0.4945168512460745,0.33105396526128267,2376
CACNA1I,2191,-0.15037593984962405,0.26419779906459323,-0.2023268985461741,0.1312090920403095,0.790093205973662,98.24561403508771,ensembl,ENSG00000100346,0.4945168512460745,0.3434145332513352,2368
GPR142,2192,-0.15118068821993402,0.2616206151127433,-0.10198167132471858,0.4503340801217062,0.2520878642489954,68.42105263157895,ensembl,ENSG00000257008,0.49106722625870514,0.6671338480338754,2055
GABRR1,2193,-0.15135065063321426,0.26107848389052,-0.03566391191107533,0.7922614649882388,1.136283363642052,96.49122807017544,ensembl,ENSG00000146276,0.4903942549026575,0.8970455163135167,1784
GABRR2,2194,-0.15277417682136377,0.25656750780094856,-0.21248819514995226,0.11253749508559067,0.9139956263073399,100.0,ensembl,ENSG00000111886,0.48328054537118026,0.3153686906730254,2399
IGF2R,2195,-0.1529038112522686,0.2561593434034726,-0.10847297045026662,0.4218687512761681,4.676175321026843,100.0,ensembl,ENSG00000197081,0.48328054537118026,0.6404372333538477,2072
ADAM33,2196,-0.15355198340679285,0.2541251021132759,-0.10785268859870642,0.42454359735378794,3.208288957949259,100.0,ensembl,ENSG00000149451,0.48037377759699923,0.6422860716208687,2067
GPA33,2197,-0.1537065269287146,0.253641697018797,-0.14765694573635202,0.27303090196697727,0.3526518711641411,92.98245614035088,ensembl,ENSG00000143167,0.48013959797108924,0.5084007983727716,2209
ADAM21,2198,-0.1543672015070975,0.2515821588824703,-0.13804620254657354,0.30581214491125663,0.9386240454886202,96.49122807017544,ensembl,ENSG00000139985,0.47749216340870704,0.5386637756092556,2174
MCAM,2199,-0.1544594244231268,0.2512955747909526,-0.1609207091141502,0.23176654189529902,5.978773223504729,100.0,ensembl,ENSG00000076706,0.4773900997628978,0.46729328720667107,2256
OR9Q2,2200,-0.15459445034803432,0.2508763793787035,-0.13330071583921885,0.3228968455844615,0.00482274459037187,5.263157894736842,ensembl,ENSG00000186513,0.4769329603704747,0.5539225912370563,2158
PCDHB6,2201,-0.15471869328493648,0.25049107983730584,-0.13832277287950537,0.3048347552828085,2.48187543969596,100.0,ensembl,ENSG00000113211,0.4765396540209714,0.5386637756092556,2176
ITGA5,2202,-0.15510759657765102,0.2492876192101136,-0.1379544384551566,0.3061368818325908,5.586610923884084,100.0,ensembl,ENSG00000161638,0.47526568944340714,0.5386637756092556,2172
GNRHR2,2203,-0.1553668654394607,0.24848749890937896,-0.14986710355728944,0.2658360878700297,1.3872830339028228,100.0,ensembl,ENSG00000211451,0.4744175193616521,0.5042955899863987,2221
MRC2,2204,-0.155561317085818,0.2478885562082994,-0.09447736304101338,0.48451962955627287,7.189650788417981,100.0,ensembl,ENSG00000011028,0.47373217511482824,0.6969046475739391,2028
ANTXR2,2205,-0.15601503759398497,0.24649484635737798,-0.08130650199460844,0.547674948853999,3.2582995018623517,100.0,ensembl,ENSG00000163297,0.4729796944113194,0.7452062090621657,1988
GRIA4,2206,-0.15602515103758902,0.24646384148224215,-0.16370460759495187,0.2236842573750356,0.4792642999122972,94.73684210526315,ensembl,ENSG00000152578,0.4729796944113194,0.46030224152541327,2268
GPR45,2207,-0.15610359696854234,0.24622343933452126,-0.11821557955751526,0.38113250216236444,0.20938726473699146,89.47368421052632,ensembl,ENSG00000135973,0.4729796944113194,0.6032805987267106,2106
OR3A4P,2208,-0.15618561749679524,0.2459722535871757,-0.1573144788738715,0.2425328869057281,0.0048449561984825786,5.263157894736842,symbol,,0.4729796944113194,0.47808512245402196,2248
KLRC2,2209,-0.15636678206758445,0.24541806098979052,-0.18268624251937088,0.17377547995438594,0.11401740806280464,45.614035087719294,ensembl,ENSG00000205809,0.47227063465686636,0.4047727074219015,2316
HEPACAM,2210,-0.15667996396219694,0.24446202994785393,-0.19500600880202362,0.1460455190441712,0.08216800340764206,68.42105263157895,ensembl,ENSG00000165478,0.4707700663235168,0.3646654592391685,2345
SGCZ,2211,-0.15789350292407994,0.24078156279781568,-0.2767067306390142,0.037189063155366194,0.35827562581640865,61.40350877192983,ensembl,ENSG00000185053,0.4653600247705975,0.15258369844544256,2508
OR13F1,2212,-0.15836300412141543,0.2393678770085744,-0.20018943587544263,0.13541815116299438,0.00800230265032944,5.263157894736842,ensembl,ENSG00000186881,0.46329826049992917,0.34903908382573184,2360
SEZ6,2213,-0.15855318630575102,0.23879685441955423,-0.0628613948981692,0.6422619151536765,0.43788748602012395,94.73684210526315,ensembl,ENSG00000063015,0.4629647092840291,0.813795813745479,1919
CNTN6,2214,-0.15889958259034978,0.23775920159079156,0.004423298329273578,0.973949346255164,0.439246909500638,77.19298245614034,ensembl,ENSG00000134115,0.4618580563265486,0.9912658933827414,1608
TRABD2B,2215,-0.15977443609022557,0.23515232072478406,-0.16129228364563636,0.23067627225079285,2.2887663634240187,100.0,ensembl,ENSG00000269113,0.45812680427126057,0.46680007531025663,2260
ADAM29,2216,-0.15978518605401373,0.2351204109408631,-0.13847497111021964,0.30429775314249846,0.025101712907156373,47.368421052631575,ensembl,ENSG00000168594,0.45812680427126057,0.5382644361878235,2177
DLL1,2217,-0.16003370495203526,0.23438354778873777,-0.110562294002544,0.41292995259806275,3.4262197037951356,100.0,symbol,ENSG00000198719;ENSG00000275555,0.45729616957174474,0.6331434577436428,2081
RTN4RL1,2218,-0.16009852216748768,0.23419162538247432,-0.14000478569574526,0.29893404465702605,2.2751478798641247,100.0,ensembl,ENSG00000185924,0.45729616957174474,0.5333498498731692,2181
GRIK4,2219,-0.16022815659839254,0.2338081054586859,-0.12870970780872018,0.33998992721880045,1.1158616680834363,100.0,ensembl,ENSG00000149403,0.45729616957174474,0.5665961143352978,2140
SLC7A9,2220,-0.16048742546020223,0.23304236474468942,-0.09477384833552734,0.48314357217544046,1.2712443670148974,100.0,ensembl,ENSG00000021488,0.4570162674251582,0.6958429511795533,2031
GPR17,2221,-0.16100596318382163,0.23151607644590436,-0.14678510248123544,0.2759043337176601,0.639226175400392,98.24561403508771,ensembl,ENSG00000144230,0.4546907648433901,0.5110544211926977,2206
CD79A,2222,-0.16165413533834586,0.22961794299650906,-0.23608124910820125,0.07706577894474262,2.0521307200658323,100.0,ensembl,ENSG00000105369,0.4526269562683954,0.24860228932537143,2445
ABCC9,2223,-0.16243194192377494,0.22735442817460444,-0.21134757799594736,0.11452575346824978,1.5546918655354827,100.0,ensembl,ENSG00000069431,0.45015839707514343,0.3166648939065167,2393
OR2M5,2224,-0.16244958076690785,0.22730327693243024,-0.17114156795444946,0.2030606990236277,0.0020438217631885665,1.7543859649122806,ensembl,ENSG00000162727,0.45015839707514343,0.43846008657405783,2285
SLITRK5,2225,-0.1628208452164895,0.22622849025571787,-0.19015139464084416,0.15655029822320637,1.0778581211925788,100.0,ensembl,ENSG00000165300,0.4499302289449162,0.37884360336599526,2335
FZD2,2226,-0.16320974850920406,0.22510642725076074,-0.06496442784965198,0.6311476175178476,6.164905423815564,100.0,ensembl,ENSG00000180340,0.44870094566177754,0.8050598311318868,1926
AVPR1B,2227,-0.16386854251060448,0.2232145075722469,-0.2777073907573852,0.036480741467392636,0.4696240851227112,94.73684210526315,ensembl,ENSG00000198049,0.4459281598545037,0.15037046367192242,2509
GPR137,2228,-0.16431164117189526,0.2219482597559526,-0.05507458811989382,0.6840806077482876,5.429307438934078,100.0,ensembl,ENSG00000173264,0.44439565352934735,0.8358551250208949,1878
OR13G1,2229,-0.16446009082114807,0.22152515467023087,-0.05653681327764927,0.6761508037836799,0.027024812862694158,31.57894736842105,ensembl,ENSG00000197437,0.4438812364022406,0.8333996495703478,1894
NPBWR2,2230,-0.16448119050232274,0.22146506287376302,-0.1750391242495983,0.1928072295405632,0.04246382496621435,19.298245614035086,symbol,ENSG00000125522;ENSG00000277339,0.4438812364022406,0.4295146873251412,2295
MCHR1,2231,-0.16450609281825254,0.2213941558053183,-0.11311855324548385,0.40214329586156833,0.7913850327212139,100.0,ensembl,ENSG00000128285,0.4438812364022406,0.6234037975892333,2089
LIFR,2232,-0.1647005444646098,0.22084101656577576,-0.05455711719047423,0.6868950978919517,3.301447539263931,100.0,ensembl,ENSG00000113594,0.4438422537601106,0.8374908573218588,1874
PCDHGA1,2233,-0.1652190821882292,0.21937069130739975,-0.15124119376580974,0.2614275331581065,0.9673001545234751,98.24561403508771,ensembl,ENSG00000204956,0.44221820111853943,0.497965295534364,2226
EFNA2,2234,-0.16528657777931322,0.21917980992054553,-0.13411970479517196,0.31990592645756966,1.6790879123864302,96.49122807017544,ensembl,ENSG00000099617,0.4421824004143727,0.5516260358735756,2160
HRH3,2235,-0.16550742811122562,0.2185560431981281,-0.23608884305850142,0.07705599330221959,0.7865999860205178,89.47368421052632,ensembl,ENSG00000101180,0.4419100616065103,0.24860228932537143,2446
CDH11,2236,-0.16593207155820586,0.21736017295987908,-0.05454022007139306,0.6869870716556319,4.535163553588191,100.0,ensembl,ENSG00000140937,0.44082689595735536,0.8374908573218588,1873
SSTR5,2237,-0.16594758100912047,0.21731658242590987,-0.0493082624718578,0.7156762342278276,0.3442393541536356,56.14035087719298,ensembl,ENSG00000162009,0.44082689595735536,0.8552524059968772,1852
CLDN18,2238,-0.16645060928182526,0.21590609537008407,-0.08047366351120815,0.5517974033901951,0.3888586916002577,98.24561403508771,ensembl,ENSG00000066405,0.43887761090829114,0.7470100681475982,1983
BAI1,2239,-0.16658024371273011,0.21554364277317578,-0.22919562995189932,0.08635180582858029,1.8717539959831482,100.0,ensembl,ENSG00000181790,0.4388087422615492,0.2658863241762723,2433
SLC26A1,2240,-0.16677469535908737,0.2150007633667882,-0.07605772961224844,0.5738999802240413,1.719521082656025,100.0,ensembl,ENSG00000145217,0.4387066760524761,0.7630098791331082,1967
OR1F2P,2241,-0.16694411897626935,0.214528540164642,-0.09529862508722241,0.48071302852193903,0.03635522660549611,28.07017543859649,symbol,,0.4384129539248346,0.6949066966851606,2039
CD300LD,2242,-0.1672570458340267,0.21365825274804306,-0.1423201158392952,0.2909336623770466,0.01889708512248907,19.298245614035086,ensembl,ENSG00000204345,0.4381378294631625,0.5250566298710078,2188
OR6K6,2243,-0.1674912788169386,0.21300844561649623,-0.252522858178731,0.058078165157033235,0.01426984336612163,5.263157894736842,ensembl,ENSG00000180433,0.43731403400588886,0.2068332547136645,2477
OR5AK2,2244,-0.16773593128774075,0.21233121550100129,-0.15560577496631187,0.24775175681382333,0.01244913985068489,3.508771929824561,ensembl,ENSG00000181273,0.4372680621458554,0.48337833634019145,2240
OR1E2,2245,-0.16779322643390907,0.21217283384765978,-0.17476143137003097,0.193525287656465,0.021927542389920777,12.280701754385964,ensembl,ENSG00000127780,0.4372680621458554,0.42991600519919687,2293
OPALIN,2246,-0.1679370447401648,0.2117756408871809,-0.16845907656845055,0.2103383012097409,0.01818332570737715,36.84210526315789,ensembl,ENSG00000197430,0.4371350361743896,0.44636360496511784,2282
OR1F12,2247,-0.16853053998995626,0.21014207243437177,-0.19408016042147977,0.1480073324819816,0.11110468151696812,49.122807017543856,symbol,,0.43443457853885986,0.36715601225612143,2342
CLEC17A,2248,-0.16885288810723925,0.20925854995290344,-0.0006906484668543939,0.9959317964792596,0.14130805627696102,89.47368421052632,ensembl,ENSG00000187912,0.4342887233288307,0.9990021729811067,1635
MFRP,2249,-0.1689039276963616,0.20911889607259312,-0.1973346413240825,0.1411969218620072,0.02161281861668428,36.84210526315789,ensembl,ENSG00000235718,0.4342887233288307,0.35833524653103654,2354
OR2AG2,2250,-0.16926685121237095,0.20812776228862576,-0.10094392306429624,0.4549807864468486,0.13262933691124149,77.19298245614034,ensembl,ENSG00000188124,0.4331162041838041,0.6725255565022317,2053
LRRC37A2,2251,-0.16995073891625614,0.20626909488952194,-0.08703598896048188,0.5197227968575907,1.3999555689961962,100.0,ensembl,ENSG00000238083,0.43042558785149465,0.7237641242995958,2008
OR1D2,2252,-0.17048104758367097,0.20483591538608287,-0.14194653859154002,0.29221495342144527,0.0042004934153435,15.789473684210526,ensembl,ENSG00000184166,0.4281038575870324,0.5263021851575727,2185
OR2T1,2253,-0.17057205980525325,0.20459066101728351,-0.18829727214777486,0.16070603461032698,0.0007702525315021247,1.7543859649122806,symbol,ENSG00000175143;ENSG00000273508;ENSG00000275244,0.4279261202640284,0.38531940614379145,2329
OR4F5,2254,-0.17057205980525325,0.20459066101728351,-0.18829727214777495,0.16070603461032676,0.0012276679019571281,1.7543859649122806,ensembl,ENSG00000186092,0.4279261202640284,0.38531940614379145,2330
OR6C3,2255,-0.17057205980525325,0.20459066101728351,-0.18829727214777484,0.1607060346103271,0.0011479727359409316,1.7543859649122806,ensembl,ENSG00000205329,0.4279261202640284,0.38531940614379145,2328
