ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
WNT7B,WNT7B,0.16395554,0.2525,FZD1,FZD1,0.1390659,0.2165,Malig_CLDN4low,Malig_CLDN4high,0.15151072,0.0
IGF2,IGF2,0.16860579,0.1545,IGF1R,IGF1R,0.13392287,0.196,Malig_CLDN4high,Malig_CLDN4high,0.15126434,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA3,NRP1_PLXNA3,0.16658817,0.248,Malig_CLDN4high,Malig_CLDN4high,0.1511662,0.0
LAMC1,LAMC1,0.16620624,0.266,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.15085611,0.0
EFNA5,EFNA5,0.23306277,0.284,EPHB2,EPHB2,0.06673643,0.1275,Malig_CLDN4low,Malig_CLDN4low,0.1498996,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM3,ICAM3,0.13701306,0.23,T,Malig_CLDN4high,0.14981395,1.0
COL18A1,COL18A1,0.14900425,0.202,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.14778258,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4low,Malig_CLDN4low,0.14774749,0.0
WNT7B,WNT7B,0.16395554,0.2525,FZD1,FZD1,0.13136047,0.195,Malig_CLDN4low,Malig_CLDN4low,0.147658,0.0
TGFB1,TGFB1,0.12443047,0.2115,ITGB6,ITGAV_ITGB6,0.16953143,0.236,Malig_CLDN4high,Malig_CLDN4low,0.14698096,1.0
EFNA4,EFNA4,0.21180369,0.317,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.14647229,0.0
COL6A1,COL6A1,0.144296,0.1995,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.14542845,0.0
EFNA4,EFNA4,0.21180369,0.317,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.14506833,0.0
EFNA3,EFNA3,0.091362104,0.147,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4high,Malig_CLDN4high,0.14346349,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4low,Malig_CLDN4high,0.14311622,0.0
COL17A1,COL17A1,0.13954479,0.1525,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.14305285,0.0
COL18A1,COL18A1,0.14900425,0.202,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.14225511,0.0
LAMC1,LAMC1,0.16620624,0.266,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.14150505,0.0
SEMA4A,SEMA4A,0.09989353,0.161,PLXND1,PLXND1,0.18205799,0.246,Malig_CLDN4high,Malig_CLDN4low,0.14097576,0.0
COL6A1,COL6A1,0.144296,0.1995,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.13990098,0.0
TGFB1,TGFB1,0.10708503,0.185,ITGB6,ITGAV_ITGB6,0.16953143,0.236,Malig_CLDN4low,Malig_CLDN4low,0.13830823,1.0
LAMC1,LAMC1,0.14046147,0.2255,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.13798372,0.0
COL17A1,COL17A1,0.13954479,0.1525,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.13752538,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA3,NRP1_PLXNA3,0.13922477,0.2365,Malig_CLDN4high,Malig_CLDN4low,0.1374845,0.0
VEGFB,VEGFB,0.21712999,0.326,ADRB2,ADRB2,0.053746328,0.103,Malig_CLDN4high,Malig_CLDN4high,0.13543816,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA3,NRP1_PLXNA3,0.16658817,0.248,Malig_CLDN4low,Malig_CLDN4high,0.13453022,0.0
EFNA3,EFNA3,0.0732008,0.1235,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4low,Malig_CLDN4high,0.13438283,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA2,NRP1_PLXNA2,0.1317708,0.1985,Malig_CLDN4high,Malig_CLDN4high,0.13375753,0.0
COL18A1,COL18A1,0.14900425,0.202,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.13290405,0.0
COL18A1,COL18A1,0.117065616,0.1775,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.13181326,0.0
EFNA4,EFNA4,0.18172811,0.283,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4low,Malig_CLDN4high,0.1314345,0.0
SEMA3C,SEMA3C,0.123140566,0.1905,NRP2,NRP2,0.13948436,0.1825,Malig_CLDN4high,Malig_CLDN4low,0.13131246,0.0
COL6A1,COL6A1,0.144296,0.1995,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.13054992,0.0
SEMA4A,SEMA4A,0.07901309,0.142,PLXND1,PLXND1,0.18205799,0.246,Malig_CLDN4low,Malig_CLDN4low,0.13053554,0.0
EFNA4,EFNA4,0.18172811,0.283,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4low,Malig_CLDN4low,0.13003054,0.0
COL6A1,COL6A1,0.11184053,0.162,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.12920073,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA1,NRP1_PLXNA1,0.12253737,0.207,Malig_CLDN4high,Malig_CLDN4high,0.12914081,0.0
COL6A2,COL6A2,0.1116923,0.159,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.12912661,0.0
LAMC1,LAMC1,0.14046147,0.2255,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.12863266,0.0
COL17A1,COL17A1,0.13954479,0.1525,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.12817432,0.0
VEGFB,VEGFB,0.20129414,0.3135,ADRB2,ADRB2,0.053746328,0.103,Malig_CLDN4low,Malig_CLDN4high,0.12752023,0.1
PVR,PVR,0.07211358,0.145,CD226,CD226,0.18140537,0.1125,Malig_CLDN4low,NK,0.12675947,0.0
COL18A1,COL18A1,0.117065616,0.1775,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.12628579,0.0
LAMC1,LAMC1,0.16620624,0.266,ITGA6,ITGA6_ITGB1,0.08186326,0.137,Malig_CLDN4low,Malig_CLDN4low,0.12403475,0.0
COL6A1,COL6A1,0.11184053,0.162,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.12367325,0.0
COL6A2,COL6A2,0.1116923,0.159,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.12359914,0.0
SEMA4A,SEMA4A,0.09989353,0.161,PLXND1,PLXND1,0.14519891,0.201,Malig_CLDN4high,Malig_CLDN4high,0.122546226,0.0
PVR,PVR,0.062695466,0.123,CD226,CD226,0.18140537,0.1125,Malig_CLDN4high,NK,0.12205042,0.0
COL27A1,COL27A1,0.09591419,0.148,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.121237546,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA3,NRP1_PLXNA3,0.13922477,0.2365,Malig_CLDN4low,Malig_CLDN4low,0.120848514,0.0
COL18A1,COL18A1,0.14900425,0.202,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.11867069,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA2,NRP1_PLXNA2,0.1317708,0.1985,Malig_CLDN4low,Malig_CLDN4high,0.11712153,0.0
COL18A1,COL18A1,0.117065616,0.1775,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.11693473,0.0
COL6A1,COL6A1,0.144296,0.1995,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.116316564,0.0
COL6A2,COL6A2,0.085119076,0.133,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.11583999,0.0
COL27A1,COL27A1,0.09591419,0.148,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.11571008,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA2,NRP1_PLXNA2,0.09398885,0.158,Malig_CLDN4high,Malig_CLDN4low,0.11486655,0.0
COL17A1,COL17A1,0.08278976,0.107,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.11467533,0.0
LAMC1,LAMC1,0.16620624,0.266,ITGA6,ITGA6_ITGB1,0.062824115,0.1065,Malig_CLDN4low,Malig_CLDN4high,0.11451518,0.0
COL6A1,COL6A1,0.11184053,0.162,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.114322186,0.0
COL6A2,COL6A2,0.1116923,0.159,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.114248075,0.0
COL17A1,COL17A1,0.13954479,0.1525,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.113940954,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,PLXNA1,NRP1_PLXNA1,0.0909237,0.1665,Malig_CLDN4high,Malig_CLDN4low,0.11333397,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA1,NRP1_PLXNA1,0.12253737,0.207,Malig_CLDN4low,Malig_CLDN4high,0.11250481,0.0
COL27A1,COL27A1,0.07813923,0.122,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.11235007,0.0
SEMA4A,SEMA4A,0.07901309,0.142,PLXND1,PLXND1,0.14519891,0.201,Malig_CLDN4low,Malig_CLDN4high,0.112105995,0.0
LAMC1,LAMC1,0.14046147,0.2255,ITGA6,ITGA6_ITGB1,0.08186326,0.137,Malig_CLDN4high,Malig_CLDN4low,0.111162364,0.0
COL6A2,COL6A2,0.085119076,0.133,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.11031252,0.0
COL17A1,COL17A1,0.08278976,0.107,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.10914786,0.0
SEMA3C,SEMA3C,0.075256996,0.1285,NRP2,NRP2,0.13948436,0.1825,Malig_CLDN4low,Malig_CLDN4low,0.107370675,0.0
COL27A1,COL27A1,0.07813923,0.122,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.1068226,0.0
EFNA3,EFNA3,0.091362104,0.147,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4high,Malig_CLDN4low,0.1065346,0.0
COL27A1,COL27A1,0.09591419,0.148,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.10635902,0.0
TGFB1,TGFB1,0.12443047,0.2115,ACVR1,ACVR1_TGFBR2,0.085720815,0.1575,Malig_CLDN4high,Malig_CLDN4high,0.10507564,1.0
TGFB1,TGFB1,0.12443047,0.2115,ACVR1,ACVR1_TGFBR2,0.083415054,0.157,Malig_CLDN4high,Malig_CLDN4low,0.10392276,1.0
KITLG,KITLG,0.14798577,0.2045,EPOR,EPOR,0.059698295,0.103,Malig_CLDN4low,Malig_CLDN4low,0.103842035,0.0
COL18A1,COL18A1,0.117065616,0.1775,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.102701366,0.0
LAMC1,LAMC1,0.14046147,0.2255,ITGA6,ITGA6_ITGB1,0.062824115,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.101642795,0.0
COL6A2,COL6A2,0.085119076,0.133,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.10096146,0.0
COL6A1,COL6A1,0.11184053,0.162,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.10008883,0.0
COL6A2,COL6A2,0.1116923,0.159,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.10001472,0.0
COL17A1,COL17A1,0.08278976,0.107,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.0997968,0.0
FGFR2,FGFR2,0.11727456,0.1545,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.09920773,0.0
INHBB,INHBB,0.12772274,0.194,ACVR2B,ACVR1B_ACVR2B,0.06969843,0.115,Malig_CLDN4high,Malig_CLDN4low,0.09871058,0.0
INHBB,INHBB,0.12772274,0.194,ACVR2B,ACVR1_ACVR2B,0.06969843,0.115,Malig_CLDN4high,Malig_CLDN4low,0.09871058,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA2,NRP1_PLXNA2,0.09398885,0.158,Malig_CLDN4low,Malig_CLDN4low,0.098230556,0.0
FGFR2,FGFR2,0.11727456,0.1545,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.09780377,0.0
COL27A1,COL27A1,0.07813923,0.122,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.097471535,0.0
EFNA3,EFNA3,0.0732008,0.1235,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4low,Malig_CLDN4low,0.09745395,0.0
SEMA3A,SEMA3A,0.10247226,0.1605,PLXNA1,NRP1_PLXNA1,0.0909237,0.1665,Malig_CLDN4low,Malig_CLDN4low,0.09669798,0.0
TGFB1,TGFB1,0.10708503,0.185,ACVR1,ACVR1_TGFBR2,0.085720815,0.1575,Malig_CLDN4low,Malig_CLDN4high,0.09640292,1.0
TGFB1,TGFB1,0.10708503,0.185,ACVR1,ACVR1_TGFBR2,0.083415054,0.157,Malig_CLDN4low,Malig_CLDN4low,0.09525004,1.0
COL27A1,COL27A1,0.09591419,0.148,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.092125654,0.0
FGFR2,FGFR2,0.11727456,0.1545,FGFR1,FGFR1,0.06325665,0.119,Malig_CLDN4high,Malig_CLDN4low,0.0902656,0.0
KITLG,KITLG,0.11498939,0.164,EPOR,EPOR,0.059698295,0.103,Malig_CLDN4high,Malig_CLDN4low,0.08734384,0.0
TGFB1,TGFB1,0.12443047,0.2115,TGFBR1,TGFBR1_TGFBR2,0.050145224,0.1005,Malig_CLDN4high,Malig_CLDN4high,0.08728784,1.0
COL6A2,COL6A2,0.085119076,0.133,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.086728096,0.28
EFNA3,EFNA3,0.091362104,0.147,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.0862515,0.0
COL17A1,COL17A1,0.08278976,0.107,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.085563436,0.06
EFNA3,EFNA3,0.091362104,0.147,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.08484754,0.0
COL27A1,COL27A1,0.07813923,0.122,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.08323818,0.0
BMP4,BMP4,0.100503415,0.139,BMPR1A,BMPR1A_BMPR2,0.061921023,0.1245,Malig_CLDN4low,Malig_CLDN4low,0.08121222,0.0
BMP4,BMP4,0.100503415,0.139,BMPR1A,ACVR2B_BMPR1A,0.061921023,0.1245,Malig_CLDN4low,Malig_CLDN4low,0.08121222,0.0
PLXNB1,PLXNB1,0.101500295,0.1755,SEMA4D,SEMA4D,0.060321294,0.108,Malig_CLDN4low,Malig_CLDN4high,0.080910794,1.0
PLXNB1,PLXNB1,0.10030248,0.166,SEMA4D,SEMA4D,0.060321294,0.108,Malig_CLDN4high,Malig_CLDN4high,0.08031189,1.0
FGFR3,FGFR3,0.0786795,0.105,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.079910204,0.0
BMP4,BMP4,0.100503415,0.139,BMPR1A,BMPR1A_BMPR2,0.058864567,0.1185,Malig_CLDN4low,Malig_CLDN4high,0.07968399,0.0
LIF,LIF,0.06923476,0.1105,LIFR,IL6ST_LIFR,0.089833,0.149,Malig_CLDN4high,Malig_CLDN4high,0.079533875,0.0
LIF,LIF,0.06923476,0.1105,LIFR,IL6ST_LIFR,0.088080496,0.15,Malig_CLDN4high,Malig_CLDN4low,0.07865763,0.0
TGFB1,TGFB1,0.10708503,0.185,TGFBR1,TGFBR1_TGFBR2,0.050145224,0.1005,Malig_CLDN4low,Malig_CLDN4high,0.07861513,1.0
FGFR3,FGFR3,0.0786795,0.105,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.07850624,0.0
FGFR3,FGFR3,0.07543714,0.104,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4low,Malig_CLDN4high,0.07828902,0.0
EFNA3,EFNA3,0.0732008,0.1235,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4low,Malig_CLDN4high,0.07717085,0.0
FGFR3,FGFR3,0.07543714,0.104,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4low,Malig_CLDN4low,0.07688506,0.0
PLXNB1,PLXNB1,0.101500295,0.1755,SEMA4D,SEMA4D,0.051005945,0.103,Malig_CLDN4low,Malig_CLDN4low,0.076253116,1.0
EFNA3,EFNA3,0.0732008,0.1235,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4low,Malig_CLDN4low,0.07576689,0.0
PLXNB1,PLXNB1,0.10030248,0.166,SEMA4D,SEMA4D,0.051005945,0.103,Malig_CLDN4high,Malig_CLDN4low,0.07565421,1.0
ALOX5,ALOX5,0.08950696,0.1275,ALOX5AP,ALOX5AP,0.060562212,0.102,Malig_CLDN4high,Malig_CLDN4low,0.07503459,1.0
BMP4,BMP4,0.082969345,0.1275,BMPR1A,ACVR2B_BMPR1A,0.061921023,0.1245,Malig_CLDN4high,Malig_CLDN4low,0.072445184,0.0
BMP4,BMP4,0.082969345,0.1275,BMPR1A,BMPR1A_BMPR2,0.061921023,0.1245,Malig_CLDN4high,Malig_CLDN4low,0.072445184,0.0
INHBB,INHBB,0.07498657,0.1175,ACVR2B,ACVR1_ACVR2B,0.06969843,0.115,Malig_CLDN4low,Malig_CLDN4low,0.0723425,0.0
INHBB,INHBB,0.07498657,0.1175,ACVR2B,ACVR1B_ACVR2B,0.06969843,0.115,Malig_CLDN4low,Malig_CLDN4low,0.0723425,0.0
BMP4,BMP4,0.082969345,0.1275,BMPR1A,BMPR1A_BMPR2,0.058864567,0.1185,Malig_CLDN4high,Malig_CLDN4high,0.07091696,0.0
