gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm,pct_expressed,spearman_q,pearson_q,pearson_rank
GLRB,2131,-0.08643926132766003,0.07645610423590701,-0.08317331380456498,0.0882962875452817,2.4789389507327773,100.0,0.16386948842235635,0.18408813221084042,2047
TMEM116,2132,-0.0866227523531843,0.07583115360587521,-0.14740008409288616,0.0024295331336434862,2.109441942487143,100.0,0.16266025497029482,0.01076798046152916,2428
OR2B6,2133,-0.08665581083551348,0.07571900274167752,-0.07537021984003676,0.12257220061701696,1.2785758230164561,98.812351543943,0.1625499361182604,0.2342641520157614,1967
GABRA5,2134,-0.08704574186367443,0.0744063123907906,-0.1172794974701715,0.016060701632461233,0.2957435689028678,89.78622327790974,0.16001419774301104,0.04920842202710622,2288
OR14L1P,2135,-0.08706120160258836,0.07435465196443572,-0.06676300275340918,0.17152648140116583,0.006849192429839775,18.28978622327791,0.16001419774301104,0.30189111815313674,1891
SLC26A3,2136,-0.08710587038205252,0.07420555037743196,-0.08201933285503525,0.09281630220919346,0.07819938356890985,75.53444180522565,0.16001419774301104,0.19127068631772423,2033
DSC1,2137,-0.08729422059352271,0.07357952478270464,-0.14580534890302396,0.0027102548704511795,0.4969202297616937,94.77434679334917,0.15910532135969332,0.011683337018031896,2420
OR5H6,2138,-0.08731532778584102,0.07350963908581483,-0.07871479366779907,0.10678931025277011,0.010032726740906493,9.501187648456057,0.1590827031792452,0.2122308712298928,1999
SLC7A10,2139,-0.08762479297959508,0.07249119943327877,-0.11115197045605392,0.02255205423794851,0.8064715098453187,95.72446555819477,0.15738762439812432,0.06456882266843653,2253
ACVR2A,2140,-0.08773095974100746,0.07214447114712005,-0.07911411992952755,0.10501735502211952,2.6344758874760386,100.0,0.15678632046159133,0.20976540765793836,2005
ABCB5,2141,-0.08823876977265875,0.07050469276737203,-0.12784883878723008,0.008633776147438094,0.15093453068658622,89.78622327790974,0.15369793366307405,0.030133792368568158,2345
LRRN1,2142,-0.08843012045465636,0.06989475560712446,-0.08002155468968594,0.10107720323968665,2.1322669884062657,100.0,0.15261685216987944,0.20406008527348501,2012
GFRA1,2143,-0.08857310993474996,0.06944179443650812,-0.14933484470915503,0.002124664694657057,1.0207396781974258,99.5249406175772,0.1518755585837682,0.009640215911181258,2437
SLC5A11,2144,-0.08863355375552302,0.06925104450467784,-0.08438407336377472,0.08374572591175324,0.20219775316790106,97.38717339667458,0.1515822127056603,0.17680387087205318,2058
PRPH2,2145,-0.08900039545403271,0.06810253664824513,-0.13273177715652765,0.006383395643069284,0.9571593827147371,100.0,0.14931244111986258,0.023537672364320212,2365
OR56A5,2146,-0.08901246644014625,0.06806501164459137,-0.03426145887726318,0.48323929340209976,0.22157970822047873,52.49406175771971,0.14931244111986258,0.6349397664783785,1592
MXRA8,2147,-0.08928221647204886,0.06723085147853182,-0.11162009686611374,0.021986224633447644,5.858143433593584,100.0,0.1482512268599915,0.06301619201685155,2254
PCDHA4,2148,-0.08932048999350488,0.06711317856173192,-0.06555661080202908,0.17941627296326965,0.4553512831898796,99.2874109263658,0.14811375021414375,0.3115076288903242,1879
DSG4,2149,-0.08944334899637799,0.0667365863906042,0.015529219225445765,0.7507089132531862,0.029933058037788174,44.418052256532064,0.14752588089813995,0.83953407766482,1108
OR2F1,2150,-0.08949925962319914,0.06656578194443788,-0.048264446389684815,0.3231844189748902,0.010711624638595287,42.75534441805225,0.14726991592170266,0.48000602385377805,1736
OR2W6P,2151,-0.08955421989591886,0.06639823060060174,-0.12040064735155676,0.01343337077324244,0.2785840163309128,78.62232779097387,0.14702073061853668,0.0428618993563409,2305
ADAM30,2152,-0.08963863817732891,0.06614154817231052,-0.02224628805194165,0.6489978231442128,0.011293592726462501,27.078384798099762,0.14657361296132057,0.7713395006684534,1476
MOG,2153,-0.0897393425652252,0.06583641232344123,-0.0638154644727655,0.19127278256446087,0.04757741185886435,55.58194774346793,0.14613936632657726,0.3261383687420775,1861
OR3A3,2154,-0.0897650969701374,0.06575856199125034,-0.0069282192595023495,0.8872899430292497,0.037763268582696616,52.25653206650831,0.14608769331998103,0.9368620598735908,1311
EFNB1,2155,-0.08982691410121128,0.06557200986933268,-0.12855260332199026,0.008271000580639707,6.073962983554789,100.0,0.1457942445350528,0.02890531142868472,2346
TMC7,2156,-0.08986778019926868,0.06544892277315399,-0.07581092277621952,0.12039422488269484,0.8312753646215344,100.0,0.14564153471632024,0.23161792396969308,1972
GRID2,2157,-0.08988806896229856,0.06538788436119244,-0.12291420638608451,0.011600551411429943,0.39575512187076617,94.77434679334917,0.1456267607611582,0.03817940951140649,2319
CXCR4,2158,-0.08989429365874525,0.06536916684255543,-0.0739821292441171,0.12963301572132688,7.041480286109729,100.0,0.1456267607611582,0.24318681365521516,1952
LRP3,2159,-0.09012290151776581,0.06468479223147465,-0.11800830292407523,0.015409912178564602,4.972068794264117,100.0,0.1443009906697147,0.04774575798844611,2293
CDH23,2160,-0.0902678798693137,0.06425383678565147,-0.10574199169574125,0.030061546716901227,1.5773976338231934,100.0,0.143459150187814,0.08031413229655149,2213
C14orf132,2161,-0.0907924678804214,0.06271416367838464,-0.08835946255761257,0.07011947570995455,2.715144757132239,100.0,0.14025548551966224,0.15462095261577294,2088
F2RL2,2162,-0.09092645936874481,0.06232580839912205,-0.08885974598978758,0.06854102349347871,0.6572617850685424,99.7624703087886,0.13950350257897134,0.15179700766950516,2093
OR4E2,2163,-0.090987631907968,0.062149168702432964,-0.09708793620967421,0.04649622835913787,0.005641040213946933,12.351543942992874,0.1393411428948183,0.11325787381020208,2160
SLC10A2,2164,-0.09132811650758456,0.06117352347984237,-0.12525676877050457,0.01009518735645149,0.003814989729822743,7.600950118764846,0.1374991791398304,0.0340362928881872,2329
OR51B4,2165,-0.09143007088621793,0.06088384839873115,-0.00880611798431291,0.8570326802575857,0.09913462296080261,34.679334916864605,0.13696307744823805,0.9145303130395277,1326
NTRK1,2166,-0.0917155460919905,0.060078768880797516,-0.1416611096313572,0.003583148875610022,0.27007304745402444,98.33729216152018,0.13537951539890147,0.01477979898306322,2405
PGAP1,2167,-0.09180322279732031,0.05983328123597089,-0.12075980690611093,0.013156772361934362,1.9913495816246345,100.0,0.1350537047796746,0.042231030710909216,2309
GPR26,2168,-0.09180946577558736,0.05981583306539855,-0.05722948159084716,0.241309475345119,0.03688692878820034,53.919239904988125,0.1350537047796746,0.3893824385165061,1816
SLC5A2,2169,-0.09191631553158133,0.05951785562211622,-0.04795539978329047,0.326296022235803,0.5659804445571014,99.7624703087886,0.1345686651185854,0.48339482652199484,1732
MCHR2,2170,-0.09213370194726825,0.05891540634346427,-0.04558494452605936,0.35080496275900463,0.056320007491717936,47.03087885985748,0.13359567613853884,0.5076242623274894,1707
OR52B6,2171,-0.09216927371191956,0.05881730719400472,-0.10897142781040031,0.025356932014287684,0.08982316738503611,49.16864608076009,0.13354871192396153,0.07084457918360271,2241
FCGRT,2172,-0.09229902045135466,0.05846063877031868,-0.14338277864260962,0.0031935044510072704,6.328910223621295,100.0,0.13296442649799753,0.013316217157860534,2409
PCDHA9,2173,-0.09235587910746638,0.05830490175170927,-0.048006571633374656,0.3257794680646735,0.11762799268813887,91.68646080760095,0.13272297788207968,0.4831643412792969,1734
VN1R3,2174,-0.09244582729512169,0.05805923330605982,-0.08388253110877025,0.08560724249340858,0.027081176618404472,17.577197149643705,0.13227622771091246,0.18016555672551474,2054
GPR17,2175,-0.0926106558657058,0.05761127430871443,-0.0949721610051881,0.05150171133656035,0.8323673857655381,97.38717339667458,0.13136744576186415,0.12244234569091657,2143
TIE1,2176,-0.0926349825553565,0.05754540411884455,-0.15467502200442357,0.001455519204097439,2.6132660255703404,100.0,0.13132911067872707,0.0071889758475439935,2469
KCNV2,2177,-0.09282993731985657,0.05701976903802535,-0.09687464248136374,0.04698160248029637,0.2598023909549142,92.16152019002375,0.13046318095281526,0.11412862961865099,2157
OR51I1,2178,-0.09295805128875291,0.05667652120989136,-0.10600356694492763,0.029654474348915428,0.025575857672923835,22.565320665083135,0.13012268205735777,0.07966146677959139,2217
OR6C74,2179,-0.09304976481848312,0.0564318526049918,-0.06505205737339236,0.1827946220095212,0.0019172662872500913,2.8503562945368173,0.12967216259533307,0.3148913790987698,1870
NETO2,2180,-0.09316238484653754,0.05613260976573428,-0.10299453177480039,0.034634240610032396,2.098525672605804,100.0,0.12918755942724178,0.08966717805904906,2194
DRD2,2181,-0.09362204704466626,0.05492486172190079,-0.04838599262905727,0.3219659418294488,1.306951541700022,99.04988123515439,0.12664414713999,0.4794908378306222,1740
TMEM158,2182,-0.09368479793894345,0.054761672984937206,-0.09673295074301484,0.0473063804230514,3.9808833747301655,100.0,0.12637672291437665,0.11481340017453183,2156
TAAR8,2183,-0.09415478088983678,0.053552210310983055,-0.056706519562737125,0.24564371504017887,0.005191800622463897,4.513064133016627,0.1241205774913434,0.3942375450614861,1810
OR1S2,2184,-0.09416626101305707,0.05352294750480595,-0.07314527256602316,0.13403948577656322,0.0015217006993807896,1.9002375296912115,0.1241205774913434,0.24918312737768036,1942
NTNG2,2185,-0.09439564077429183,0.05294104229086555,-0.13810215370149675,0.004528228486948064,0.9310209610221636,100.0,0.12302358525403391,0.017879155840058947,2392
SLC32A1,2186,-0.09448436108380734,0.052717388178247324,-0.03645958251954641,0.45559977295395837,0.10865891284057527,47.50593824228028,0.1226102937907629,0.6082995472307964,1612
PCDHGA4,2187,-0.094498086313445,0.05268285877279032,-0.07547630036245273,0.1220451627601546,0.755921920943942,99.7624703087886,0.1226102937907629,0.23420422989887735,1970
DRD4,2188,-0.09449878720342114,0.05268109600633997,-0.06375645307047267,0.19168445769349632,3.053989253409948,100.0,0.1226102937907629,0.326216969641125,1858
FZD5,2189,-0.09460259208094986,0.05242056443492246,-0.07217106957974426,0.13931354766739928,3.5047729007330304,100.0,0.12234511856345895,0.25684736026558397,1934
TAS2R1,2190,-0.09464270995276725,0.05232016379349596,-0.07669375193250172,0.11612215351432716,0.09855814245633931,54.156769596199524,0.12221734596438803,0.22573124402857495,1980
OPN1LW,2191,-0.09464503633542383,0.05231434661052545,-0.08053997670546288,0.09887940091322049,0.20387526233394196,67.6959619952494,0.12221734596438803,0.2006824535592807,2018
GJC3,2192,-0.09470119133899464,0.052174092919129285,-0.12743825778740753,0.00885190705008726,0.4742007807036992,92.63657957244655,0.12208920169974573,0.030638896719692946,2341
MDGA1,2193,-0.09481938374307776,0.05187991722637316,-0.0883690447752487,0.07008896587995929,0.9859998010126166,100.0,0.12182678808333418,0.15462095261577294,2089
TNFRSF8,2194,-0.09494040769879487,0.05158012799222146,-0.13713766481115797,0.004820463105749589,1.3366492151488867,100.0,0.12122915068935632,0.018756365892575073,2390
TMEFF2,2195,-0.09511088891346056,0.0511602797313036,-0.21256769451277413,1.0878616811247042e-05,0.1362097473769249,79.33491686460808,0.1205599197541371,0.00013033866749512113,2619
SLC39A10,2196,-0.09523879212051134,0.05084716460669645,-0.12311293874935934,0.011465547742004898,4.668762017664219,100.0,0.11992762964945056,0.03784620382903466,2320
DRD5,2197,-0.09579134008603973,0.04951281319097567,-0.07468290140738602,0.12603003334959492,0.2963908758930392,84.08551068883611,0.1175051426526967,0.23850562120346336,1956
OR52E6,2198,-0.09604480709692806,0.04891057810843027,-0.07385361102914757,0.130302348786682,0.05552844559276446,26.128266033254157,0.11617889760094749,0.2439296417496138,1949
EFNA2,2199,-0.09608390421486503,0.048818231412849855,-0.12110237139140595,0.012897642392322987,1.1052143122701779,97.8622327790974,0.11606252708010575,0.041598781547287515,2311
OR4N5,2200,-0.09641336280184166,0.04804583396658823,-0.05359801979236455,0.2725283870340913,0.003803245026040783,7.363420427553444,0.11453134241189375,0.42589520845899737,1788
SLC8A3,2201,-0.09663412851447942,0.04753400715433655,-0.18469363611222514,0.0001383124419407801,0.08091279282253136,76.95961995249407,0.11370390146951029,0.001105260916643189,2571
TRPV5,2202,-0.0966469473051351,0.047504428709916065,-0.08358961483712284,0.08670974953705926,0.08572082590446374,78.14726840855107,0.11370390146951029,0.18193616101469498,2052
XKR3,2203,-0.09667841623643716,0.04743188178082197,-0.01573195691500153,0.7475640873189003,0.03554379985325196,34.91686460807601,0.11370390146951029,0.838035620499454,1395
CLEC2D,2204,-0.09669806389982905,0.047386634108937696,-0.06376111145474468,0.19165193630066935,2.0201823263577574,100.0,0.11370390146951029,0.326216969641125,1860
OPALIN,2205,-0.0967481828844097,0.047271376144677704,-0.10947435069427545,0.02468462389008235,0.005625667663006091,21.61520190023753,0.11370390146951029,0.06948552907860195,2243
AOC3,2206,-0.09677043245842426,0.04722028443892775,-0.09398000368721614,0.053999363479026494,2.122617925305113,100.0,0.11370390146951029,0.12669263456034524,2132
OR52D1,2207,-0.09688386722533258,0.046960522997415904,-0.12693389340927583,0.00912656797110877,0.026586603866022313,22.327790973871732,0.11325524330097513,0.031202838389090905,2335
TEK,2208,-0.09699091923310721,0.04671647756089798,-0.1539088302578831,0.0015378288791068255,1.4962889047727213,100.0,0.11287004551491325,0.00741759983670085,2458
SLC17A7,2209,-0.09708754180192757,0.04649712198252311,-0.027037921980340267,0.5801103863836367,0.38872989842536665,99.5249406175772,0.11247513381983282,0.7149887220759648,1516
PCDHGA3,2210,-0.09714316109159053,0.046371245556041,-0.16525093329094653,0.0006640281326906937,0.4718789812011796,98.57482185273159,0.11234011253712377,0.003889722781647674,2513
NMBR,2211,-0.09719006463097819,0.04626531672837557,-0.13003716785283861,0.007549979986833204,0.19470766651250002,77.67220902612827,0.11218501166835272,0.026753896636761813,2352
SYP,2212,-0.09719517111870195,0.046253796296522084,-0.11449928403726624,0.018769501334899588,1.193419370181682,100.0,0.11218501166835272,0.05554348978064786,2270
AMHR2,2213,-0.09721307814782276,0.046213416369311915,-0.160078478744688,0.0009805459472353934,0.7715415835660417,91.21140142517815,0.11218501166835272,0.0052603637289562084,2495
SUSD5,2214,-0.09724277355601108,0.04614651911951468,-0.1336733013591219,0.0060155958378233084,1.4373631228107775,100.0,0.11218501166835272,0.022411289257628614,2368
CLDN18,2215,-0.09744351229367819,0.045696426700045374,-0.09520979467727038,0.050918011626781105,0.15214810845249793,89.31116389548693,0.1113096763203107,0.12181190091590083,2147
BTNL9,2216,-0.09744876708099007,0.045684694197386376,-0.08528858570848168,0.0804711973051043,3.1509504018664867,100.0,0.1113096763203107,0.17151384967019442,2066
HTR3C,2217,-0.09757166076693725,0.045411026553018964,-0.011764336076375337,0.8098072920500801,0.17951220961240874,73.87173396674585,0.11091726102411659,0.8844774054745266,1359
GPR6,2218,-0.09777927844009782,0.04495181796014051,-0.10979047741446514,0.024269947393633095,0.015705864237112507,22.565320665083135,0.10999635893902755,0.06853444005564957,2245
OR5H2,2219,-0.09794876098711894,0.04457985506333031,-0.07092407018543229,0.14629498169283103,0.007522457038701615,5.938242280285035,0.10928596337411652,0.2665974581291414,1924
NRG4,2220,-0.09819403005057384,0.044046147669956605,-0.056126090309016476,0.2505175933746153,1.3178692952032591,100.0,0.1082750572199025,0.40085809770702047,1809
TNFRSF17,2221,-0.09841170225323911,0.04357700265475747,-0.15614684647584637,0.0013086498434677792,0.9771128390854066,91.44893111638956,0.10731889246254438,0.0065974682315692,2475
SLC2A2,2222,-0.09857391487985619,0.0432301296899121,-0.14086508833094544,0.0037774696729061964,0.014666696479115419,33.966745843230406,0.10658578520591376,0.015391607784429053,2401
SLC36A4,2223,-0.09859999399340946,0.04317458002363119,-0.10211544832525944,0.03621704888015418,1.6437359815515358,100.0,0.10658578520591376,0.09268933064261256,2186
TAS2R3,2224,-0.0987996270632298,0.04275134059656584,-0.1031952637711817,0.03428119213056518,0.18134198643787267,70.30878859857482,0.10577203214141104,0.08901139799565759,2196
SLC6A19,2225,-0.09906853263445234,0.042186767185938306,-0.08609819329779225,0.07762886112534656,0.02922186818317822,46.080760095011875,0.10466540848633628,0.16682237559227583,2072
OR11H7,2226,-0.09920365116986236,0.04190546362292748,-0.0620355282156867,0.20397709778987147,0.20351882121954795,66.0332541567696,0.10428109025057555,0.34213451803476563,1848
GPR101,2227,-0.09935092585193443,0.04160065554680499,-0.09311737036808725,0.05625205947205488,0.08512715975082948,64.60807600950119,0.10369176433779977,0.1306043046025073,2123
FZD10,2228,-0.09993173634412288,0.040416748151102556,-0.09174787473786482,0.05998815462739082,3.6100551757651123,100.0,0.10102300168114056,0.13725494866455146,2114
GRIA4,2229,-0.10007288168176322,0.04013338015198608,-0.06606499093470883,0.1760593064555719,0.18115114517006992,91.21140142517815,0.10050239351437487,0.3076441014239987,1884
FLRT1,2230,-0.10020712700557152,0.03986542463815041,-0.19431450514834958,5.983389523508748e-05,0.6699759632223187,99.04988123515439,0.0999248518317684,0.0005321439785525887,2586
GCGR,2231,-0.10033958094816804,0.03960252868485855,-0.11066603536472783,0.02315270697868759,0.22654744972443214,81.94774346793349,0.09945212878927424,0.06579596240121728,2249
TRABD2B,2232,-0.10057012768309803,0.039148434077864114,-0.1532034812979179,0.0016173566201277353,0.6540046209383216,99.7624703087886,0.0984965770925209,0.007745373295316543,2455
ADAM2,2233,-0.10078264637933816,0.038733758525523694,-0.06908777134400794,0.157057031220102,0.04233501891570261,28.978622327790976,0.09754494033191621,0.281420128899741,1907
S1PR5,2234,-0.10107637794984474,0.038166743473259206,-0.15617842908038823,0.001305653217717892,0.7093928934255405,99.5249406175772,0.0962981831083081,0.006594780497793956,2476
GABRA6,2235,-0.10123588167152386,0.03786179698826463,-0.043407032980001384,0.3743209941069743,0.007569239485869614,20.19002375296912,0.0956188967335702,0.532160011271572,1688
OR4F5,2236,-0.10124690209197978,0.037840804130736636,-0.08760574377179164,0.07255355552688025,0.007487335239533955,25.890736342042754,0.0956188967335702,0.1584925706986116,2084
TMEM178A,2237,-0.10146747354929184,0.03742270661701091,-0.0931260146944103,0.05622910467953131,2.704280182418958,100.0,0.09495790105567602,0.1306043046025073,2124
SGCE,2238,-0.10147937415670527,0.0374002606068132,-0.09639956378361379,0.04807797846708836,2.5620824948141965,100.0,0.09495790105567602,0.11626445199313058,2152
TSPAN6,2239,-0.10149545605861532,0.0373699463008486,-0.10936169417460151,0.024833871009266824,5.601508326705497,100.0,0.09495790105567602,0.06983221921408328,2242
OR51Q1,2240,-0.10161991780461702,0.03713604047641338,-0.110185179294323,0.023760657696504397,0.04404799528346811,30.16627078384798,0.09449922087011275,0.06723814022573178,2247
GFRAL,2241,-0.10203301998418278,0.03636856440256156,-0.18434715780434136,0.00014244034071577281,0.018221208855715675,25.890736342042754,0.09272252086253076,0.0011248164958587725,2569
SLC39A12,2242,-0.10204001000347074,0.036355694856061035,-0.09138237119767947,0.0610192325635169,0.026109933165007645,39.66745843230404,0.09272252086253076,0.1388288816899673,2111
TAS2R4,2243,-0.1020798576300683,0.03628240396366888,-0.11586629647628742,0.017391509699168056,0.5259443770999677,99.04988123515439,0.09267938493391373,0.05248824291394914,2280
OR52Z1,2244,-0.1021985332893645,0.03606486927813971,-0.05410451983719943,0.2680161295219176,0.002301690359976895,2.8503562945368173,0.09229986143172085,0.42080890248104014,1792
ADAM20,2245,-0.10229733161742506,0.035884616206109,-0.12019163583660451,0.013596682223130893,0.09828362476894313,86.93586698337292,0.09192642830981225,0.04322840654551235,2304
HCRTR1,2246,-0.102517402963569,0.03548585607266239,-0.17521024516456454,0.00030348592077960646,0.1523484789155048,90.02375296912113,0.09107922982408172,0.0020361699496917454,2541
CEACAM20,2247,-0.10259650856406825,0.03534344341154289,-0.03206163711340915,0.5117838685522227,0.05853642356590049,58.432304038004744,0.09080076584712123,0.6605812035266636,1570
OR2T11,2248,-0.10281543019992996,0.03495185304696808,-0.08460635748072623,0.08293121096649189,0.006087104784027411,13.30166270783848,0.0899674140449361,0.17549948755517691,2060
OR5H1,2249,-0.10300260081965644,0.034619989265891944,-0.07539346327043397,0.12245656939977544,0.001015313920861782,7.1258907363420425,0.08937098482622251,0.2342641520157614,1969
KCNJ4,2250,-0.10321065639870158,0.03425424645389373,-0.12103898063494954,0.012945251769277919,0.6753853233662045,96.19952494061758,0.08868338274378483,0.04170209264302886,2310
SLC7A14,2251,-0.10323990840713104,0.03420308883819802,-0.1483127213738301,0.0022810724290294113,0.03708940355532016,80.52256532066508,0.08863665907052865,0.010266129025827226,2435
TAS2R30,2252,-0.10326158059477697,0.03416522922547876,-0.11783841973005878,0.015559506741457606,0.0965852432895097,70.78384798099762,0.08862433976415372,0.04809792095482911,2292
MUC13,2253,-0.10338792158408822,0.033945231170323734,-0.07903853242859611,0.10535096783781149,0.3871731183655262,96.43705463182897,0.08813907259258645,0.20999593514655351,2003
PCDH11X,2254,-0.10343219195718141,0.03386842904887213,-0.10884019730641907,0.02553493722419212,0.09595707714150664,70.30878859857482,0.08802503355711717,0.07105720057085478,2237
LRRC19,2255,-0.1036302135488657,0.033526702358782544,-0.03733619673904842,0.4448294255033845,0.47836589592792705,99.7624703087886,0.08722155705972874,0.596298633987261,1618
OR2T29,2256,-0.10370560822869046,0.03339736814713666,-0.07819622083860524,0.10912554583137482,0.0018856631779111343,5.7007125890736345,0.08696960557381794,0.21527567147427443,1990
UPK1A,2257,-0.10370814062078056,0.03339303140188558,-0.1137929268887936,0.019518126690711752,0.958879066809742,96.67458432304038,0.08696960557381794,0.057166329486909584,2263
OPRM1,2258,-0.10383776366798557,0.03317169099304725,-0.08942325312318845,0.06679806616390066,0.0329765329179639,74.58432304038006,0.08663474808623171,0.14889127653685436,2096
ATP1B1,2259,-0.104196733122446,0.032565244772083966,-0.0870112321598715,0.07452173580692942,6.004383321640018,100.0,0.08538409427509185,0.16127864938115702,2076
PROKR1,2260,-0.10446047827823111,0.03212572415116989,-0.20367215369397085,2.5447260644784915e-05,0.09176502790716745,82.6603325415677,0.08431427799282529,0.00026302052797717846,2602
PLXNA4,2261,-0.1047697523487141,0.0316167936943651,-0.09143878278836955,0.0608591485465184,1.4235498640656707,99.7624703087886,0.08314160777977934,0.13871719269045127,2112
OR52N1,2262,-0.10496711154792271,0.03129564043028683,-0.10297320102796514,0.03467193848660669,0.021131408061174993,30.878859857482183,0.08237800337451115,0.08967804766052766,2193
PCDH9,2263,-0.10502355822560983,0.031204301914798758,-0.17217108867582598,0.0003871572811401608,0.18868806777334085,99.04988123515439,0.08221842148220106,0.0024618053244945615,2529
OR2L5,2264,-0.1050583361949006,0.031148139915551095,-0.13673597464032738,0.004947109462736969,0.03764100702170351,45.36817102137768,0.08215130103835495,0.019110262672073403,2385
CDH9,2265,-0.1050611535440589,0.0311435940418123,-0.05013854723927661,0.30472950247132563,0.005251266402491243,9.97624703087886,0.08215130103835495,0.46088185204279025,1756
OR2H2,2266,-0.10508143983387573,0.03111087827697818,-0.1401783635415345,0.003952723487858484,0.08717874343021703,62.70783847980997,0.08215130103835495,0.015888049214710452,2397
GABRA2,2267,-0.10523308031077086,0.030867256831820098,-0.02389209287948785,0.6249570889983203,0.047385151059168545,60.09501187648456,0.08165182464306561,0.7532688551321491,1489
CHRND,2268,-0.1052573904894782,0.030828352941115557,-0.19754821252128388,4.4728383071939034e-05,0.3148127334923059,82.6603325415677,0.08162957549294397,0.0004157565329291,2591
PCDHB8,2269,-0.10557052605332895,0.030330976211659828,-0.10047678226603335,0.039331757560347805,1.5986160856642804,98.33729216152018,0.08063160210388616,0.09905090779779029,2177
CRHR2,2270,-0.10561919335379065,0.030254294416599208,-0.1477719948156853,0.0023680010158717464,0.4045108972627096,97.38717339667458,0.08050769995351499,0.010565231199147776,2430
GABRG1,2271,-0.10569604142759235,0.03013354805216674,-0.10888516960425634,0.02547381442984878,0.1690951523662928,76.72209026128266,0.08034612364108602,0.0710347929465679,2239
GABBR1,2272,-0.10586161627382407,0.029874792818915218,-0.10155968910146958,0.03724907507942666,2.743656992343733,100.0,0.07989492545078525,0.09464605163970613,2181
SLC6A16,2273,-0.106010327559922,0.02964401617376714,-0.1541597017410244,0.001510419669902178,1.2171713391344787,100.0,0.07935703129717463,0.007351624466051147,2462
OR11H2,2274,-0.10606192314905226,0.029564305633824468,-0.06574517946993366,0.1781656155205935,0.02381543349387767,27.55344418052256,0.0792228690507989,0.31031187556839873,1881
PIGT,2275,-0.10617127330755172,0.029395976480736927,-0.10575616889107695,0.030039361658049386,5.373518384552757,100.0,0.07885073049993262,0.08031413229655149,2214
RTN4R,2276,-0.10622385685820748,0.029315324464649805,-0.14102552065838853,0.0037375545450948474,4.147678595161492,100.0,0.07875627238994816,0.015275471018654818,2403
GPR88,2277,-0.10627483636782313,0.029237313890964997,-0.1604429306127063,0.0009543399360867191,0.32171540392836506,95.96199524940617,0.07871253403926362,0.0051403782875334945,2496
ATP1A2,2278,-0.1063123388416357,0.029180040022291028,-0.14068977711253447,0.003821527669702685,0.9311487294084019,98.57482185273159,0.07866562652535054,0.015547461355310165,2400
TMEM213,2279,-0.10647450920419214,0.028933479199009713,-0.008848980204847897,0.8563443353093512,0.18090415704688165,86.69833729216153,0.07807956029813407,0.9145303130395277,1327
OR5D14,2280,-0.10672683116583577,0.02855340729452925,-0.10740744941233651,0.0275494930250133,0.0009720016470858469,1.4251781472684086,0.07720956699742909,0.07556351724176291,2228
LMBR1L,2281,-0.10674523211813122,0.028525858397118454,-0.12415299680771619,0.010781429987831716,3.399509302133703,100.0,0.07720956699742909,0.03610511640878607,2326
UNC5D,2282,-0.1068084883660024,0.028431328542772083,-0.08390005155283459,0.08554165681032104,0.13845113264735115,66.5083135391924,0.07719134534381426,0.18016555672551474,2056
TAS2R38,2283,-0.10692128606197271,0.028263431334538344,-0.08747894093491657,0.07296975047483845,0.17933860742220503,51.306413301662715,0.07682512365404602,0.1586415244491609,2080
LSAMP,2284,-0.10694499083834183,0.028228255681151095,-0.1352135041915875,0.005454788835342757,0.8969948399876306,99.7624703087886,0.07682512365404602,0.020654129720244073,2376
CHRNB1,2285,-0.10704267980483241,0.028083690831434357,-0.06659660736521945,0.17259905439944337,2.580797427018381,100.0,0.07663612676427091,0.3035792829351576,1890
OR4K2,2286,-0.1071621056119711,0.02790782293315492,-0.030011038522943085,0.539160780282992,0.006555539918092892,42.280285035629454,0.07631178957309062,0.6820667617114613,1549
PCDHGA8,2287,-0.10737513915419293,0.027596455605615654,-0.05899567596829402,0.227069038060765,0.25836564321127686,98.812351543943,0.07592570571041429,0.37178214977900176,1829
GABRB1,2288,-0.10807133708687121,0.026599634923332813,-0.03203324425251051,0.5121579365604567,0.07024368906496399,52.01900237529691,0.07371348104530222,0.6607454439384784,1569
MEP1B,2289,-0.1080890084155088,0.02657474164235106,-0.050944467144774866,0.2970119731943715,0.1381330229499389,83.1353919239905,0.07371348104530222,0.45330732738958524,1765
MMP16,2290,-0.10842763834448867,0.02610157894859423,-0.1775769784747122,0.0002503653496450872,0.45541404515163514,99.7624703087886,0.07253132057750596,0.001754523667539001,2551
PCDHB14,2291,-0.10878739680594929,0.025606860808213703,-0.10508219209466955,0.031109665668898088,2.1856963308607456,100.0,0.07125734551308532,0.0824560148471685,2207
SLC5A4,2292,-0.10888341521477378,0.025476196490964786,-0.13512708810221108,0.005484962976073666,0.5003490759948919,98.09976247030879,0.07096751093268754,0.020739047862922605,2375
PRTG,2293,-0.10893790870172011,0.025402296346473056,-0.16803112617709848,0.0005359646329136558,0.5013129675174101,100.0,0.07083536179115456,0.003247412842734021,2520
TSPAN18,2294,-0.10919177185570675,0.025060456630673675,-0.16310187789917965,0.0007818509476300177,2.8873997518000563,100.0,0.07002801920700776,0.004424978830455724,2506
CLDN19,2295,-0.10923457653079689,0.02500321065590709,-0.0934431907650435,0.05539221006852839,0.8802116547511547,89.54869358669833,0.06994106052859277,0.12916807173645514,2128
