ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
NECTIN2	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.47346385066802266	0.44099378881987594	0.22941573387056174	[0.023804514437410933, 0.7273694450331815]	0.03903847787973877	5.854827030937197e-32	0	0.0	0.0	0.47346385066802266	0.44099378881987594
TNFSF12	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30141676322455574	0.2926086090923981	0.14907119849998599	[0.00923695144831809, 0.5324771828453398]	0.043179955769683045	0.7935842534547358	1	0.0	0.0	0.30141676322455574	0.2926086090923981
HLA-G	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3916877507295888	0.37281431082480426	0.19492367307482625	[0.009637053146288519, 0.6490978644066735]	0.044490315037624614	1.6827925223143183	1	0.031098849700550935	40.57496769567792	0.3793319247656556	0.3621271415857264
HLA-F	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.28382596672776134	0.27644238941176896	0.14907119849998599	[-0.008353388026800143, 0.5197560967108316]	0.05691507265387962	0.9523403357922711	1	0.0	0.0	0.28382596672776134	0.27644238941176896
FAM3C	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.280085374890043	0.2729840951306951	0.14907119849998599	[-0.01209358453664338, 0.5170207069177796]	0.060262271551001334	0.3396906752107277	1	0.0	0.0	0.280085374890043	0.2729840951306951
CCN1	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.41467347150128	0.39243365330321855	0.22941573387056174	[-0.03496710501260858, 0.6984810130596242]	0.07068127705652154	0.0	0	0.0	0.0	0.41467347150128	0.39243365330321855
CD58	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.5283617189440136	0.4841277845562508	0.2934156130819012	[-0.04669889143873662, 0.8017371062246801]	0.07174575734305386	3.7868170208995644	1	0.12692992504097206	73.59259783398649	0.49474389432871646	0.45797347829563984
ADAM10	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.26805164866142317	0.261810961388086	0.14907119849998599	[-0.024123219424637073, 0.5081489519645334]	0.07215401310272741	0.3421344443212442	1	0.0	0.0	0.26805164866142317	0.261810961388086
IFITM1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.335090586124758	0.3230874510269513	0.18648695378407787	[-0.03041445989253049, 0.6047516640181266]	0.07235815614449549	1.5427977584789412	1	0.024722569971206834	35.18269037505542	0.32483213345775547	0.3138696040051073
TGM2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.32917231209049946	0.3177768665202915	0.1847633678957274	[-0.032951954454288376, 0.5988219545752668]	0.07481634292946855	1.5149877452436042	1	0.023455919570811935	33.992865411647024	0.31935052201242736	0.3089195416751792
LIF	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.33013587086722596	0.3186428576410976	0.18703166679985425	[-0.036430067163223626, 0.6022803893085437]	0.07754132246739706	1.5516425290924019	1	0.025125418835180248	35.55216609170107	0.31974001579172967	0.3092718231582016
LGALS3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2574255861341096	0.25188602427821927	0.14907119849998599	[-0.03473997729778817, 0.5002242096200257]	0.08419221164298121	0.16403586563416167	1	0.0	0.0	0.2574255861341096	0.25188602427821927
PLXNA1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.25660607307026084	0.25111834821188767	0.14907119849998599	[-0.035558477833329674, 0.4996095067521981]	0.0851844537534844	0.1296839528281514	1	0.0	0.0	0.25660607307026084	0.25111834821188767
LAMC1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.24728070654338985	0.2423607889226514	0.14907119849998599	[-0.04486869620897032, 0.4925792915069673]	0.09715420395698654	0.8356321309969873	1	0.0	0.0	0.24728070654338985	0.2423607889226514
COPA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.24371677885887197	0.2390033160792191	0.14907119849998599	[-0.04842486527563462, 0.48987535977965885]	0.10206962369571994	0.21349703465815967	1	0.0	0.0	0.24371677885887197	0.2390033160792191
LRFN5	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.24292137237044584	-0.23825320282368476	0.14907119849998599	[-0.48927059772659404, 0.04921837583028632]	0.10319323288544323	0.007255143755983809	1	0.0	0.0	-0.24292137237044584	-0.23825320282368476
CCN2	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3687615309803276	0.3529079616036138	0.22941573387056174	[-0.080717320125191, 0.6742070135755172]	0.10796791112099	0.0	0	0.0	0.0	0.3687615309803276	0.3529079616036138
TRAF2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21728656278284414	0.2139303164347479	0.14907119849998599	[-0.07475327581458725, 0.46952911481398363]	0.14495011949540568	0.15061532849267217	1	0.0	0.0	0.21728656278284414	0.2139303164347479
PAEP	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21267179521001664	0.2095224287996502	0.14907119849998599	[-0.07934064076220146, 0.4659239217532196]	0.1536820234469837	0.7562686448199802	1	0.0	0.0	0.21267179521001664	0.2095224287996502
JAG1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21082913342658532	0.20775998077082394	0.14907119849998599	[-0.0811714333750348, 0.4644800363894535]	0.1572782916172674	0.3084093788988065	1	0.0	0.0	0.21082913342658532	0.20775998077082394
CD40	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2662118283862125	0.260096427625066	0.1906725058380786	[-0.10709401730165559, 0.5648518477937723]	0.16266236750275198	1.611448564318915	1	0.027849377929505235	37.94403233573552	0.25490476000392753	0.24952364090057547
AGRN	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30252881810244286	0.2936251188680603	0.21921110844216918	[-0.12644454079785972, 0.62439882026772]	0.16756208248847393	2.121488938657661	1	0.05107996178096635	52.863294180890975	0.28445404219430426	0.27702236632754934
GPC3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.19998380184423198	0.19735975305119743	0.14907119849998599	[-0.09193540933576697, 0.45593176889055453]	0.17974774645287273	0.005188700740897282	1	0.0	0.0	0.19998380184423198	0.19735975305119743
CD59	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1964062766866429	-0.1939191610342676	0.14907119849998599	[-0.4530932996644123, 0.09548151537608691]	0.18765990728721083	0.07201369694631854	1	0.0	0.0	-0.1964062766866429	-0.1939191610342676
CLCF1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2859806005437628	0.2784311775974582	0.21952876606966662	[-0.14330257811165384, 0.61458543659964]	0.19267645998228078	2.1275761557489687	1	0.05135721357156234	52.998157208244756	0.26783373425281587	0.26160797234035477
HLA-DPB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.19402731590284136	-0.1916286078459029	0.14907119849998599	[-0.4512006876977732, 0.09783824807087523]	0.1930617777760374	0.5376589355742887	1	0.0	0.0	-0.19402731590284136	-0.1916286078459029
LAMA3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.28618075600134574	0.2786158059275145	0.22428913201667824	[-0.15223331338499765, 0.6204813915202173]	0.20197471080647433	2.219875836726129	1	0.05556114640959089	54.95243547158029	0.26696092343779637	0.26079471010096217
HLA-A	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3459455700030887	0.332774976274103	0.27126230837682724	[-0.18362204063942503, 0.7052248483194042]	0.2021968847308263	3.2385934425031446	1	0.101960227644374	69.12239780158733	0.31674473138230674	0.3065605313727738
HLA-B	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2670617688711071	0.2608886941728953	0.21015792721546403	[-0.1438431874014721, 0.5908502297122957]	0.2038115346770384	1.9517912957657955	1	0.04335081812698461	48.765013853202746	0.25106901132207243	0.24592328550606235
GRN	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18799448325042162	0.1858106546577049	0.14907119849998599	[-0.10380973543645954, 0.44638297609583966]	0.20727089988566605	0.24002515705373528	1	0.0	0.0	0.18799448325042162	0.1858106546577049
PLAU	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1879764792539727	0.18579327220187647	0.14907119849998599	[-0.10382754538025125, 0.4463685594195579]	0.2073144110029267	0.6030162864963864	1	0.0	0.0	0.1879764792539727	0.18579327220187647
TGFA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18496349355500508	0.1828826716533318	0.14907119849998599	[-0.1068071094977876, 0.44395265388147304]	0.21468967915614312	0.7714466232906363	1	0.0	0.0	0.18496349355500508	0.1828826716533318
COL21A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18335848629536097	0.18133089142291284	0.14907119849998599	[-0.10839353390507861, 0.4426630660717987]	0.21869481353898834	0.017989543319233824	1	0.0	0.0	0.18335848629536097	0.18133089142291284
TGFBI	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18134721037277254	0.17938504100668268	0.14907119849998599	[-0.11038074311901189, 0.44104446196389435]	0.22378915464125038	0.439624255693973	1	0.0	0.0	0.18134721037277254	0.17938504100668268
LAMB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17644520835881006	0.1746366430309458	0.14907119849998599	[-0.11522036217138794, 0.4370874751335887]	0.23655938500402074	0.010171888236605532	1	0.0	0.0	0.17644520835881006	0.1746366430309458
WBP1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17265048577708753	0.17095522974255542	0.14907119849998599	[-0.11896305265486157, 0.43401263182152294]	0.24679276392073046	0.18890884157373203	1	0.0	0.0	0.17265048577708753	0.17095522974255542
VCAN	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18855759779214198	0.18635427039491817	0.16285032941785277	[-0.12989106882587984, 0.46818576064727263]	0.24692188667975246	1.1849534170821896	1	0.008423991668723211	15.608496875566294	0.18456909377653677	0.18250143551971956
LAMB3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2531092372946623	0.24783915823052619	0.22071774088964835	[-0.17759429404357932, 0.5952228384742952]	0.2514827716903104	2.150440152564536	1	0.052398589944741	53.4978921032777	0.23469309492235954	0.2304769309478001
CD55	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30501360466940225	0.29589401774738344	0.27376377451740946	[-0.22751134848992874, 0.6866506315647346]	0.26521531886686334	3.2983249749946237	1	0.10468079339550412	69.6815805725259	0.2753063152189414	0.2685554285427193
COL9A3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.16124814264793133	0.15986499049348377	0.14907119849998599	[-0.13018831438851697, 0.4247124923337635]	0.2793923318220689	0.3645526764195445	1	0.0	0.0	0.16124814264793133	0.15986499049348377
EDN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15907528062519555	0.15774692749720848	0.14907119849998599	[-0.13232374114604495, 0.42292993046920807]	0.2859224271997445	0.5609420888014178	1	0.0	0.0	0.15907528062519555	0.15774692749720848
MMP14	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1758086665748146	0.17401944594452298	0.1651655549016202	[-0.14684642450168717, 0.46174992822641003]	0.28712985100543764	1.217750878546572	1	0.009917803172667754	17.881397778703743	0.17117655509258325	0.16952401610487614
APOE	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15440801581008848	0.15319248321025958	0.14907119849998599	[-0.13690642065752198, 0.4190899460707201]	0.3002952434678329	0.26271663612300494	1	0.0	0.0	0.15440801581008848	0.15319248321025958
JAM3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1822165761190417	-0.18022630003143986	0.1760322746702329	[-0.4832683806317959, 0.16138331924203755]	0.30060744093632386	1.37824623828509	1	0.017227814496790533	27.444024716202403	-0.174653307543515	-0.1728988495794022
NCAM1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15087926041343327	0.14974469092996784	0.14907119849998599	[-0.1403673489213253, 0.41617667225886984]	0.31147645075798325	0.04423212460634074	1	0.0	0.0	0.15087926041343327	0.14974469092996784
F11R	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3247335727739222	0.31378075019270535	0.3212777865028143	[-0.29585504127348333, 0.7417856547130062]	0.3121330446756678	4.5378116720949695	1	0.1611351470083741	77.96294618947175	0.28574747303590764	0.27821610909183203
HLA-DRA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1447632422306519	-0.14376040907548257	0.14907119849998599	[-0.4111071263823262, 0.1463576459470068]	0.331497811215549	0.8538813350439158	1	0.0	0.0	-0.1447632422306519	-0.14376040907548257
TYROBP	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.14190518320585138	0.14096027483144422	0.14907119849998599	[-0.1491533067118434, 0.408729317877932]	0.3411330375810032	0.0388602459502132	1	0.0	0.0	0.14190518320585138	0.14096027483144422
COL1A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1411939283134573	0.1402630826488516	0.14907119849998599	[-0.14984866463867944, 0.4081367128059651]	0.3435584441251308	0.0939419940029734	1	0.0	0.0	0.1411939283134573	0.1402630826488516
S100A9	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.14046867112189446	0.13955202176388057	0.14907119849998599	[-0.15055755928781223, 0.40753208688334863]	0.34604291102450135	0.5118162766202843	1	0.0	0.0	0.14046867112189446	0.13955202176388057
HLA-DMA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.13231310177854907	-0.13154634625634942	0.14907119849998599	[-0.40070848606788845, 0.15851831025599197]	0.3747649563468499	0.6728517725615184	1	0.0	0.0	-0.13231310177854907	-0.13154634625634942
CEACAM1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2063835461472681	0.20350237941562205	0.2333584465221386	[-0.24585751570459619, 0.5808642783744545]	0.3764772334535046	2.4013075075511128	1	0.0638247346556681	58.356020757215965	0.1851556051214566	0.18306835131664764
LGALS9	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12962261531679872	0.12890148746308983	0.14907119849998599	[-0.16114006554475407, 0.39844757169012257]	0.3845546069278931	0.8545125580920843	1	0.0	0.0	0.12962261531679872	0.12890148746308983
SPON2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12828382296064558	0.12758471348443218	0.14907119849998599	[-0.16244381261665133, 0.3973207262045673]	0.38948370508082697	0.5531060101877125	1	0.0	0.0	0.12828382296064558	0.12758471348443218
CLEC2B	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1248863989168593	0.12424115579848269	0.14907119849998599	[-0.16574974822700264, 0.3944557760140454]	0.40216357999004415	0.8788863774458124	1	0.0	0.0	0.1248863989168593	0.12424115579848269
TGOLN2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12484929770816702	0.12420462711066937	0.14907119849998599	[-0.1657858299330647, 0.39442444712277025]	0.4023034019502051	0.3748102151611431	1	0.0	0.0	0.12484929770816702	0.12420462711066937
ZDHHC5	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17045587926791667	0.1688239659393549	0.20654933663370223	[-0.2301812231819953, 0.5192355644841568]	0.40922681621658796	1.8861921914518738	1	0.04036300467139101	46.98313329193341	0.15530864784599835	0.15407185770525486
PVR	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12288776162788782	0.12227288307754666	0.14907119849998599	[-0.16769283071639965, 0.3927667881067482]	0.40973721374952154	0.08188738014411158	1	0.0	0.0	0.12288776162788782	0.12227288307754666
HLA-DQA1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.16977740167816974	0.16816475059245373	0.20729607981143153	[-0.23220881912720764, 0.5198087918570076]	0.41278115035760365	1.8996712897577663	1	0.04097693121366345	47.359313930174025	0.15445443190244015	0.15323780969035336
COL9A2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11979565746262764	0.11922586559704715	0.14907119849998599	[-0.17069641517230363, 0.39014851822817787]	0.42162010821531193	0.5233460630872082	1	0.0	0.0	0.11979565746262764	0.11922586559704715
COL6A2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1182531784454985	0.11770503414156246	0.14907119849998599	[-0.17219355518998625, 0.38884004259330324]	0.4276226071828797	0.000357654278352264	1	0.0	0.0	0.1182531784454985	0.11770503414156246
SPP1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11753759490715174	0.11699930531598547	0.14907119849998599	[-0.1728878355654878, 0.3882324838897371]	0.430424087190148	4.165404788490561e-06	1	0.0	0.0	0.11753759490715174	0.11699930531598547
HBEGF	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18754593479382964	0.18537755653787705	0.23885323068816977	[-0.27346622221983297, 0.5754935053962535]	0.43234029623443315	2.5147889994765755	1	0.06899342608952014	60.23523245058975	0.16512262693303018	0.16363809937713036
LGALS1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18197304844569356	0.1799906721698245	0.23364876253709893	[-0.26917904557050293, 0.5648482273412916]	0.4360788980934397	2.407236144009785	1	0.06409476364417037	58.45858319764681	0.20326453312728365	0.20051064553155487
B2M	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17863684096847285	0.1767606189934559	0.22949801404333336	[-0.2647218037596436, 0.5569860307285609]	0.43634457173848207	2.3231848446159113	1	0.06026651620214171	56.955642065350666	0.1582581188201502	0.15694999747193347
ICAM3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11390369114396251	0.11341363675594804	0.14907119849998599	[-0.1764108923096837, 0.3851419517972313]	0.4448140944806952	0.04631161176061967	1	0.0	0.0	0.11390369114396251	0.11341363675594804
MICA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11229662088835705	0.11182694985795925	0.14907119849998599	[-0.17796750660103683, 0.383772418726345]	0.45126447176269546	1.1620588952127295e-09	1	0.0	0.0	0.11229662088835705	0.11182694985795925
COL17A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18090951106485748	0.17896139318532736	0.243642283640137	[-0.2882249995987078, 0.5773298945215395]	0.4577717356900315	2.615882397793194	1	0.07359788249058069	61.771981766320295	0.15745648126731707	0.15616800867881314
WNT7B	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11033074780968341	0.10988523618615866	0.14907119849998599	[-0.179870447478331, 0.38209481842928]	0.4592264825592962	0.8391368074436134	1	0.0	0.0	0.11033074780968341	0.10988523618615866
BACE1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1064538066680036	-0.10605349500306951	0.14907119849998599	[-0.37877900162970046, 0.18361932342764664]	0.4751567857624367	0.01957091962694075	1	0.0	0.0	-0.1064538066680036	-0.10605349500306951
ADAM9	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.14363214444408132	0.14265250806925162	0.20314851488038088	[-0.24918057072656621, 0.49435173372468755]	0.4795476819316037	1.8254374003948624	1	0.037595833013936035	45.218608987430144	0.12929049893368474	0.1285748754204329
CFH	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10488921265016533	0.1045062430380492	0.14907119849998599	[-0.18513073006122688, 0.37743809186548677]	0.4816705561461716	0.6214143941792069	1	0.0	0.0	0.10488921265016533	0.1045062430380492
CALR	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10473976347790982	0.10435842377552772	0.14907119849998599	[-0.18527505310998119, 0.37730992592095147]	0.48229527985788667	0.03560667200714916	1	0.0	0.0	0.10473976347790982	0.10435842377552772
MPZL3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.16371965156692067	0.1622723794360453	0.23546109932021522	[-0.2892834567586558, 0.5547543939374122]	0.48685786991720725	2.4444158232075184	1	0.06578817008536268	59.09043009352566	0.14203247540474767	0.14108503552065116
MDK	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10237000846222885	0.10201390158411588	0.14907119849998599	[-0.18756245333211136, 0.37527572077745036]	0.4922598887085924	0.12746337101959943	1	0.0	0.0	0.10237000846222885	0.10201390158411588
SLPI	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.2174758076361907	-0.21411089296118274	0.32496296101123456	[-0.6933628152945575, 0.39646833053282804]	0.5033471130293558	4.642266435357405	1	0.1658927020152664	78.45879778929555	-0.2571588529987387	-0.2516361976661735
ADAM15	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1433235674440586	0.1423501972324393	0.21624782339096604	[-0.27338828858071323, 0.513277367660422]	0.5074749152217884	2.065137758418961	1	0.048513359442159155	51.57708022511848	0.12592435544508807	0.12526295843461238
HMGB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09868501438777313	0.09836590179299796	0.14907119849998599	[-0.1911153387994435, 0.37210532133749175]	0.5079717333721196	0.7410260356793554	1	0.0	0.0	0.09868501438777313	0.09836590179299796
ITGB2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09761493685752134	0.09730606702032615	0.14907119849998599	[-0.1921461204733091, 0.3711830423959129]	0.5125830705785616	0.07745663099112601	1	0.0	0.0	0.09761493685752134	0.09730606702032615
CDH1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1379828719565926	0.13711379216197753	0.21078269103766256	[-0.2684114968504676, 0.5013568715463119]	0.5127115067855696	1.9632669454552079	1	0.04387349447923518	49.06449159576017	0.12184466452355183	0.1212452502670698
APP	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09632926787009796	-0.0960324127152984	0.14907119849998599	[-0.3700739801789926, 0.1933840159053312]	0.5181521878138222	0.5337017332021967	1	0.0	0.0	-0.09632926787009796	-0.0960324127152984
THBS1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1534591945955438	0.15226579445388444	0.23932784602064353	[-0.3055442181983378, 0.5528952784734336]	0.5213868330654154	2.5247168803594775	1	0.06944560689896405	60.391598448947	0.13093334502258216	0.13019022014107232
ZG16B	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15909914238126685	0.15777019538753181	0.24900043219819173	[-0.317569531191105, 0.5697414779575536]	0.5228546332237867	2.731401268420273	1	0.07885936951306911	63.388755377624996	0.13450660778777057	0.13370126961548773
CCL20	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1283418676466394	0.1276418129042846	0.2017864203223731	[-0.2609797861970411, 0.4806607936908569]	0.5247579967953345	1.8013947228290905	1	0.03650077178877437	44.487458116369965	0.11432534289708296	0.11382984502069451
LYZ	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09440345107155397	0.09412400564810246	0.14907119849998599	[-0.19523711977794933, 0.36841072980668965]	0.526552377323738	0.45053901532635543	1	0.0	0.0	0.09440345107155397	0.09412400564810246
TNC	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09273095532598764	-0.09246606764162847	0.14907119849998599	[-0.3669643461348819, 0.19684533747576383]	0.5339036260894298	0.07252516751632107	1	0.0	0.0	-0.09273095532598764	-0.09246606764162847
IGF2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09500069762013733	-0.0947159276479367	0.15461479145200935	[-0.37827553739706066, 0.20509381068321306]	0.5389280918269463	1.072293476010993	1	0.0032927190490836897	6.7419486948600875	-0.09336184240249448	-0.09309152408085833
COL27A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1532361979665993	-0.1520479605803884	0.26866577695425536	[-0.5914030928976323, 0.3569173291614771]	0.5684335904347533	3.1771771187426343	1	0.09916292544880419	68.5255192698936	-0.18190908088332788	-0.1799287762291223
TCN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.165414945598998	0.16392257688525955	0.30414605580112825	[-0.4059156009331017, 0.6419838713556112]	0.5865331288337848	4.0679379254813774	1	0.13973401482455666	75.41752066234724	0.12970758720657075	0.12898504657906065
ANGPTL4	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07968965635041435	0.07952139558713467	0.14907119849998599	[-0.20934850512818873, 0.3556256044879489]	0.5929441440085851	0.24393626743045443	1	0.0	0.0	0.07968965635041435	0.07952139558713467
COL6A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07823761978276562	0.0780783755855109	0.14907119849998599	[-0.21073648068990866, 0.3543565519382436]	0.5996986570861258	0.7622536352714568	1	0.0	0.0	0.07823761978276562	0.0780783755855109
FGG	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.12945973042751488	-0.12874130564113112	0.2597557546187269	[-0.563932604081846, 0.3624135056764051]	0.6182090212727682	2.9709613663230385	1	0.08977050757544204	66.34086153608811	-0.1563025370295581	-0.15504200493244832
FBLN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12803251934200363	0.1273374926293751	0.26027507302127095	[-0.3645355513488613, 0.5636533731529021]	0.6227813167458305	2.9827877775881966	1	0.09030915991039357	66.47431615773304	0.15498280474525733	0.15375373355318137
CXADR	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.07144940169688895	-0.07132806598903928	0.14907119849998599	[-0.3484064995037943, 0.21721386937194517]	0.6317272440891007	0.7634786809754215	1	0.0	0.0	-0.07144940169688895	-0.07132806598903928
