gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm1,spearman_q,pearson_q,pearson_rank
TMEM63B,170,0.483849347667686,5.386202612114664e-31,0.5086335609833839,1.3944486612169088e-34,5.338877538440259,7.462541857406535e-30,1.6817094317981485e-33,180
EGFR,171,0.4834026570358899,6.212653500736918e-31,0.5114816602061127,5.16511510604023e-35,5.020704259542546,8.563214155139445e-30,6.2779626334325345e-34,179
PMEPA1,172,0.48293115722742314,7.221306767968049e-31,0.5290183400193083,9.238078421279665e-38,5.175547099780806,9.902448357716186e-30,1.2668011127436833e-36,161
CSF1,173,0.4795455234752761,2.1125817120187426e-30,0.5816572564100898,4.750382744611389e-47,4.508908884513137,2.853052271685918e-29,1.0674389461420886e-45,103
OR5A2,174,0.4795007215865632,2.142633405499832e-30,0.26414273971442287,1.6543005666604457e-09,0.04048166417223856,2.8790963448776637e-29,5.247449247034438e-09,599
IFNGR1,175,0.47903582283694207,2.480556989766522e-30,0.5183913951918723,4.462545744961742e-36,6.656420980266505,3.3000046719580497e-29,5.682308248584618e-35,171
NT5E,176,0.47563747057935607,7.186523590134999e-30,0.5489403286883137,4.395598984942663e-41,5.96165534177055,9.466386246315756e-29,7.255451657862149e-40,132
ABCC3,177,0.47506778628173374,8.579385064142563e-30,0.5867193679100403,4.9237773078853406e-48,4.717179006667843,1.1245723363488829e-28,1.1651487186978232e-46,100
CD1B,178,0.4730862312076011,1.5847023163438682e-29,0.4190496611569387,6.808988110040611e-23,0.9262944743366103,2.0570359193706326e-28,4.653700171472731e-22,295
CLDN9,179,0.4723560664845073,1.98475358245135e-29,0.5453528842218283,1.810648383092241e-40,4.1929073035170275,2.563879748538604e-28,2.7825711358555472e-39,143
FAS,180,0.4719826019869068,2.2264728772870966e-29,0.5769715994109909,3.738681913483959e-46,4.098392101257459,2.8623021508969696e-28,8.194455275947628e-45,105
IL13RA1,181,0.4717845076433109,2.366281157786337e-29,0.5002780498295101,2.4354836159099563e-33,6.633839748362624,3.027481251636682e-28,2.771269442103499e-32,191
GLDN,182,0.4716994673511577,2.4289320240698864e-29,0.3849464459238321,2.7715719048040655e-19,1.7554241440461824,3.092840110648989e-28,1.5835861695397589e-18,355
ADRB3,183,0.4705750595188982,3.429050864869947e-29,0.3275279276938417,4.30887613332801e-14,0.19171043013150957,4.3048272359916615e-28,1.8202108658008053e-13,464
SELL,184,0.4692457133912149,5.146515097586022e-29,0.5466502272299147,1.087306276735913e-40,3.4320597933432784,6.371195079141215e-28,1.710268814112842e-39,139
DSG2,185,0.4671747609543563,9.653659686383492e-29,0.45151490962225316,9.795653498106458e-27,6.397426437838997,1.1895800000640304e-27,8.084437485782923e-26,251
MEGF9,186,0.46699819050228003,1.0183501597162161e-28,0.505158318090339,4.626204001305991e-34,6.437398116502505,1.24911391150512e-27,5.473659070571778e-33,184
PCDHAC2,187,0.46646675373910956,1.1957980786672303e-28,0.49010964432366594,7.124694339992334e-32,1.4039486429215609,1.4600749143178875e-27,7.651177777164458e-31,199
ITGA9,188,0.46599206504501384,1.379958551711663e-28,0.4829671564202197,7.138890858042384e-31,5.912992693952919,1.677276894216812e-27,7.070145983113086e-30,214
F11R,189,0.46577138612397095,1.4748673932585782e-28,0.4535970862213072,5.372906056793516e-27,6.702732685251779,1.784522809761737e-27,4.5465667075524885e-26,246
SLC18A3,190,0.4655989953550406,1.5534752857851544e-28,0.33757190537148524,6.328198167181214e-15,0.7489892450031788,1.871167979364641e-27,2.7969589915772836e-14,449
EMP3,191,0.4654753052945046,1.6124156995165664e-28,0.6144506711589197,9.51451447267341e-54,6.46606550543201,1.9334527266848874e-27,2.8911149659009885e-52,80
PCDH1,192,0.4648257791188852,1.9601772995364989e-28,0.4644783203499198,2.175673262509871e-28,5.127490635721446,2.329561821760266e-27,1.9392501013171316e-27,236
CRB3,193,0.4645425101516363,2.1341706255470167e-28,0.4306118772345227,3.2516788199915784e-24,5.605567908915141,2.5251204658020896e-27,2.401930708468917e-23,272
AQP9,194,0.4640564846586251,2.468986939082012e-28,0.48317556354175795,6.679740138870348e-31,1.1617091532312354,2.9084013546719385e-27,6.664785496768399e-30,213
PLXNA3,195,0.4627607791835084,3.637046646440433e-28,0.5433063110156846,4.029646428228653e-40,4.317767728616408,4.2655538300797006e-27,6.122315084706487e-39,145
IL1RL2,196,0.4619678535082047,4.606228360853735e-28,0.5075570675824118,2.0247586164670378e-34,3.33816279799501,5.355241146488212e-27,2.4170555984075263e-33,182
SLC15A4,197,0.4614677616830006,5.3445897708810285e-28,0.5052604660677588,4.466850923576832e-34,4.49822052667354,6.186767552959252e-27,5.3086041642864225e-33,183
ERBB2,198,0.46102731391151536,6.091078445843344e-28,0.4570906682016493,1.9432650053018715e-27,6.583760687686269,7.020493001803923e-27,1.6762227819926466e-26,242
CD59,199,0.4605475454377736,7.021810871937306e-28,0.48621628837333924,2.519164196701135e-31,6.988643057544618,8.058507412686849e-27,2.5809368053558752e-30,206
CLDN3,200,0.4602043744747146,7.772514014688971e-28,0.4692015349242467,5.216273041790869e-29,8.92638941786414,8.88192413473432e-27,4.843164622829439e-28,226
ITGB7,201,0.45937668992559777,9.925434874151813e-28,0.47983431771043294,1.9286327602492586e-30,2.1343460961181946,1.1246022395543199e-26,1.882176642666612e-29,217
HCAR2,202,0.45874827852224725,1.1944780668974543e-27,0.40314381519984005,3.703267426538541e-21,0.9767265386749377,1.347693818938309e-26,2.3355040326802026e-20,321
LRRN4,203,0.45835358840566237,1.3415541500046379e-27,0.3606995316184171,5.810830031232497e-17,0.421503251710646,1.507275545005211e-26,2.9207066735931756e-16,402
DCHS2,204,0.45645871397131255,2.3377886339692604e-27,0.37872396497905886,1.14090391354385e-18,0.5646654237378119,2.615584438173139e-26,6.303258398380692e-18,364
IL27RA,205,0.4534872431342513,5.546431711686283e-27,0.4865887968349692,2.233994547536957e-31,4.485884220412108,6.15400763363034e-26,2.2975774692745476e-30,205
KIAA1549L,206,0.45275496576231394,6.853523661019958e-27,0.2740482335735961,3.763992395865892e-10,0.3879340266741989,7.572860441969987e-26,1.2410500205358071e-09,579
TNFRSF1B,207,0.4519293804829874,8.694762512367665e-27,0.5607035830424348,3.749647359715092e-43,5.309650032021857,9.567816855173308e-26,7.060955661886025e-42,118
LDLRAD3,208,0.4513332804864327,1.0320486363893318e-26,0.464749738908129,2.005456207293855e-28,2.8766095844473503,1.1310237925020793e-25,1.805585824344703e-27,233
RTN4R,209,0.45123819333575127,1.060623669211069e-26,0.47811774603553314,3.3102630924136426e-30,3.8981461249375142,1.1575949761103667e-25,3.195539172965372e-29,218
CADM1,210,0.4505769521051484,1.28215726960029e-26,0.4679317288103657,7.674619526514161e-29,5.989304584133901,1.3936945280126729e-25,7.052210520240161e-28,229
SLC6A14,211,0.44867787061943076,2.2056495436463656e-26,0.40464366896661413,2.5637808809311466e-21,1.179672394821091,2.3781882579477345e-25,1.6322738275261634e-20,317
PTPRK,212,0.44864399483426604,2.2270277283739985e-26,0.46016575152159434,7.861820321601493e-28,4.250332325299373,2.391595239225732e-25,6.825489461026751e-27,241
PCDH9,213,0.44606657972788216,4.624637192923777e-26,0.38699541806707105,1.7277330055372425e-19,0.5427202376532284,4.92680472266063e-25,1.0043387080014318e-18,349
FZD6,214,0.44539919830492364,5.582264793414145e-26,0.47154322580246316,2.548344965720634e-29,5.868372983786824,5.89999053659661e-25,2.3909734871357806e-28,224
P2RY4,215,0.4452615035653442,5.802980799636635e-26,0.4098285463205731,7.087916487344837e-22,0.39538608643975187,6.109122306389119e-25,4.6682484451133236e-21,306
SUSD3,216,0.4450703766028777,6.123702870142692e-26,0.5456308695956213,1.6235206345875972e-40,3.6936662803317892,6.421482931279042e-25,2.5240082423762994e-39,141
SCN1B,217,0.4447508363744179,6.699479047399627e-26,0.5802907737496686,8.700120247126644e-47,3.239218578698921,6.970586370718523e-25,1.922654672794764e-45,104
UNC93B1,218,0.44452581386692597,7.136730265528143e-26,0.5235318959361124,6.9570074807447666e-37,5.241045001338293,7.339852588470098e-25,9.11913627623113e-36,167
FZD7,219,0.4431352399945409,1.0537309203892585e-25,0.4450223036511469,6.207091146611348e-26,3.940829183676061,1.0673016973942717e-24,4.969389738334953e-25,257
CD52,220,0.44310611185342136,1.0623466021325606e-25,0.5878533079904374,2.947134835655104e-48,5.006364236070515,1.0719678543782895e-24,7.03628442012656e-47,99
KL,221,0.44236426733728146,1.306833039189897e-25,0.4288675092166428,5.184199179008443e-24,2.493144278066776,1.3137111078172123e-24,3.766996903442548e-23,276
RELT,222,0.44118184059936355,1.8161048680912937e-25,0.48671756201012295,2.1430488127564076e-31,1.601426232762708,1.791979489769786e-24,2.2125530985755343e-30,204
TNFSF15,223,0.4410364741684529,1.8909184788608364e-25,0.4420015782217342,1.4458333292786904e-25,2.6135046741375962,1.858939710468337e-24,1.1304556498512333e-24,261
OR13A1,224,0.44066892918676476,2.0939329800393753e-25,0.4044013580568616,2.7210533077869625e-21,0.40428096789438805,2.050980508653952e-24,1.7282889655635008e-20,318
CD9,225,0.4395518744421026,2.8525887984561397e-25,0.40968385739190505,7.34908183435035e-22,8.10152196198765,2.7737536171169882e-24,4.828364821880304e-21,307
LRP1,226,0.43932741100196976,3.035015700141366e-25,0.5020584998731134,1.3327870258651555e-33,4.695584765753521,2.9404463703543525e-24,1.5295590159499682e-32,189
SPN,227,0.43911348679386947,3.2195856873385228e-25,0.5178538984270341,5.409875892626455e-36,2.1027276354362474,3.1080043783188484e-24,6.855928026958835e-35,172
EFNA1,228,0.4385027012017972,3.8098084753155837e-25,0.47201949453130826,2.2013531712730035e-29,6.99640306653477,3.6645423967603855e-24,2.072682528163384e-28,223
CCR1,229,0.43810293540463385,4.252748749944554e-25,0.5378802952276321,3.272935762546723e-39,2.8065821677109546,4.075931956040049e-24,4.730719042729697e-38,152
LY75,230,0.43802610074672066,4.343533335819618e-25,0.4978778576161765,5.459063190908155e-33,3.766295401117897,4.1480743357077356e-24,6.007216038061072e-32,194
PTAFR,231,0.4379531635439867,4.431483147353437e-25,0.537408235103773,3.9201164064799026e-39,3.2435634481035702,4.217005671182595e-24,5.605556829372865e-38,154
GPR150,232,0.4373318646250866,5.255611289537356e-25,0.4005541047332949,6.957202615236783e-21,0.4891922763554348,4.983512265327266e-24,4.316371181703749e-20,326
SORCS2,233,0.43697021876100656,5.803232593618676e-25,0.519170189835276,3.3742758730744935e-36,3.9925714901404823,5.483337086691286e-24,4.337891194519805e-35,169
IL1R1,234,0.4366281659221823,6.372898206075953e-25,0.477532322892422,3.977153348304166e-30,5.226729205217579,5.978404233984775e-24,3.825506494016309e-29,219
IL1R2,235,0.43661593807380056,6.394254341509521e-25,0.42822127231833435,6.157874124830318e-24,1.2691245815202183,5.978404233984775e-24,4.4145188766209836e-23,280
TNFRSF8,236,0.43574664859125645,8.108277327769521e-25,0.4304007106137542,3.441067524456992e-24,1.0810136550821134,7.554541315141359e-24,2.5279367638528953e-23,273
TRABD2A,237,0.4348741085288653,1.0283800194058103e-24,0.5309128996741763,4.560914003707306e-38,1.7979428255894372,9.548222819066447e-24,6.352022940579863e-37,158
AREG,238,0.4347544894903077,1.0623844782208558e-24,0.427138025126173,8.210456396768369e-24,2.513820123431165,9.829813476687088e-24,5.870256792769684e-23,281
SLC38A4,239,0.4323869541867131,2.017228703091792e-24,0.34477677431826725,1.5299429321606575e-15,0.594551199708454,1.8472840931737848e-23,7.04142409741411e-15,434
ABCA12,240,0.431782537346429,2.374087464171265e-24,0.3423328232267084,2.486747963389038e-15,0.30943382592756086,2.1666586618409427e-23,1.1328047792337798e-14,440
TREML2,241,0.43113704389034513,2.8241572072394008e-24,0.31613433164366506,3.489811428204003e-13,0.36194581932825054,2.5686382218225024e-23,1.407504639369156e-12,484
GRIA2,242,0.43079291219287064,3.0975366966771625e-24,0.23466822243284452,9.547997732301919e-08,0.10579465799139617,2.807733263360926e-23,2.7074598023515725e-07,661
APLP2,243,0.43017509825516714,3.655455628664164e-24,0.4544585661786778,4.18571447954344e-27,10.376461505778844,3.2911408589387115e-23,3.5532065137457647e-26,245
SLCO4A1,244,0.42988510480947695,3.950491442336032e-24,0.5144022289759149,1.847299408052294e-35,2.010801896185851,3.5448369519485065e-23,2.286888248672145e-34,176
TNFRSF18,245,0.42858230366121924,5.5935919871135645e-24,0.5378232286358331,3.345161248062042e-39,2.438429489106901,4.954422853955343e-23,4.809118912536506e-38,153
HLA-B,246,0.42759614470763846,7.270848579901927e-24,0.5648229122759229,6.756354901256017e-44,10.507853331836003,6.400999520602256e-23,1.3382587411821177e-42,113
CELSR2,247,0.4264907857245352,9.745441086337517e-24,0.4087122615933781,9.36609634387717e-22,5.301983080324963,8.54403589012017e-23,6.123457609664438e-21,308
TNFSF4,248,0.4264335979801885,9.893968182946826e-24,0.40591092523698147,1.87633677556964e-21,1.4823660851513345,8.64590552980386e-23,1.2031953328233135e-20,316
CLDN6,249,0.42526707182430035,1.346148489802489e-23,0.34830095792145704,7.536973337160469e-16,0.814531207630401,1.172508489163471e-22,3.5234032698543868e-15,428
MME,250,0.4251565135417852,1.3859245720210123e-23,0.3543577810683655,2.1858607382059798e-16,0.8114699109819622,1.2032345148000606e-22,1.0418879882286614e-15,418
HBEGF,251,0.4250110414768185,1.440034348415797e-23,0.42885462302986216,5.202041075218876e-24,5.242136808038454,1.2461656464931526e-22,3.769717570497364e-23,277
LYPD3,252,0.42471177667666393,1.5579924104772825e-23,0.43544808350002406,8.795970627777298e-25,1.8618152646600516,1.3438940985858881e-22,6.663010044950848e-24,265
CD274,253,0.4225997133874878,2.7096239948135686e-23,0.5025799306860163,1.1163223775106768e-33,2.9588520714318527,2.3297538784988687e-22,1.2866577747687715e-32,188
S1PR2,254,0.42254455259190515,2.748928056652752e-23,0.5352463623562309,8.924632034844634e-39,3.470284562835903,2.3514193041984164e-22,1.2626701619669075e-37,156
MC5R,255,0.42245778605239337,2.811894127324482e-23,0.29129743909582156,2.4693630469834012e-11,0.0970747737006015,2.394587546645116e-22,8.827642764216063e-11,541
ITGAM,256,0.42216309570777966,3.036566934667364e-23,0.5466636127481982,1.081587549905738e-40,2.7931685189174935,2.577707931206518e-22,1.710268814112842e-39,138
GPNMB,257,0.42210056409367647,3.086473118475904e-23,0.547624533681422,7.40255427850526e-41,5.218899546047381,2.611781366710306e-22,1.178239889328754e-39,137
PTGER1,258,0.42198697626066656,3.179206818288081e-23,0.3904050179368568,7.811212428904447e-20,0.8133817646618765,2.6817662561837e-22,4.641596007753443e-19,340
IGSF6,259,0.4207444657509229,4.3916927567870914e-23,0.5550478336657053,3.793625036060406e-42,2.971052271989598,3.6698082598902135e-22,6.854157666503733e-41,124
SLAMF9,260,0.41990486627065887,5.459031287243688e-23,0.3201776934577359,1.6780783925137701e-13,0.24885982647336918,4.547492106569976e-22,6.861133977953856e-13,479
SCN2B,261,0.41925002130842876,6.465822635471156e-23,0.4190421603580723,6.822178261844841e-23,2.438228837337542,5.369444014673872e-22,4.653700171472731e-22,296
RNF43,262,0.41893886635972394,7.006406366347903e-23,0.3885912829853466,1.1929258944408313e-19,1.6126802886517468,5.795877866625651e-22,7.010733718098423e-19,344
IL2RA,263,0.41682223736970586,1.207106665077852e-22,0.45603056346023757,2.6490818555599968e-27,1.3836979462373649,9.840863482982244e-22,2.2703990005664846e-26,244
DAG1,264,0.41559186974598084,1.6531247517096036e-22,0.4002545851023842,7.480878329955159e-21,6.065657101610994,1.3436035216022736e-21,4.619831097990784e-20,328
VSIG1,265,0.4139102237788929,2.5353806519232444e-22,0.35599786922409815,1.5561565148516434e-16,0.7912347512570511,2.0544266252250773e-21,7.511123683598004e-16,415
MUC4,266,0.4135453584206962,2.7810199181782206e-22,0.2963295003289391,1.0763731915024624e-11,0.40580099144022386,2.2466608039905022e-21,3.953601530326352e-11,525
DDR1,267,0.4133837607363221,2.897180195486536e-22,0.3946979450845794,2.8371949425392166e-20,7.363861973412143,2.3334517598587338e-21,1.7125641707336037e-19,334
ITGB2,268,0.4123614224776515,3.7512992834310213e-22,0.5611725499980142,3.088750164100952e-43,4.638545942745075,3.0123045897581233e-21,5.899512813432818e-42,116
FNDC4,269,0.4122263157992818,3.8813376796269027e-22,0.5581197534785385,1.0852896787233346e-42,5.092283687883735,3.1073942980006996e-21,2.0294158048295083e-41,119
CD320,270,0.41218112494479264,3.9258181283379497e-22,0.3443625863211079,1.6617193994826483e-15,6.736594084864465,3.133623186619605e-21,7.621676971212008e-15,436
IGF2R,271,0.41091056310600005,5.404541449442304e-22,0.42539427784878564,1.3017759610303681e-23,5.306400666173088,4.288351286590125e-21,9.257842871795756e-23,283
IGSF8,272,0.41076222529085205,5.6095546757915e-22,0.42024999994971607,4.992388878147895e-23,6.899615410316657,4.437854793806648e-21,3.44063089179574e-22,293
NETO1,273,0.41054600003814673,5.922205984718755e-22,0.3387720399340174,5.0082021468098394e-15,0.7352282986317731,4.6576408244523384e-21,2.2282749651529967e-14,448
CD300LF,274,0.4101194627282358,6.590210805406352e-22,0.5049631036897133,4.946564572775687e-34,1.914965635856468,5.152696986449294e-21,5.8269223205295975e-33,185
HLA-DQB2,275,0.4099966828981035,6.795913623781906e-22,0.5501004148772805,2.770816612685248e-41,4.865490130747112,5.298038784254466e-21,4.659851334792675e-40,130
PCDHAC1,276,0.4095317042817901,7.633961861194823e-22,0.3940072646769507,3.342627767950212e-20,1.0386849633743702,5.934073842103185e-21,2.0107656437417663e-19,335
CHRNE,277,0.4068223384667861,1.4977831370265578e-21,0.41586899085017126,1.5402698765622204e-22,0.9815804095086187,1.1541994548729153e-20,1.0374512972109264e-21,299
SLC19A3,278,0.40657213621599697,1.5934707597423949e-21,0.26553937578928893,1.3475422530570662e-09,0.16350319360095902,1.224408279181369e-20,4.294789016298683e-09,596
SLC8B1,279,0.40650655127624563,1.6195348828401014e-21,0.46740498049708434,9.003593666752568e-29,3.8003439099969145,1.2408699933279173e-20,8.18898281118924e-28,230
PDGFRA,280,0.40610144668531784,1.7901057656974164e-21,0.4283244269665779,5.99114577640745e-24,1.4796156371194462,1.367640804992826e-20,4.3181465784672566e-23,279
CDH4,281,0.406007029274356,1.8323395072537692e-21,0.38810975388938834,1.3342717811103718e-19,2.478172001415999,1.3959190434178288e-20,7.807095717044057e-19,346
