gene	direction	mt_ribo	min_patient_delta	max_patient_delta	GSE123902__n_units	GSE123902__n_high	GSE123902__n_low	GSE123902__patient_delta	GSE123902__sign_up	GSE123902__sign_down	GSE123902__cell_delta	GSE123902__auc	GSE123902__pct_high	GSE123902__pct_low	GSE123902__stat_up	GSE123902__cut_up	GSE123902__stat_down	GSE123902__cut_down	GSE131907__n_units	GSE131907__n_high	GSE131907__n_low	GSE131907__patient_delta	GSE131907__sign_up	GSE131907__sign_down	GSE131907__cell_delta	GSE131907__auc	GSE131907__pct_high	GSE131907__pct_low	GSE131907__stat_up	GSE131907__cut_up	GSE131907__stat_down	GSE131907__cut_down	GSE205335__n_units	GSE205335__n_high	GSE205335__n_low	GSE205335__patient_delta	GSE205335__sign_up	GSE205335__sign_down	GSE205335__cell_delta	GSE205335__auc	GSE205335__pct_high	GSE205335__pct_low	GSE205335__stat_up	GSE205335__cut_up	GSE205335__stat_down	GSE205335__cut_down	GSE189357__n_units	GSE189357__n_high	GSE189357__n_low	GSE189357__patient_delta	GSE189357__sign_up	GSE189357__sign_down	GSE189357__cell_delta	GSE189357__auc	GSE189357__pct_high	GSE189357__pct_low	GSE189357__stat_up	GSE189357__cut_up	GSE189357__stat_down	GSE189357__cut_down	GSE123902__wilcoxon_p	GSE131907__wilcoxon_p	GSE205335__wilcoxon_p	GSE189357__wilcoxon_p
TMCO1	up	False	0.2036848	0.35850504	12	1167	1167	0.35850504	1.0	0.0	0.3973616778295115	0.695977058335885	0.7549271636675235	0.3316195372750642	2.1936409472355532e-97	1266	0.0006304436621546	18	19	6076	6076	0.2036848	0.9473684210526316	0.0526315789473684	0.1354815688909724	0.5630595678352889	0.6074720210664911	0.4850230414746543	1.0653278590954234e-46	6208	0.0014351652194666	326	21	7112	7112	0.20668599	0.9047619047619048	0.0952380952380952	0.1650904364652011	0.5989262096508887	0.6453880764904387	0.4154949381327334	6.50566394448447e-168	7544	4.345176314219596e-05	562	9	3559	3559	0.2560802	1.0	0.0	0.2673520872634194	0.6211154068758323	0.4473166619837033	0.1840404608035965	2.0429964941366232e-129	2246	0.0046191060260065	87	0.000244140625	9.5367431640625e-06	2.384185791015625e-06	0.001953125
QSOX1	up	False	0.20334072	0.35778698	12	1167	1167	0.31989816	1.0	0.0	0.3103776471858331	0.6945577062447821	0.6452442159383034	0.2373607540702656	4.229108474088961e-91	1028	0.0031120010827635	12	19	6076	6076	0.20334072	1.0	0.0	0.1367442406017354	0.5701262313309448	0.4530941408821593	0.3176431863067808	2.732850885990793e-58	4032	0.0260784858753076	87	21	7112	7112	0.35778698	0.9523809523809524	0.0476190476190476	0.2411816384330272	0.6420835845498222	0.4275871766029246	0.1431383577052868	1.95507e-319	4059	0.0109906713538053	56	9	3559	3559	0.32466772	1.0	0.0	0.2469750111339886	0.6141861342546521	0.3804439449283506	0.1373981455465018	7.326338948703293e-125	1843	0.2067698339722488	74	0.000244140625	1.9073486328125e-06	9.5367431640625e-07	0.001953125
CTNNA1	up	False	0.20273146	0.40045097	12	1167	1167	0.3303331	1.0	0.0	0.3696859828468664	0.705087565873577	0.7215081405312768	0.2973436161096829	3.1996889245517163e-96	1189	0.000957838992519	10	19	6076	6076	0.20273146	1.0	0.0	0.1423925136998909	0.5676197694032273	0.6140552995391705	0.4883146807109941	6.088765658137373e-48	6013	0.0910974361920438	185	21	7112	7112	0.40045097	1.0	0.0	0.258940117095729	0.6281126889422146	0.6286557930258717	0.3682508436445444	1.678812938788974e-214	7089	2.2851292111228427e-08	206	9	3559	3559	0.3515161	1.0	0.0	0.3270956445327584	0.6393920695100715	0.4689519527957291	0.1705535262714245	1.7280831057202114e-165	2275	0.0012222818494739	122	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
RRBP1	up	False	0.19967978	0.40939358	12	1167	1167	0.37754786	0.9166666666666666	0.0833333333333333	0.429304430269647	0.7050269882494095	0.7712082262210797	0.3281919451585261	1.7356662631738064e-107	1280	0.0543107730473369	10	19	6076	6076	0.19967978	1.0	0.0	0.1529469727715387	0.5748505408343124	0.5475641869651087	0.4088215931533904	3.3852718952556864e-61	4399	0.0207348251371956	88	21	7112	7112	0.40939358	1.0	0.0	0.3070752218017196	0.6539619660871975	0.5388076490438695	0.2376265466816648	2.4999767616647286e-303	5522	4.5074068966735937e-05	188	9	3559	3559	0.26889336	0.8888888888888888	0.1111111111111111	0.243160734258957	0.6108266771173462	0.4464737285754425	0.2003371733633043	2.960348946815097e-111	2302	0.0061649792685758	72	0.001708984375	1.9073486328125e-06	4.76837158203125e-07	0.00390625
STAT3	up	False	0.19937783	0.3985113	12	1167	1167	0.2372669	0.9166666666666666	0.0833333333333333	0.2630400740322244	0.6717955721795241	0.6949443016281063	0.2956298200514138	3.621741915818798e-85	1154	0.0003772362539579	34	19	6076	6076	0.24443418	0.9473684210526316	0.0526315789473684	0.1082838632200134	0.5593024346862064	0.4458525345622119	0.3350888742593811	6.745556519701384e-38	4698	0.0511953095972414	97	21	7112	7112	0.19937783	0.9523809523809524	0.0476190476190476	0.2349577912772912	0.6135850081011387	0.6818053993250843	0.4294150731158605	6.516516783217312e-204	7903	0.0048980587433441	103	9	3559	3559	0.3985113	1.0	0.0	0.3491469873811183	0.6327660381758754	0.5420061815116606	0.2509131778589491	1.3620580180903194e-141	2822	0.0350794255501811	8	0.001220703125	5.7220458984375e-06	3.337860107421875e-05	0.001953125
GSN	up	False	0.19888718	0.3444373	12	1167	1167	0.23232411	0.6666666666666666	0.3333333333333333	0.295094297051188	0.6624207259181916	0.6281062553556127	0.2759211653813196	5.335760625797801e-68	1048	0.0936230299026322	21	19	6076	6076	0.23316519	1.0	0.0	0.1437324912034501	0.5618574640032488	0.5564516129032258	0.4295589203423305	6.928252320797304e-45	5990	0.0180431607081415	52	21	7112	7112	0.3444373	0.9047619047619048	0.0952380952380952	0.1939684277500684	0.6036055681805241	0.5185601799775028	0.2993532058492688	2.433100118394075e-157	5817	0.0045795108391214	334	9	3559	3559	0.19888718	0.8888888888888888	0.1111111111111111	0.2238919351339063	0.5947722575828283	0.5220567575161562	0.2781680247260466	3.563980149624212e-99	2848	1.2717901371547732e-08	123	0.013427734375	1.9073486328125e-06	2.0503997802734375e-05	0.005859375
GOLM1	up	False	0.197688	0.34519327	12	1167	1167	0.25621352	1.0	0.0	0.3073058275849839	0.6894240279494144	0.622107969151671	0.2185089974293059	1.375569978150736e-89	981	0.0623392972299959	4	19	6076	6076	0.197688	1.0	0.0	0.1203303157704582	0.555843125544724	0.5956221198156681	0.4825543120473996	1.471076005716785e-36	6446	0.1325322364603094	442	21	7112	7112	0.34519327	0.9523809523809524	0.0476190476190476	0.208896960597924	0.6122919021986003	0.4827052868391451	0.2516872890888639	5.217537332651417e-182	5223	1.2547115637560153e-05	145	9	3559	3559	0.23594199	1.0	0.0	0.2029032853877621	0.6025025024708914	0.2613093565608317	0.0519808935094127	2.7421266746228265e-140	1115	0.3447570613996295	25	0.000244140625	1.9073486328125e-06	1.430511474609375e-06	0.001953125
NET1	up	False	0.19747047	0.28821713	12	1167	1167	0.24152268	1.0	0.0	0.2130905830412398	0.6540525696293897	0.4233076263924593	0.1122536418166238	1.1554003228087676e-67	615	0.1180292920995152	18	19	6076	6076	0.19747047	0.9473684210526316	0.0526315789473684	0.2176233312859836	0.5918663139404714	0.5666556945358788	0.3783739302172482	2.5563888555368957e-104	5591	0.1717737018385881	10	21	7112	7112	0.28821713	1.0	0.0	0.2107060263452201	0.6195740797093839	0.4887514060742407	0.2480314960629921	1.7004715919746473e-197	5232	0.0257011619040517	60	9	3559	3559	0.27288622	1.0	0.0	0.2802468053850839	0.6292647105379939	0.3692048328182074	0.1003090755830289	1.852845065074208e-165	1671	0.0104273285387125	49	0.000244140625	3.814697265625e-06	4.76837158203125e-07	0.001953125
CTNND1	up	False	0.19693941	0.28740057	12	1167	1167	0.23952179	1.0	0.0	0.2492698520885978	0.6813657353866578	0.5458440445586975	0.1679520137103684	5.933675944403736e-84	833	0.3630463883388811	8	19	6076	6076	0.21195345	1.0	0.0	0.135307481704237	0.576345999282297	0.4529295589203423	0.315009874917709	1.9133293377788845e-64	3642	0.3971761608528049	59	21	7112	7112	0.28740057	1.0	0.0	0.1720144843002266	0.622107534074762	0.4860798650168729	0.2359392575928009	5.939731194035974e-216	5130	1.76916123482122e-06	270	9	3559	3559	0.19693941	1.0	0.0	0.1879709372993543	0.6024083563540655	0.3439168305703849	0.1225063220005619	1.451293299834448e-111	1660	0.0008521554317362	51	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
STARD10	up	False	0.19691503	0.29480994	12	1167	1167	0.29480994	1.0	0.0	0.3167993922154017	0.705967226403914	0.5904027420736933	0.1653813196229648	8.160568930404643e-104	882	0.0063417752558862	14	19	6076	6076	0.213859	0.8947368421052632	0.1052631578947368	0.1171692746066767	0.5519264757443677	0.5567807768268598	0.4555628703094141	4.4096638653464445e-31	5705	0.0132380207747107	21	21	7112	7112	0.28227362	0.9523809523809524	0.0476190476190476	0.170987270510472	0.6148386324196118	0.467941507311586	0.2231439820022497	1.1301854341414954e-211	4888	3.399625836685371e-15	142	9	3559	3559	0.19691503	0.8888888888888888	0.1111111111111111	0.1799698481473531	0.5979611069562256	0.3784771003090756	0.1570665917392526	4.500346005305412e-101	1906	0.0001773339251441	212	0.000244140625	1.9073486328125e-05	1.430511474609375e-06	0.00390625
LRP10	up	False	0.1955174	0.28854865	12	1167	1167	0.20371936	0.8333333333333334	0.1666666666666666	0.2465844686295126	0.6699679636152432	0.5972579263067695	0.2356469580119965	4.880520032424403e-72	972	0.0106106723627241	10	19	6076	6076	0.22799148	1.0	0.0	0.1306307533726324	0.5696376726485366	0.5315997366688611	0.4002633311389071	9.766034989477102e-49	5563	0.0089012610995043	132	21	7112	7112	0.28854865	0.9523809523809524	0.0476190476190476	0.2188906710536263	0.6268319593399391	0.4401012373453318	0.1853205849268841	1.936386764387521e-241	4444	0.0010644906936199	125	9	3559	3559	0.1955174	0.8888888888888888	0.1111111111111111	0.1591782788917121	0.598072937542795	0.3121663388592301	0.102275920202304	8.813811508314037e-110	1475	5.1964304039616806e-05	71	0.001708984375	1.9073486328125e-06	9.5367431640625e-07	0.00390625
CFLAR	up	False	0.19421975	0.34074843	12	1167	1167	0.26645985	1.0	0.0	0.2892844410555861	0.6688911504535244	0.6820908311910883	0.313624678663239	1.6827127877973801e-72	1162	1.771564767128572e-06	19	19	6076	6076	0.19421975	0.9473684210526316	0.0526315789473684	0.1524417669927785	0.5670647657648716	0.5516787360105333	0.4270901909150757	3.283796092890395e-44	5387	0.3769024675771905	10	21	7112	7112	0.24587749	1.0	0.0	0.1680550250087634	0.6166720646579048	0.4883295838020247	0.2424071991001125	2.3731671896987447e-207	5191	3.2729999109423664e-05	395	9	3559	3559	0.34074843	1.0	0.0	0.2886519977634152	0.6085499595349332	0.5667322281539758	0.3037370047766226	2.15072705331336e-112	3096	0.001979367523989	278	0.000244140625	3.814697265625e-06	4.76837158203125e-07	0.001953125
DDR1	up	False	0.19387676	0.3604675	12	1167	1167	0.2236367	0.9166666666666666	0.0833333333333333	0.2457675281312774	0.6972855350179052	0.4747215081405312	0.0711225364181662	2.11885721985524e-115	637	0.0311161384886202	5	19	6076	6076	0.19387676	1.0	0.0	0.1473695303226742	0.5817049624007686	0.4842001316655694	0.3327847267939434	2.504014447297469e-69	4832	0.2082004986153051	186	21	7112	7112	0.3604675	1.0	0.0	0.199113153604344	0.6251923170300422	0.5833802024746907	0.3077896512935883	6.237286303373293e-244	6327	3.466269681936916e-09	121	9	3559	3559	0.29436412	1.0	0.0	0.2380397642334393	0.6266791463232764	0.310199494239955	0.0491711154818769	1.2040768233299571e-197	1279	0.0574045986416798	20	0.001220703125	1.9073486328125e-06	4.76837158203125e-07	0.001953125
MARCH6	up	False	0.19349857	0.26321235	12	1167	1167	0.26321235	0.9166666666666666	0.0833333333333333	0.369399822157241	0.6915251536652399	0.6709511568123393	0.2699228791773779	1.2971846250899444e-86	1097	0.003859519015107	8	19	6076	6076	0.2176181	1.0	0.0	0.0999431974084382	0.5587950639280113	0.4300526662277814	0.3179723502304147	3.466636293606537e-40	4367	0.0479259682927236	230	21	7112	7112	0.19349857	1.0	0.0	0.1204474568759814	0.5855682473482294	0.6144544431946006	0.390466816647919	1.2124390633693002e-158	7147	7.027724165795161e-06	566	9	3559	3559	0.201948	1.0	0.0	0.1796537403050624	0.5961961337170126	0.3877493677999438	0.170272548468671	6.584964471024495e-95	1986	0.0006899771504797	79	0.000732421875	1.9073486328125e-06	4.76837158203125e-07	0.001953125
ITGB1	up	False	0.19187462	0.33433783	12	1167	1167	0.19187462	0.75	0.25	0.1876598340216142	0.6175760285897015	0.7317909168808912	0.3821765209940017	3.043711979526335e-66	1300	1.552583339722517e-06	232	19	6076	6076	0.22513299	0.8947368421052632	0.1052631578947368	0.1055934431665539	0.5541061167931676	0.4929229756418696	0.3935154707044108	1.546573092374014e-30	5297	0.001604129258406	198	21	7112	7112	0.33433783	0.8571428571428571	0.1428571428571428	0.2626378874352389	0.6144434409404533	0.7109111361079865	0.4731439820022497	3.550130755477682e-185	8421	0.0017137366409418	231	9	3559	3559	0.24636501	0.8888888888888888	0.1111111111111111	0.2279675766410182	0.5990942946190027	0.4936779994380444	0.2511941556617027	8.760965048111169e-101	2651	0.0002765483736921	125	0.013427734375	0.0002613067626953125	4.1961669921875e-05	0.005859375
CD24	up	False	0.19138557	0.71191835	12	1167	1167	0.58780044	0.8333333333333334	0.1666666666666666	0.5598984613448338	0.6825831620638686	0.6101113967437874	0.2142245072836332	1.5480197677960255e-87	960	0.0069134741027405	62	19	6076	6076	0.19138557	0.8947368421052632	0.1052631578947368	0.2455422319011224	0.5775220993810678	0.6570111915734036	0.532587228439763	2.6112781554042684e-53	6413	0.0546151679971525	10	21	7112	7112	0.510715	0.9523809523809524	0.0476190476190476	0.4250313781941014	0.6294450984947888	0.734392575928009	0.4817210348706411	4.2418387366373866e-212	8649	0.9375461400537	7	9	3559	3559	0.71191835	1.0	0.0	0.5624652675887374	0.6506127471394778	0.4402922169148637	0.1300927226749086	2.264108554984232e-192	2030	0.270282455725188	24	0.001220703125	8.20159912109375e-05	2.384185791015625e-06	0.001953125
TMED4	up	False	0.18908021	0.24928838	12	1167	1167	0.2425978	0.8333333333333334	0.1666666666666666	0.3096416763518481	0.6861065769677265	0.6820908311910883	0.2853470437017995	3.611564501057068e-84	1127	4.047024387253438e-05	26	19	6076	6076	0.19214994	0.8947368421052632	0.1052631578947368	0.0899615960392311	0.5474676887361796	0.5875576036866359	0.4832126398946675	2.156702636550373e-31	6500	0.0048145111205726	297	21	7112	7112	0.24928838	1.0	0.0	0.1845898695186114	0.6075065641840467	0.6518560179977503	0.4143700787401574	2.8846155360961723e-179	7582	1.0012587706813334e-08	186	9	3559	3559	0.18908021	1.0	0.0	0.1736248648527745	0.5959052873485541	0.3891542568137117	0.1736442821017139	1.0749077703657624e-92	2003	7.922857512414883e-05	197	0.008056640625	9.5367431640625e-06	4.76837158203125e-07	0.001953125
YPEL3	up	False	0.18875499	0.23222	12	1167	1167	0.23222	0.9166666666666666	0.0833333333333333	0.2735273941594437	0.6752117830454611	0.6229648671808055	0.24764353041988	4.4214363680641106e-77	1011	0.0002531033878705	29	19	6076	6076	0.21543331	1.0	0.0	0.1803944101147149	0.5847939621281628	0.4909479921000658	0.3392034233048058	2.837501141803744e-66	3498	0.2978868543574849	57	21	7112	7112	0.22975306	0.9047619047619048	0.0952380952380952	0.2098522952593924	0.6006348607084969	0.6064398200224972	0.3650168728908886	1.4600446409823098e-184	6906	1.3262050755831585e-06	137	9	3559	3559	0.18875499	1.0	0.0	0.2172864217749567	0.604250225457252	0.4903062658050014	0.2385501545377915	1.2606993043121406e-109	2594	6.86719576382801e-05	103	0.00048828125	1.9073486328125e-06	3.337860107421875e-05	0.001953125
HOOK2	up	False	0.18693903	0.24624632	12	1167	1167	0.24624632	0.9166666666666666	0.0833333333333333	0.2436220362701622	0.6791831052310431	0.5235646958011997	0.1516709511568123	4.18887248582944e-84	782	0.0622187100747553	7	19	6076	6076	0.21691488	1.0	0.0	0.1320379807609644	0.5686458333784787	0.5883805134957208	0.4516129032258064	8.82429398519414e-52	6319	0.0213661510390675	363	21	7112	7112	0.21027344	0.9047619047619048	0.0952380952380952	0.1507739064852817	0.6155958998780242	0.53177727784027	0.2747469066366704	2.806866890502045e-217	5736	4.373127364936544e-06	52	9	3559	3559	0.18693903	1.0	0.0	0.1578478675639595	0.5924605263292938	0.2680528238269177	0.0747400955324529	5.263081183123704e-109	1220	0.0077894639984804	7	0.000732421875	1.9073486328125e-06	4.76837158203125e-06	0.001953125
TSPAN1	up	False	0.18495333	0.49648958	12	1167	1167	0.3155501	0.9166666666666666	0.0833333333333333	0.3360383634021445	0.6759100778404113	0.4318766066838046	0.0771208226221079	3.715687305082517e-93	590	0.3766887352037048	10	19	6076	6076	0.18495333	0.9473684210526316	0.0526315789473684	0.187777300634778	0.5711161609518407	0.4825543120473996	0.3630678077682686	3.000638398228462e-53	4198	0.2499794255616821	2	21	7112	7112	0.493533	0.9523809523809524	0.0476190476190476	0.2386739803864021	0.6028924382466112	0.3049775028121484	0.0968785151856018	4.478101061004374e-219	2858	0.211859059584896	14	9	3559	3559	0.49648958	1.0	0.0	0.5470813250276394	0.6642053147989564	0.4405731947176173	0.1084574318628828	5.816502089880929e-228	1954	0.7500351271603204	2	0.00048828125	5.7220458984375e-06	9.5367431640625e-07	0.001953125
ST14	up	False	0.1837154	0.37424773	12	1167	1167	0.26451132	1.0	0.0	0.2817575100516759	0.697304626147946	0.4850042844901456	0.0745501285347043	2.9525973595549365e-117	653	0.2498928418345478	2	19	6076	6076	0.2824583	1.0	0.0	0.156582521602201	0.5733389654891454	0.4818959842001317	0.3508887425938117	3.440174671310387e-50	4072	0.5	1	21	7112	7112	0.37424773	1.0	0.0	0.2771824924219448	0.6553054866313814	0.46822272215973	0.1640888638920135	0.0	4490	0.0018719579369624	76	9	3559	3559	0.1837154	1.0	0.0	0.1651196470659867	0.5914319849372529	0.2523180668727171	0.063220005619556	2.546990577029475e-112	1123	0.0711189850916568	38	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
SERTAD1	up	False	0.18307029	0.364467	12	1167	1167	0.28589925	0.9166666666666666	0.0833333333333333	0.230694835573211	0.6549873007271517	0.5664095972579263	0.2185089974293059	2.8592876563736588e-68	910	0.0001923210439839	41	19	6076	6076	0.18307029	1.0	0.0	0.1301993467878106	0.5706633574026778	0.3523699802501646	0.2180710994075049	1.3222884552560938e-63	3273	0.96488875102425	8	21	7112	7112	0.364467	1.0	0.0	0.3141793324055432	0.6451243881441845	0.5336051743532059	0.2417041619797525	7.216160621171181e-285	5514	0.7992301434492384	116	9	3559	3559	0.25078142	0.8888888888888888	0.1111111111111111	0.3507057882319072	0.6084993930042606	0.621803877493678	0.3737004776622646	2.2562498248524567e-98	3543	0.0090111754303713	73	0.001220703125	1.9073486328125e-06	4.76837158203125e-07	0.00390625
UBE2H	up	False	0.1825663	0.31825948	12	1167	1167	0.28716806	1.0	0.0	0.3178500604087885	0.7048000975116181	0.6161096829477292	0.1970865467009425	6.979893323834556e-98	936	0.1248392627518217	3	19	6076	6076	0.1825663	0.8947368421052632	0.1052631578947368	0.1365738856594102	0.5681918379915409	0.5599078341013825	0.4300526662277814	4.986371067573269e-47	5989	0.2985229397866981	90	21	7112	7112	0.31825948	1.0	0.0	0.2114169620382616	0.6253793355800997	0.5276996625421823	0.2715129358830146	4.5982241256434416e-217	5680	1.4619682637862322e-05	289	9	3559	3559	0.23367411	1.0	0.0	0.2075169272498837	0.6028396521496381	0.3857825231806687	0.1595953919640348	3.193490170211555e-104	1941	0.0192079176059203	12	0.000244140625	1.9073486328125e-05	4.76837158203125e-07	0.001953125
SMIM14	up	False	0.18243115	0.32274407	12	1167	1167	0.29944643	0.9166666666666666	0.0833333333333333	0.4112467724280366	0.701818209854107	0.7317909168808912	0.3110539845758355	8.131863448408078e-95	1217	1.8311524983066053e-07	27	19	6076	6076	0.18243115	1.0	0.0	0.1401280826702716	0.5587565052672728	0.6588215931533904	0.5460829493087558	3.1444898144855867e-37	7321	0.1093171296298911	6	21	7112	7112	0.22790405	1.0	0.0	0.1454643474326983	0.6081223543186882	0.4942350956130483	0.2599831271091113	2.6604860083425203e-185	5361	6.127867410259244e-15	220	9	3559	3559	0.32274407	1.0	0.0	0.2867263168000299	0.6294662266496907	0.5074459117729699	0.211295307670694	3.978443558542155e-153	2557	1.4416952866109694e-12	237	0.001220703125	1.9073486328125e-06	4.76837158203125e-07	0.001953125
OS9	up	False	0.18234247	0.20711268	12	1167	1167	0.20711268	0.9166666666666666	0.0833333333333333	0.3123410766393012	0.6692861899905205	0.6666666666666666	0.3059125964010283	1.444466487584748e-69	1135	3.570882507110333e-06	18	19	6076	6076	0.20663509	1.0	0.0	0.1274386523224539	0.570085519236045	0.4980250164581962	0.3668531928900592	1.7325597681682105e-51	4513	0.075592708548043	24	21	7112	7112	0.18234247	1.0	0.0	0.1434653509946303	0.6079724350137475	0.5423228346456693	0.3079302587176603	8.965814337331689e-178	6047	3.2622645201450914e-08	200	9	3559	3559	0.18952835	1.0	0.0	0.1605627069420079	0.5920682705796504	0.3481314976116886	0.1458274796291093	3.3993853722655444e-89	1758	0.0002248091229442	49	0.004638671875	1.9073486328125e-06	4.76837158203125e-07	0.001953125
PLXNB2	up	False	0.18182345	0.4527658	12	1167	1167	0.18182345	0.9166666666666666	0.0833333333333333	0.2389220301392995	0.6737759097841307	0.5029991431019709	0.144815766923736	5.681884056655661e-80	748	0.5	1	19	6076	6076	0.19233817	1.0	0.0	0.1187288321609155	0.5650714035428352	0.4336734693877551	0.3123765635286372	1.5348582461683263e-46	4001	0.5	13	21	7112	7112	0.3170088	1.0	0.0	0.2077374948950647	0.6210107091770306	0.4746906636670416	0.233830146231721	1.842383413759668e-201	5023	0.211859059584896	14	9	3559	3559	0.4527658	1.0	0.0	0.4240071710876658	0.6747191268040429	0.4973307108738409	0.1323405450969373	1.8492373685187796e-252	2241	0.0063119848939994	17	0.008056640625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
PSENEN	up	False	0.18160236	0.33541033	12	1167	1167	0.25704104	1.0	0.0	0.2395366717558566	0.6655061462424617	0.5878320479862896	0.2356469580119965	6.039228571371183e-69	960	0.0623392972299959	4	19	6076	6076	0.18160236	0.9473684210526316	0.0526315789473684	0.1204498275600867	0.5660947181650379	0.5370309414088216	0.4134298880842659	9.957666456649751e-45	5679	0.0004190170835617	58	21	7112	7112	0.32719824	1.0	0.0	0.2028760751194801	0.598204242326852	0.6226096737907761	0.4026996625421822	4.748319184784664e-153	7292	1.3056560424601116e-05	384	9	3559	3559	0.33541033	1.0	0.0	0.2893326502269133	0.6083479697320826	0.3677999438044394	0.1435796572070806	5.160274320513149e-107	1820	0.0624473129623121	4	0.000244140625	3.814697265625e-06	4.76837158203125e-07	0.001953125
AGRN	up	False	0.1813469	0.27783397	12	1167	1167	0.19615364	1.0	0.0	0.2459556141674693	0.6771506341559408	0.5124250214224507	0.1473864610111396	1.0670406633828594e-81	770	0.1621057051442432	26	19	6076	6076	0.1813469	0.8947368421052632	0.1052631578947368	0.0975200730123345	0.5564414958257508	0.4374588545095457	0.3285055957867018	1.5871456409137992e-37	4511	0.0031619056211014	12	21	7112	7112	0.21120131	0.9047619047619048	0.0952380952380952	0.1255383006910413	0.5939239997102443	0.2879640044994376	0.0981439820022497	1.9840931590576093e-187	2746	0.0014235561792505	42	9	3559	3559	0.27783397	1.0	0.0	0.2392020191446298	0.6196786226577058	0.3287440292216915	0.078673784771003	3.9619926048295864e-160	1450	0.1332019665174607	13	0.000244140625	1.33514404296875e-05	9.059906005859375e-06	0.001953125
CXADR	up	False	0.18131551	0.36441788	12	1167	1167	0.228013	0.9166666666666666	0.0833333333333333	0.2623807669039701	0.6917663627505619	0.519280205655527	0.1242502142245072	2.590907738386182e-98	748	0.0622187100747553	7	19	6076	6076	0.18131551	0.9473684210526316	0.0526315789473684	0.0971134052922299	0.5592598129421448	0.3650427913100724	0.249835418038183	7.563691925686811e-44	3693	0.0291258560105934	113	21	7112	7112	0.228449	1.0	0.0	0.1804213281692622	0.6109884662371365	0.579021372328459	0.3200224971878515	3.017344900835098e-214	6394	0.0008362750551034	219	9	3559	3559	0.36441788	1.0	0.0	0.3015606345726848	0.6474922671892849	0.3739814554650182	0.0694015172801348	3.28214939184858e-226	1578	0.3118808411014578	67	0.00048828125	2.6702880859375e-05	4.76837158203125e-07	0.001953125
VWA1	up	False	0.18062127	0.23716757	12	1167	1167	0.2320864	0.9166666666666666	0.0833333333333333	0.3121675310180634	0.6914972512444113	0.5946872322193659	0.1885175664095972	3.2621552690350333e-93	912	0.015524668494537	6	19	6076	6076	0.18089408	0.8947368421052632	0.1052631578947368	0.1030228146947021	0.5586645306044438	0.4351547070441079	0.3243910467412771	1.7005691739264983e-38	3840	0.0391867624898855	118	21	7112	7112	0.18062127	0.9523809523809524	0.0476190476190476	0.1677202295831225	0.601824932922825	0.4354611923509561	0.2156917885264342	1.0011159575839918e-174	4631	0.0203569512414445	35	9	3559	3559	0.23716757	1.0	0.0	0.2332003682903337	0.6196558065337958	0.3290250070244451	0.0812025849957853	3.5758863754697553e-156	1460	0.0397234989816428	33	0.00048828125	9.5367431640625e-06	9.5367431640625e-07	0.001953125
NPEPPS	up	False	0.17892496	0.2521649	12	1167	1167	0.1933161	1.0	0.0	0.1740606126735438	0.6549994162519853	0.4635818337617823	0.1405312767780634	2.9214858773649845e-67	705	0.015524668494537	6	19	6076	6076	0.17892496	0.9473684210526316	0.0526315789473684	0.0985690563952775	0.5580400211540371	0.4858459512837393	0.3727781435154707	3.328009394199914e-39	5108	0.0007389915434155	117	21	7112	7112	0.2521649	0.9523809523809524	0.0476190476190476	0.1750447931844467	0.6110944358368309	0.5849268841394826	0.3411136107986501	1.386487028278102e-189	6583	3.286808405695511e-05	317	9	3559	3559	0.19453582	1.0	0.0	0.1573439430768975	0.5908633187070663	0.2950266928912616	0.1011520089912896	7.01280051313385e-97	1410	0.0624077912132689	7	0.000244140625	3.814697265625e-06	2.384185791015625e-06	0.001953125
TMED10	up	False	0.17814203	0.35387442	12	1167	1167	0.35387442	1.0	0.0	0.4217373967143669	0.6926875097750257	0.7823479005998286	0.3693230505569837	1.2983340219721737e-93	1344	5.868793239871532e-05	14	19	6076	6076	0.17814203	0.9473684210526316	0.0526315789473684	0.12325887782354	0.5486233921566673	0.6445029624753127	0.5388413429888085	1.4141508128324647e-38	6871	0.0018119118634696	88	21	7112	7112	0.31883374	0.9523809523809524	0.0476190476190476	0.2417423018013339	0.6217271902018294	0.7290494938132733	0.4744094488188976	3.59059993959984e-214	8559	3.863592362080187e-08	382	9	3559	3559	0.32039005	1.0	0.0	0.3266648348484451	0.6289938776207852	0.5661702725484686	0.2733914020792357	1.495632324356853e-140	2988	0.0060477774792775	213	0.000244140625	3.814697265625e-06	9.5367431640625e-07	0.001953125
